"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot124",0,0,0,0,0,0,0.0204569583415412,0,0,0,0.20270845232819,0,0.219110223480134,0.0365968259305528,0,0,0,0,0,0,0,0.115495962811611,0,0,0.0452695760632307,0,0,0.311119210665481,0,0,0,0,0,0.0426558840843429,0,0.00577525524676954,0,0,0,0
"merge_spot125",0.00521448998365505,0,0.0476193571435639,0,0,0,0.0236198545784898,0,0,0,0.138749786706942,0,0.259330089142576,0.00396100372563999,0,0.0154756522991051,0,0,0,0.0468122122077003,0,0.0174204412281554,0,0.0743434254488781,0,0,0,0.35242107726358,0,0,0,0,0.0145359578648378,0,0,0,0,0,0,0
"merge_spot126",0,0.0510571615690149,0,0,0,0,0.00219270580247474,0,0,0,0.114586446591533,0.0969913466769294,0.234061340793856,0.00701900931275186,0,0,0,0,0,0.0482433277757735,0,0,0.0411301910898944,0.033107436305655,0,0,0,0.347778080088002,0,0,0,0,0.0111335728039117,0,0,0,0,0,0,0.012323134585034
"merge_spot127",0.0978016249095923,0.00519003239009651,0,0,0,0.0310577915356113,0,0,0,0,0.0516140890060188,0,0.259754639282783,0,0,0,0,0,0,0.0381343621937739,0,0.00500946433759633,0.0182028023696335,0.0691087740054781,0,0,0,0.358188976335392,0,0.016195393118165,0,0,0.0469514472767511,0,0.00250043566952105,0,0,0,0,0
"merge_spot128",0.0934907521504594,0.0245884782668985,0.0248576801636741,0.031305345924742,0,0.0289195091321814,0,0,0,0.0557686878818449,0.0639004727246434,0,0.21234556567804,0,0,0.0486512717631972,0,0,0,0,0,0,0.0298251848026598,0,0,0.00648620495604906,0,0.287197917052168,0,0,0,0,0.0789877849458337,0,0.013272522057022,0,0,0,0,0
"merge_spot129",0.032858170975011,0,0,0,0,0,0.0107083763186308,0,0,0.0636211956223201,0.0319638325148213,0,0.164562785645142,0,0.0129086905196267,0,0,0,0,0.065813083859722,0,0.0178016681562981,0.0302414553193564,0,0,0,0,0.552953922898243,0,0,0,0,0,0.016450347661572,0,0,0,0,0,0
"merge_spot132",0.214873276231276,0.0147780840366812,0.127696755878054,0,0,0,0,0,0,0.0505855739410534,0.0664267893787855,0.0393403728335093,0,0,0,0,0,0,0,0.0570996065097512,0,0,0,0.117040751292008,0,0,0,0.205784865127457,0,0,0.0387793164801803,0,0.0165116877768829,0.0166190767245619,0.0201200597469066,0.0132184564279773,0,0,0,0
"merge_spot133",0.217974185248986,0.152743745937289,0,0,0,0,0,0,0,0,0.0498425425297988,0,0,0,0,0,0.00239035366109564,0.049984140649749,0,0,0.0545966792213973,0,0,0.0631693952669942,0,0,0,0.137152200004144,0,0,0,0,0.089556540633353,0.0873510752902607,0,0.0711800096813819,0,0,0,0.0232100569776434
"merge_spot134",0,0.0288719887926774,0,0,0,0,0.00696153548882228,0,0.0499130970130656,0,0.0526002053472906,0,0.095006988978366,0.0918429934909073,0.0223841203030482,0,0,0,0,0,0.327963385538169,0,0.0183508097578749,0,0.0257488869414832,0.0209545151257268,0,0.0950287683810289,0,0.0309931794084506,0,0,0.100144126731143,0,0.0327620553969315,0,0,0,0,0
"merge_spot140",0.089692866268757,0.232900734481206,0,0,0,0.00502002345327329,0.0454315000845737,0,0,0,0.0396133106024062,0,0.0657270353185649,0.0236941741810499,0,0,0,0,0.0759876191250615,0,0,0,0.0813412022622595,0,0.0744231359964952,0,0,0,0.104722507764968,0,0,0,0.111000564201417,0,0.0432493464310049,0,0,0,0,0.00642949054916766
"merge_spot142",0,0,0,0,0.257501903760814,0,0.00421790627593614,0,0,0,0.0502123442747926,0.0603807659319198,0.0054926043393189,0,0,0,0.0226819188191397,0,0,0.039909855019662,0,0,0,0,0,0.097227341144114,0,0,0.343249895709146,0,0,0,0.0438256948370283,0.0426075496750806,0.0311713539212828,0,0,0,0,0
"merge_spot143",0,0.252341186411497,0,0,0,0.110442446923051,0,0,0,0,0.0642568930876708,0,0,0,0,0,0,0,0,0,0.288932957028179,0,0,0,0,0.108124704404149,0.0466030110512703,0,0,0,0,0,0.0225294511421158,0.106203907621978,0,0,0,0,0,0
"merge_spot153",0,0,0,0,0,0,0,0,0,0.0898180348957948,0.0263875614385232,0,0.0531888788664024,0,0,0,0,0,0.044048352627792,0,0,0,0.398772996301444,0,0,0.0290503701098585,0,0,0.236869896100839,0,0,0,0.121366267670042,0,0,0,0,0,0,0
"merge_spot154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012957533440125,0,0,0,0,0.0160764727555923,0,0,0.432419146552216,0.00547336687742186,0,0,0,0,0,0,0.00701761520072936,0.100987115473833,0,0.00887830028739076,0,0.395868199487651,0.0193157066508991,0
"merge_spot155",0,0,0.53612985168682,0,0,0,0,0,0,0,0,0,0.0197407304722423,0,0,0,0,0,0,0,0,0,0,0.00817274070418046,0,0.118725271621151,0,0.133227090166904,0,0.0495778862317759,0,0,0,0,0,0.0242077872827838,0,0.0414797480990767,0,0.067615253164966
"merge_spot157",0,0,0.32027397957853,0,0,0,0.0134028892417499,0,0,0,0.0304658254011989,0,0.0258410901872548,0,0.0311978251990518,0,0,0,0,0,0,0,0.0760864000570712,0,0,0,0,0,0,0,0,0.122583721498195,0.155227203526188,0.0637699414596185,0,0.144218591399806,0,0,0.0159227343391267,0
"merge_spot160",0.0497728610123774,0.129469020081591,0,0,0,0,0,0,0,0,0.0244683605911762,0,0,0.0252528649452043,0,0,0,0.00103834700710921,0.0939472360460788,0,0,0,0,0,0,0,0,0,0.266177656763687,0,0,0,0,0.102331724915183,0.0619457144500349,0.0810543659843272,0.141504545091311,0.022090729573602,0,0
"merge_spot161",0,0,0.0967635403636695,0.0158930021045819,0,0,0.0296532949871514,0,0,0,0.00467632943916687,0,0,0,0,0,0,0.0114752480398772,0.00312200641974376,0,0.634367182076127,0,0.0522576310346218,0,0,0.00767424467103472,0.0142689802696676,0,0.0963741231458477,0,0,0,0,0,0,0,0,0,0.0329191716717041,0
"merge_spot164",0,0,0,0,0,0,0.0306841472409055,0,0,0,0.0110274897310217,0,0,0.0259802535980918,0,0,0,0,0.171121294364003,0,0,0.0506374258714795,0.0998145355541524,0.0889872460955711,0,0.07650253753243,0,0.149374218389088,0,0,0,0,0.12410082589769,0.0192758879034511,0,0,0.0456500137393146,0,0.0332833392453223,0.0729309546586236
"merge_spot171",0,0,0,0,0,0,0,0,0,0,0,0,0,0.120391476745838,0.0862167800711026,0,0,0,0,0,0,0.0584644096349078,0,0,0,0.00611721831825574,0,0.30012428093831,0,0,0.0615025411509284,0,0.136888302816183,0.0811446584410617,0,0.0107205101236021,0,0,0.0621049079912893,0.0755326970267138
"merge_spot172",0.00597830502394745,0.0840889121652581,0.115698585838739,0,0,0,0,0,0,0,0.015139127808367,0,0.00734303356012981,0,0,0.114399148419989,0,0,0,0.145097565137473,0,0,0,0,0,0.0200265832740855,0,0,0.186342267919167,0,0,0.102967335164876,0,0.131072540951807,0.00494692045202465,0,0.0664104902137091,0,0,0
"merge_spot173",0,0,0,0.27037027913374,0,0,0,0,0,0,0.0242669584353794,0,0,0,0,0,0.0584765768038907,0,0,0.0957051870602436,0,0,0.0172433262956165,0,0,0.0772393408338916,0,0.413268808305448,0,0,0,0,0,0.0389126141064611,0,0,0,0,0,0.00367279712040768
"merge_spot174",0,0,0,0,0,0,0.0154371987914613,0,0,0,0.0341649372876661,0,0,0,0,0,0,0,0,0.0626898881743678,0.0104985619841381,0.0281735708561067,0.121101387544268,0.180060619510485,0,0,0,0.102997218025087,0,0,0.0233928751558758,0,0,0.248511422605887,0,0.0489702000174139,0.12329194984405,0,0,0
"merge_spot186",0,0,0,0.0231970028858112,0,0,0.0158920272976969,0.0129827356696791,0,0,0.264201472306974,0.203324812026002,0,0,0,0,0,0,0,0.0874268024875553,0,0,0,0,0,0,0,0.32462841980604,0,0,0,0,0,0.0284515199697935,0,0.00922075193370678,0.0300116912526543,0,0,0
"merge_spot187",0,0,0,0.0725702358234204,0,0,0.060051365382273,0,0,0,0.227693263067977,0.179020233340622,0,0,0,0,0,0,0.0642254393237691,0,0,0.0450426662515118,0.0628376711016334,0,0,0,0,0.234448709315028,0,0,0,0,0.0525984786873582,0,0,0,0,0,0,0
"merge_spot188",0.275194991809861,0,0,0.180066276085175,0.0682736888243692,0,0.00224326676724923,0,0,0,0.0711791913589625,0.0209638673070542,0.0684101790911254,0,0,0,0,0,0,0,0,0.00235169137522849,0.0415212178082262,0,0,0.00231059383764613,0,0.267073414785319,0,0,0,0,0,0,0,0,0,0,0,0
"merge_spot189",0.209667971231456,0,0,0.036122145639589,0,0,0,0,0,0.0339210246011864,0.0669742731863671,0.0523106069968329,0.199996683492633,0,0.00430403141072373,0.0144570293673071,0,0.00831061960714165,0,0,0,0.00396040233523754,0.0226186501036829,0.0279738684554687,0,0,0,0.304724936108277,0,0,0,0,0.00986000556991548,0,0.00264711634544034,0,0,0,0,0
"merge_spot190",0.100639857124779,0,0.0527008194279429,0,0,0,0.00547255294854393,0,0,0,0.00811676505396778,0,0.201480250768984,0.0432894166797645,0,0,0,0.00178619452264509,0.00909462333227957,0.00930654207074657,0,0,0.0640782538773808,0.0991022275017175,0,0.00529073046309973,0,0.347664627372535,0,0,0,0,0.0452601928818979,0,0,0,0,0,0,0.00639603797126631
"merge_spot191",0,0.0331320830032987,0,0.00219381378308802,0,0,0,0,0,0,0.0266258144260604,0,0.327676903598448,0,0,0,0,0.00149784304130714,0,0,0,0,0.036788864224268,0.114719937091937,0,0,0,0.442769996123216,0,0,0,0,0.0141773106214617,0,0,0,0,0,0,0
"merge_spot192",0.0215663305723155,0,0.130790382540646,0,0,0,0,0.0053020257195598,0,0,0.00749784964588617,0,0.192080281652816,0.0160428007238531,0,0,0,0,0,0,0,0,0.0357562100660325,0.112612379340051,0,0,0,0.239387637207558,0,0,0.0107410624107224,0,0.193009007294064,0,0.0337534558539736,0,0,0,0,0
"merge_spot193",0,0.0453279523576517,0,0,0.096886659438754,0.0117736067749308,0.00369934084012356,0,0,0,0.0114100044177433,0.010627507764025,0.352251351185156,0.00911763706096283,0,0.049798239446769,0,0,0,0.014127108393314,0,0,0.0125113474649154,0.0224798433813696,0,0,0,0.314755049025483,0,0,0,0,0.0256457307609677,0,0.00880807181827597,0.010093163747111,0,0,0,0
"merge_spot194",0,0.0505567536172324,0,0,0,0,0,0,0,0,0.00613017129311806,0,0.341702849070371,0.0463678023245976,0,0.00303818117082842,0,0,0,0,0,0.0193347515863391,0,0.0947037336351905,0,0.0035556426837445,0,0.38096709149275,0,0,0,0,0.0390579599692245,0,0.0142821362538358,0,0,0,0,0
"merge_spot195",0.150211246327797,0,0,0,0,0,0.0116095727405567,0,0.0182658460170174,0,0.0277009093797952,0,0.110293851959996,0,0,0,0,0,0,0,0,0,0.104237995066209,0,0,0,0,0.471917928097606,0,0,0,0,0.093333984445839,0.00179490561975515,0.0100649760071463,0,0,0,0,0
"merge_spot196",0.086401933436365,0,0,0,0,0,0,0,0,0,0.0321295173626141,0.0490348952649166,0.215669573923104,0,0,0.00580957536581038,0,0,0,0.0514223225608658,0,0.0721087810103795,0.088504247980328,0,0,0,0,0.273083621365736,0,0,0,0,0.0550874842874729,0.0220391113599194,0,0,0.0484205342877041,0,0,0
"merge_spot197",0,0.0437033746856216,0,0.123275567996607,0,0.0232986978011794,0.00918360112331057,0,0,0,0.0540446039700194,0.019363201377149,0.220944176623039,0,0,0,0,0.0768234654257367,0.0150847848937031,0,0,0.0214895187672212,0,0.16521659959426,0,0,0,0.19171750851517,0,0,0,0,0,0.0205593027790641,0,0,0.0149178948996775,0,0,0
"merge_spot198",0,0.0537170703364229,0,0,0,0,0.0189753540495393,0,0.0818574820440123,0.0826032854701753,0.043618290972851,0.0548545144607097,0.0925704476597085,0,0,0,0,0,0,0.0376673639951388,0.190497066810054,0,0,0.0686860493798299,0,0,0.0131083746002835,0.21996978326984,0,0,0,0,0,0,0,0,0,0,0,0.0415291858221929
"merge_spot199",0.11151748503489,0.0251410673594632,0.0644688389331857,0.00291829719064163,0,0,0.0467951916598866,0,0,0,0.0405306665666868,0.147090474894429,0.00823397579737492,0.0537158905701802,0,0,0,0,0,0,0,0,0,0.203667708756984,0,0.0109494092035564,0,0.123098611070032,0,0,0,0,0.016798725260195,0.0663118154673169,0,0,0.0780223943451909,0,0,0
"merge_spot200",0.317909442710756,0,0.0976094521094731,0.142145307766499,0,0,0,0,0,0,0.00824233086967455,0.0259696730002911,0,0,0,0,0,0,0,0,0.112937949289191,0,0.0414625339762981,0,0,0.0477096178986234,0,0.0306156776365778,0.0421348148485802,0,0,0,0,0.0726375806655771,0,0,0,0,0.0204733466989964,0.0397708619752354
"merge_spot201",0.07092723452712,0.0660089974040219,0.327405709124334,0,0,0,0.0142144340360236,0,0,0,0.0391406564050466,0,0.0413586567140929,0,0,0,0,0,0,0,0.189718528472102,0,0.0708841344570733,0.146378710145655,0,0,0,0.0133399711805349,0,0,0,0,0,0,0,0.016950467972846,0,0,0,0.00328184748211562
"merge_spot202",0,0,0.103822071218538,0,0,0,0.00840697258249189,0,0.115401724661861,0.0436306694885861,0,0,0.0102511606317397,0,0,0,0,0.177384743928895,0,0,0,0,0.0478578175263775,0,0,0,0,0.128925058441796,0.0471575458645759,0,0,0.0847801173357344,0,0.105879100060014,0.00961601229323478,0.0856979410709936,0,0,0,0.0303860285976569
"merge_spot203",0,0,0,0,0,0,0.0324463897318642,0,0,0,0.00571717263638472,0.0935301630384271,0.0726209246865435,0.00242311050413887,0,0,0,0,0,0.363363394342555,0,0.0488545841022709,0,0,0.151948646951639,0,0,0.132749018621314,0,0,0,0,0.0953982653340854,0,0,0,0,0,0,0
"merge_spot205",0,0.0144948421208337,0.0602211246318793,0.0312759013781702,0,0,0.0102153648818318,0.01099153406533,0,0,0.0129985285518633,0,0.00761396595477353,0,0,0.0102622848642904,0,0.0310110427820482,0,0,0.527813877765142,0,0,0.0830938208095732,0,0,0,0.0100609730658098,0.0635361252122511,0,0,0,0.0388532257029602,0.0566940155412629,0,0.0266055182553278,0,0.00394411383815044,0,0
"merge_spot206",0.065862626526568,0.0262783949763272,0,0,0,0,0.00458164210353844,0,0,0,0.0489192480174118,0,0,0,0,0.0113816056948728,0.214265950633073,0.0672739761800905,0,0,0,0,0.0338653691504551,0.0224989795246927,0.0133190715877361,0.0191480009244205,0,0,0.102461659414162,0,0,0,0.129883593636526,0,0,0.140187112834586,0.0374857563120731,0,0.0619956568358723,0
"merge_spot207",0,0.0250938786236071,0.0990006541496564,0,0,0,0,0,0,0,0.0398879468943142,0,0.140181712892382,0,0,0,0,0,0,0,0,0,0,0.0262449871652693,0,0.0709804246609478,0,0.135745596955312,0,0,0.206539719363902,0,0.0282198907189735,0,0.104316057247024,0,0,0,0,0.122883096741083
"merge_spot208",0,0,0.164233507341028,0.0797783511116475,0,0,0,0,0,0,0.0147963134269906,0,0,0,0,0.0688189200567391,0,0,0,0,0,0,0.0219212026461108,0.00352624812228288,0,0.0669228470632018,0.072473635024989,0,0.31384150836766,0,0,0,0,0,0,0,0.110899052702984,0,0,0.0812997343716514
"merge_spot212",0,0.0341303268199112,0,0,0,0,0.00897924936203562,0,0,0,0.0411335067464251,0,0.0910751594315462,0,0,0,0,0,0,0,0.481629726045863,0,0,0.109901128395958,0,0.060487216639288,0,0,0,0,0,0,0.115953057549405,0,0,0.0186151694530451,0,0,0.0327984034692431,0.00480463211150041
"merge_spot214",0,0,0,0,0.216442303238526,0,0.0271671807652401,0,0,0,0.0150177515084883,0,0.00217088141025415,0,0.0156503118332409,0,0,0,0,0,0,0,0,0,0,0.203998109462204,0,0.00986585909696785,0.250074646985182,0.0614942530245279,0.0218072607297508,0,0,0,0,0.116061430213501,0,0,0,0.0590300302777769
"merge_spot217",0,0.119756779257092,0,0,0,0.00550633060748636,0.0590714573441446,0,0,0,0.021543621797576,0,0.0307468936291534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053065173331117,0,0,0,0.339155709749318,0.0578263584320109,0,0,0.0769609676613784,0.0778569414682638,0,0,0,0.156823960514116
"merge_spot219",0,0,0.136538457640312,0,0,0.00183503445566489,0.0153536242043291,0,0,0,0,0,0,0,0,0,0,0,0,0.0351568006471332,0.352017733334369,0,0,0,0.0296085898486775,0.0873162281302676,0,0,0,0,0.0578366496926263,0.167824284482979,0.0917214868769177,0,0,0.0237985542363986,0,0,0,0
"merge_spot221",0,0,0.0159255853485353,0,0,0,0.0379282739818288,0.0157844541066713,0,0,0,0,0,0,0,0,0.0752156741906609,0,0,0.332145867234192,0,0,0,0,0.193046890824957,0.0194597459681139,0.0223267571139028,0.195297348589836,0.0126526682742277,0,0,0.0149363385691309,0,0,0,0.0646387201314881,0,0,0,0
"merge_spot232",0.101499719834204,0,0.19421086977995,0,0,0,0.0701336552140773,0,0,0,0,0,0,0,0,0,0,0.0497887137231764,0.0845483719816932,0.03363048784915,0,0,0,0,0,0.0177928413444598,0,0.10354245073169,0,0,0,0,0,0.00817754505440862,0.0222010000313238,0,0.160408583043517,0,0.0797090359865997,0.0736182928357914
"merge_spot234",0,0.070237425178442,0,0,0,0,0,0,0,0,0.0109321107266718,0,0,0,0,0.0101494184463401,0,0,0,0.0947811034594489,0,0,0.154523437126888,0.00861383966292824,0.182574032724946,0.0870980407485886,0,0,0,0,0,0,0.0274438783566198,0.131904017682685,0.0905299786823147,0.111259551456322,0.0192966458216311,0,0,0
"merge_spot236",0,0.0637124227436105,0,0,0,0,0,0,0,0,0.0517680120169461,0,0,0.0849181255960445,0,0.0684319871207609,0.036527247903411,0,0,0,0,0,0,0,0,0.118535891849345,0,0.20895393050352,0,0,0,0,0.185916060015741,0,0,0.0595680327575585,0.0238840762523646,0,0.0972058393876285,0
"merge_spot240",0,0.0491225725734629,0.258217875200683,0,0.189545029614005,0,0,0,0.00302739546772007,0,0,0,0,0,0,0,0,0,0,0.0606237321644577,0,0.034821385144922,0,0,0,0,0,0.0267519853383661,0,0,0.0424789249453089,0.0923415210695154,0,0,0.059734206572082,0.084664670926008,0.0402558218392551,0.0578051859677134,0,0
"merge_spot244",0,0,0.103155524125694,0,0,0,0.00242882639418288,0,0.0189219204152347,0,0.0212241793450908,0,0,0,0,0.161228140653372,0.0293168912527093,0,0,0.143185027789322,0,0,0,0,0,0,0.0461630388229381,0,0,0,0.152290194678078,0,0.0722442178345395,0,0.132617482163199,0.0475353232847749,0,0.0688918070673618,0,0
"merge_spot251",0.127198419692759,0,0,0.016686749217403,0,0,0.0473985991203522,0,0,0,0.0169600888002942,0,0.163235524587633,0,0,0,0,0.0136002479024492,0.101533839187215,0,0,0,0,0,0,0.0181587912651135,0,0.434736926997766,0,0,0,0,0.0309708849187708,0,0,0,0,0,0,0.0293789425744274
"merge_spot252",0,0.0112397790017556,0,0.0581210595699886,0,0,0,0,0.215642845107749,0,0.179289715376971,0,0,0.147434116746452,0.0565182452732299,0,0,0,0.00403328992210129,0,0,0.0806509818246773,0,0,0,0,0,0.233228563335492,0,0,0,0,0,0,0,0,0,0,0,0.0130188782314426
"merge_spot253",0,0.0270741242556418,0,0,0.0252321716372021,0.0045440265874644,0,0,0,0,0.156467472525347,0.161872312596289,0.148045351666729,0,0,0,0,0,0,0.043404362397423,0.0894267679283279,0.0415672305976626,0.0194003083026385,0.111525899591791,0,0,0,0.15754402621625,0,0,0,0,0.00930361820412136,0,0.00445498596104519,0,0,0,0,0
