"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot4123",0,0.0276106870563328,0.0557453512979528,0,0,0,0,0,0,0.0473486859810309,0,0,0,0.0229105343157221,0.00499903831286996,0,0,0,0,0,0,0,0.300378917329062,0.0929799206313107,0,0.0684645277751427,0,0,0,0,0,0.079287866387936,0,0.0783519202194538,0,0,0.153206873713599,0,0.0680426418279579,0
"merge_spot4124",0,0.0483371924096566,0.0267765061278166,0,0,0,0.00120235400788598,0.00592523194368389,0,0.00567553159636713,0,0,0,0,0.0490078367213864,0,0,0,0,0,0,0,0.0594249590299595,0.163976923025334,0,0.402131985571581,0,0,0.0644089209748958,0,0,0.0425697011405107,0,0,0,0.0475459756577953,0,0,0.0781433738248016,0.00448870245888013
"merge_spot4125",0,0,0.344450176805059,0,0,0,0.00666001854571311,0,0,0,0,0,0,0,0,0.025798013776534,0,0,0,0,0,0,0.0202460959698221,0.0346950341432828,0,0.232815132731062,0,0,0.0556665498680723,0,0,0.142637076875385,0,0,0.0221141670665107,0,0,0,0.0733255562117816,0.0410423491248125
"merge_spot4126",0,0,0.229953021434776,0,0,0,0.00101887875876431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183089935848533,0.00727748828628692,0,0.0324304545420018,0,0.0847821731769491,0,0,0.414050769377708,0,0,0,0.0146196013638643,0.0109631427925916,0.0124867979368561,0,0,0,0,0.00849345708171352
"merge_spot4127",0,0,0.616702794810619,0.00237867329494815,0,0,0,0,0,0,0,0,0,0,0.0681411630507775,0,0,0,0,0,0,0,0,0.0147099930400547,0,0.0207251487362545,0.0139652234519174,0,0.16034043491648,0,0,0,0,0,0,0.100798932496752,0,0,0,0
"merge_spot4128",0,0.27238237175148,0.295866574193149,0.0134785217870241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248445109904343,0.0151252248593224,0,0.0511128208211997,0,0,0.208151457018659,0,0,0,0,0,0,0,0.0114712237413492,0,0.106755111427517,0
"merge_spot4129",0,0,0.183645418937895,0,0,0,0,0,0,0.0888585439289603,0,0,0,0,0,0.0129749129407176,0,0,0,0,0,0,0,0,0,0.352057214547029,0,0,0.059771582296179,0,0,0.0290623232368672,0,0,0.121747736169228,0,0,0,0.150739945383978,0
"merge_spot4130",0,0,0,0,0,0,0.00366614871382951,0.00690143490740625,0,0,0.0043955713214979,0,0,0,0,0.0175541840646431,0.0587336303538843,0.0113633389605622,0,0,0,0,0.0120213454344926,0,0,0.0804394549802656,0,0,0.0411031864583298,0.0162366047882354,0.0104949167142829,0,0,0.0290438505430805,0.0133571737387937,0,0,0.332805063175819,0.361162298779137,0
"merge_spot4131",0,0,0.164851835857728,0,0,0,0.0171862939264865,0,0,0,0,0,0,0,0,0.0238157136526234,0,0,0,0,0,0,0,0,0,0.0148465453865842,0,0,0.166490544680271,0,0.0348248367678863,0,0.0153796254982602,0.0384916014204504,0,0.0129968156634044,0,0.0796178055997241,0.43076042980049,0
"merge_spot4132",0,0,0,0,0,0.00820474216046509,0.0763941812496504,0,0,0,0,0,0,0,0,0.140389933083241,0,0,0,0,0,0,0.00311913540951123,0,0.124163625815014,0,0,0,0,0.00563766007768314,0,0,0,0,0.0330843537896758,0,0,0.230970501037821,0.370077120801803,0.00707323036658352
"merge_spot4133",0,0,0,0,0,0,0,0.00273320740784826,0,0,0,0,0,0,0,0.0534303629080961,0,0.00155283289632903,0,0,0,0,0,0,0,0,0.0267759596382894,0,0,0.104008678760053,0,0,0,0,0,0,0,0.425264655876833,0.384264455385019,0
"merge_spot4134",0,0.0508453885447914,0,0,0,0,0.00895241024410839,0.0129842398788653,0,0,0,0,0,0.0166040653998854,0,0.0493305098277188,0.00889901035376952,0,0,0,0,0,0.02228480458041,0,0,0,0,0,0,0.17584079617623,0,0.0380347613461216,0,0,0,0,0,0.516814294708138,0.0984838295241587,0
"merge_spot4135",0,0.0207392487807696,0,0,0,0,0.0194835212751033,0.0339045380769704,0,0,0,0,0,0,0,0.00566688533260442,0,0,0,0,0,0,0,0,0.0562853461794166,0,0,0,0,0.0823063163478213,0,0.0151042114572276,0,0,0,0,0.00280764843004699,0.613011996305315,0.149341871923638,0
"merge_spot4136",0,0.0207083971038959,0,0,0,0.0039349538899172,0.00327222244844138,0.00462442735051645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227100586721631,0,0,0,0,0,0,0.0151951498847555,0.83896202274868,0.0881784297562343,0
"merge_spot4137",0,0.0128769323847585,0,0,0,0,0,0.0347003662578159,0,0,0,0,0,0.00530042257399671,0,0,0,0,0,0,0.00151091380990976,0,0,0,0.0216027596019646,0,0,0,0,0.0765352788652394,0,0,0,0,0.0715224697728119,0.0254637556931642,0,0.749379810908681,0,0
"merge_spot4138",0,0,0,0,0,0,0.00180406322352965,0.033027112473717,0,0,0,0,0,0,0,0,0.00833549639229829,0,0,0,0,0,0,0,0,0,0,0,0.00216933238246838,0.0457476277764053,0,0.158377734605801,0,0,0.0689300888465038,0,0,0.471713587336783,0.208613351846136,0
"merge_spot4139",0,0.00512064743709791,0,0,0,0.00832444809702139,0,0.012087827186651,0,0,0,0,0,0,0,0,0,0,0,0.00266164093982509,0.246536787578696,0,0.00344766098489078,0,0,0,0,0,0.183103079532948,0.063922729424809,0,0.0500247102654056,0,0,0.0254121183316012,0,0,0.283328441467699,0.115254031988199,0
"merge_spot4140",0,0,0,0,0,0,0,0.00125781752864502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604593672846454,0,0,0,0,0,0.225063179021302,0,0.0953559838334794,0,0.0680567896489365,0.129087952691254,0,0,0,0.419572659727576,0
