"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot35",0,0.0673833035765742,0,0,0,0,0.0172532923682802,0,0,0,0.0357605549736336,0.0920337416964743,0.042217151330511,0.00284137066413709,0,0.0621775102082642,0,0,0,0,0,0,0.123054354583918,0.135095350781471,0,0,0,0.0752879730844463,0,0,0,0,0.0906114523693466,0.0577169150755799,0,0.0341789321439122,0.091184069991658,0,0.0320659762762278,0.0395366906675452
"merge_spot36",0,0.150146550358254,0,0,0,0,0,0.0118910380876353,0,0,0,0.00539677122848545,0.227311099813422,0,0,0,0.0493906407357315,0,0,0,0,0.0152396576126647,0,0.105538441236546,0,0,0,0.22185986331595,0,0,0,0,0.141448149286389,0,0,0.0712850148749384,0,0,0,0
"merge_spot37",0,0,0,0,0,0.012390378823867,0,0,0,0,0.0234273701039481,0.121767098075664,0.0258667701964489,0,0.0606427422564786,0,0,0.0186441608840623,0,0,0.460827851946947,0.0109176851933252,0.11478122811157,0,0,0,0,0.0623722082199538,0,0,0,0,0.0507287246819294,0,0,0,0.0351475499228076,0,0,0.00180118185978688
"merge_spot39",0,0.0306981596627737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486222540542886,0.0448207315874202,0,0,0,0,0.00134753663962829,0,0,0,0.00702383185973365,0,0,0,0.170881307624293,0.0282917701549529,0,0,0,0.00315386000056983,0,0,0.663447150408721,0,0
"merge_spot40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219383392374869,0,0,0,0,0,0,0,0,0.0424054692283281,0,0,0,0,0.066016885218803,0,0,0,0,0.0258161413912465,0,0,0.686818410646504,0.156000738172943,0
"merge_spot41",0,0,0.0545901592219479,0,0,0,0,0,0,0,0.00243763875085924,0,0,0.00335286048296206,0,0,0,0.00932962787792449,0,0.0541619922760774,0,0,0,0,0,0,0,0,0.0359430943253828,0.0895374527512665,0,0,0,0,0.0414725562879489,0,0,0.708234728477177,0,0
"merge_spot42",0,0,0,0,0,0,0,0.00889789533746857,0,0,0,0,0,0,0,0.0736967076471867,0,0,0,0,0,0,0,0,0.0126203759457926,0,0.191485485010564,0,0,0.0131775682020426,0,0,0,0,0,0,0,0.6990813657709,0,0
"merge_spot43",0,0,0,0,0,0.00824247594542231,0.0750018320728852,0,0,0,0,0,0,0,0,0.0399450464761517,0.0252824113120501,0,0,0.0182930352503704,0,0,0,0,0,0,0,0,0,0.215647840016393,0,0,0,0,0.038965566898142,0,0,0.464419227000368,0.113370908463039,0
"merge_spot44",0,0,0,0,0,0,0.00396495621567764,0.00869702412783364,0,0,0,0,0,0,0,0.0744979831451419,0.0106691162183347,0,0,0,0,0.00420660836663966,0,0,0,0,0.195448339287068,0,0,0.0814440168086134,0,0.00670993170460507,0.00460012534199043,0,0,0,0,0.608911241428839,0,0
"merge_spot45",0,0.00727034586704807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085756407503637,0,0,0,0.0206444626192894,0,0,0,0,0,0,0.0381397186427219,0,0,0.128972381345914,0,0.0910499251605927,0,0,0.00581018633334116,0,0,0.665273812735202,0.0336739307327227,0
"merge_spot46",0,0.00677545420321207,0,0,0,0,0,0,0,0.00746189855347839,0,0,0,0,0,0.00115470267054939,0,0,0,0.0967795699342066,0,0,0,0,0.0409844170989244,0,0.11513031329256,0,0,0.0606759618098471,0,0,0,0,0,0,0,0.588227516565291,0.0819151079909153,0
"merge_spot47",0,0.0138475620228586,0,0,0,0,0,0.00196007237091267,0,0,0,0,0,0,0,0.00184174294426932,0,0.00527219193329984,0,0,0,0.00132432202719446,0,0,0.0653507993199622,0,0,0,0,0.160217841398824,0,0.0337745535840559,0,0,0,0,0,0.593025061883786,0.122103392549251,0
"merge_spot48",0,0,0,0,0,0,0.0120141502869106,0.00422469038730309,0,0,0,0,0,0,0,0.0152656851475165,0,0,0,0,0,0,0.00693869103924339,0,0,0,0.0354064459766255,0,0,0.16431607949149,0,0.0364556294987613,0,0,0,0.0124305899403096,0,0.649426100261383,0.0626531479775713,0
"merge_spot49",0,0,0,0,0,0.00574180673828484,0,0.00369730337827717,0,0,0,0,0,0,0,0.0305973274878571,0,0,0,0.0152590769473774,0,0,0,0,0.141655510216003,0,0.0457276676913793,0,0,0.0892221018341701,0,0,0,0,0,0,0,0.631114142955107,0.0354839104957858,0
"merge_spot50",0,0.0279558078895469,0,0,0,0,0,0.00491781462887998,0,0,0,0,0,0,0,0.0168624777776899,0,0,0,0.0313742521438673,0,0,0,0,0.118105020847901,0,0.191416625978784,0,0,0.0337263825990034,0,0,0,0,0,0,0,0.542523039199292,0.0182373714101655,0.0135268269411182
"merge_spot51",0,0.0131078610383349,0,0,0,0,0,0.00114778645734592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033325514150041,0,0,0,0,0,0,0.140950458150681,0,0.0913276648541046,0,0.0083252721740101,0,0,0,0.535378703754234,0.171527857749344,0.00402577405020145
"merge_spot52",0,0,0,0,0,0,0.00611636271969131,0.0170991338864671,0,0,0,0,0,0,0,0.0146275774131622,0.00258008531722844,0,0,0,0,0,0.00137326177257277,0,0.244546474710562,0,0.0157742535321905,0,0,0.0226868732845802,0,0.0687488483390224,0,0,0,0,0,0.275271982991038,0.329923049415472,0
"merge_spot53",0,0,0.0126145190637748,0,0,0,0,0.0225390989701844,0,0,0,0,0,0,0,0,0.0038161501082243,0,0,0,0.0111148784474305,0,0.0424129388237325,0,0.16350186601143,0.0102378665475458,0,0,0,0.049798081259213,0,0,0,0,0,0,0.00521134705162259,0.170924747102259,0.505337825109606,0
"merge_spot54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261433545552844,0,0,0,0,0,0,0.0291877086075191,0,0.0278714754504606,0,0,0,0,0.116574289017404,0,0.166141562617233,0,0,0,0.0069737890320286,0.0633291084872047,0,0.54722442059324,0.0156522919396909
"merge_spot55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436024392843577,0,0,0,0,0,0,0.0580028379404633,0,0,0.156026076191418,0,0,0,0.0151565899091633,0,0.0786239521733302,0.00832036886457766,0,0,0,0.00745819732542701,0.270142733398802,0.359514538788256,0
"merge_spot56",0,0,0,0,0,0,0.00610579525818448,0.00857564944116851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625545195233791,0,0,0.081380120999508,0,0,0,0.0534613683860166,0,0.122921747391249,0,0.0335763174783293,0.0357121679725996,0.0113474237405491,0.0188018493252782,0.285433173085889,0.229460102851293,0.0496026553159516
"merge_spot57",0,0,0,0,0,0,0.00408249082351097,0.00903290670947746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447892037240144,0,0,0.336872577928777,0,0,0,0,0,0.0388247920548518,0,0,0.0200945707238118,0,0.0803573410142346,0.0143830781528586,0.414060778819172,0.0369239361182671
"merge_spot58",0,0,0,0,0,0,0,0,0,0.0412266719332122,0,0,0,0,0,0,0,0,0,0,0,0,0.0417442738059938,0.0541154507653456,0,0.498855455494755,0,0,0.0921163803927088,0,0,0.0624756679997146,0,0,0.0254639994865856,0,0,0.0476085562659943,0.103987905771873,0.0319963889340786
"merge_spot59",0,0,0.0050956458329511,0,0,0,0,0,0,0.0902598955625901,0,0,0,0.0165614328285973,0,0,0,0,0.00446178063349792,0,0,0,0,0.0283461493804379,0,0.367513912541463,0,0,0.107234756123602,0,0,0.124323701353459,0,0,0,0,0.0329290053594871,0,0.135258381660804,0.0873736845472908
"merge_spot60",0,0,0,0,0,0,0.203633599347195,0,0,0.111438158165285,0,0,0,0,0,0,0,0,0,0,0.271738733571057,0,0.0198608909986078,0,0,0.0608180033101654,0,0,0.300624541996973,0,0,0,0.0123373061773215,0.00754864629865512,0,0,0,0,0.0116074502189539,0
"merge_spot61",0,0,0.0227837589166067,0,0,0,0.053492768954543,0,0,0,0,0,0,0.00934168355630717,0,0.00729484876955959,0.0442854261166443,0,0.0159489668499325,0,0,0.00694983468436753,0.036045498884038,0,0.0274832399302115,0.003675986178814,0,0,0.492380896537019,0.0331116535541506,0,0.0228749808661236,0.122886067009334,0,0,0.0269723888807933,0.0338605859575416,0,0.0147313536490968,0.0251788641609366
"merge_spot62",0,0,0.321693082042217,0,0,0,0.00708553113461541,0,0,0,0,0,0,0,0,0,0,0,0,0.0757343408170159,0,0,0,0,0,0.147472318293418,0,0,0.307343449913649,0,0,0,0,0,0,0,0.0909392483291503,0.0140480742345702,0.0258573406041438,0.00875169008640439
"merge_spot63",0,0.00874257378868712,0.488437078514117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796108247667568,0.0626545875345761,0,0.10987032668266,0,0,0.235293376523839,0,0,0,0,0,0,0.00875358600634696,0.00593736923323177,0,0,0
"merge_spot64",0,0,0.053881829762065,0,0,0,0.00104694669419228,0.00871472636667425,0,0,0,0,0,0,0,0.0290590842623368,0,0,0,0,0,0,0.0172874816251164,0.0921343232281397,0,0.269159903067382,0,0,0.161225285719332,0,0,0.0587845298187266,0.133793092820563,0,0,0.0163695465851508,0.101808381003248,0,0.0559847155956272,0
"merge_spot65",0,0.0186196186044438,0,0,0,0,0,0,0,0,0,0,0,0.00230766604113438,0,0,0,0,0,0,0,0,0.0328660679474474,0.195589667487474,0,0.262749529597184,0,0,0.192442933950638,0,0,0.0476947156638457,0.0849734476721184,0,0.00194282044947989,0.0910479505263985,0.0507992779302147,0.00932595962158205,0,0.00888184026198792
"merge_spot66",0,0,0.0905277009531023,0,0,0,0,0,0,0,0,0,0,0.0227871765737178,0,0.0349579971580649,0,0,0,0,0,0.00319023672614706,0,0.232243535145728,0,0.0589130144250677,0,0.018904944778215,0,0,0,0.00275841793109974,0,0.0548090245459991,0,0.265885006529693,0.120560630769934,0,0.093917701098205,0
"merge_spot67",0,0,0.429567874504395,0,0,0,0,0.0220611951582843,0,0,0,0,0,0,0,0,0,0.00755904637592088,0,0,0,0,0,0.188836019726176,0,0,0,0.156745832056925,0,0,0,0,0,0.0244959241728323,0,0.0663288229347753,0.0904173419256582,0,0,0.013272378040233
"merge_spot68",0,0.296138139465201,0,0,0,0,0,0.00295580559321345,0,0,0,0,0,0,0,0.0127107471677675,0,0,0,0,0,0,0.0714717196011857,0.106441753550865,0,0,0,0.115134199277635,0,0,0,0,0.0231933865904244,0.0384040762141922,0,0.261116482149255,0.0524906368099184,0,0,0.0194826368661229
"merge_spot69",0,0.0982635677220531,0.115527562470416,0,0,0.0191628594685024,0.00821873483840103,0,0,0,0.00985536012945383,0,0.0280589119685823,0,0.0109364851426794,0.0192976219683033,0,0,0,0,0,0,0.12215058353192,0,0,0.0276743495500161,0,0.36866801649239,0,0,0,0,0.0179880676423163,0,0.00709104960040187,0.0658988258765928,0.0758403400279205,0,0,0.00501696612508312
"merge_spot70",0.0105406830256865,0,0,0,0,0,0.00404230439298563,0,0,0.046318151769335,0.0161937907878197,0,0.0211037939781122,0.0148829227945765,0,0.00389947775883146,0.00989925379837747,0,0.0153642827731172,0,0.546621718180576,0,0,0.0904171604397239,0,0,0,0.0922044004975028,0.013539077067587,0,0,0.015795030832029,0.0332092238080344,0.0202825892750565,0,0.0402085685622077,0,0,0,0.00469940241197133
"merge_spot71",0,0,0.0760938343107437,0,0,0,0.00348448499219397,0,0.00290577530518262,0,0.0102208600444541,0.00715943907201871,0.0210253510250745,0.0194875728966077,0,0.00411983434176103,0,0,0,0.0267384559233917,0.302517494616838,0,0.0111350564983676,0.18295105276967,0,0.0036874095122945,0,0.0408667098670322,0.0184141154639351,0,0,0.035537849757322,0.0672307598428004,0.0213077277910709,0,0.0594297176706516,0,0,0.0263632499531616,0.059173375374953
"merge_spot72",0,0.0257520567833841,0,0,0,0,0.0325850172862942,0,0,0,0.00166789366714917,0.0991075207307174,0,0,0,0.030907283917172,0,0,0,0.00375548469195407,0.183744134263586,0.0111640701688541,0,0.129801686799754,0,0.0377883709757491,0,0.0551636900828441,0,0,0,0,0.138673044433831,0,0,0.0585467805932241,0.108022626003756,0,0.0274328240390021,0.055167020463353
"merge_spot73",0,0.127289789737162,0,0,0,0,0,0,0.0182139003819086,0,0.0142033444126071,0.0981716656944691,0.0332058208470367,0.00461593140331767,0,0,0,0,0,0,0,0,0,0.239616785335904,0,0,0,0.0957873892568656,0,0.0206573549919219,0,0,0.159731750232316,0.0651397616592906,0,0.069301302597594,0,0,0,0.0532912529022951
"merge_spot74",0,0,0,0,0,0,0,0,0,0,0.0207658086553245,0.188167222085158,0.0507662508444674,0,0.0774499562516872,0.017696588317783,0,0,0,0,0,0,0,0.284865933657929,0,0,0,0.105708972010795,0,0,0,0,0.138368741466314,0.0339897053634932,0,0.0663651706963885,0,0,0,0.0148884527184808
"merge_spot75",0.316249202221033,0.0429191853759281,0,0,0.0263140323609417,0,0,0,0,0,0.0234793009317498,0.0143004901294577,0,0,0.0183263503356285,0.076026496295688,0,0,0.00817649399761436,0.0277137288196778,0,0.0134125928931927,0,0.108257164208934,0,0,0,0.0606140128545169,0,0,0.0259429777325424,0,0.0833179687990405,0.0442432425584529,0,0.0721941821884103,0.0186675169061734,0,0.0190876538139154,0
"merge_spot76",0,0.0381867589787354,0,0.0459978553677386,0.0995550746275597,0,0,0,0,0,0.00178570483533715,0.0796203326032518,0.0805820197674378,0,0,0.0310227530295356,0,0,0.0475781422196877,0,0.217240162385778,0,0,0.0791678246538944,0,0,0,0.15863694738727,0,0,0,0,0.0959333240154978,0,0,0,0.0183059176008216,0,0,0.00609889342401527
"merge_spot77",0.054229433847138,0.0148757638066991,0,0.168419038827027,0.156522848889956,0,0.00719479053137092,0,0,0.0024409610302568,0.0385684956122216,0,0.0955954901763229,0,0.0255223794714364,0,0,0,0,0,0,0,0.138160755701198,0,0,0.0761417723296068,0,0.120789233834095,0,0,0,0,0.0454532340520605,0,0,0,0.0552048113906238,0,0,0
"merge_spot78",0.0572608677991387,0,0,0.0179696348997163,0,0,0,0,0,0,0.034856663422402,0,0,0.010077752623951,0,0.0517497012839048,0,0,0,0,0.575974382431547,0,0,0,0,0,0,0.161344607776678,0,0.00686516034817839,0,0.0462904468431432,0,0.00452874395916207,0,0.0245588872616261,0,0,0,0.00837402378799156
"merge_spot80",0,0.00719123467615253,0,0,0,0.0332655283251803,0,0,0,0.0120577785161435,0,0,0,0.00601461652946472,0,0.0345592191862305,0,0,0,0,0,0,0.0672646599243556,0,0,0,0,0.00971248381824991,0,0.0639462086210655,0,0,0,0,0.0437519498863693,0,0,0.721360323813847,0,0
"merge_spot81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144699051199492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522809475155431,0,0,0.131329304536397,0,0,0.710403055888085,0.0904353551230295,0
"merge_spot84",0,0,0.0741811297613661,0,0,0,0.0549526173277357,0.00576874781645442,0,0,0,0,0,0,0,0.0011064015301058,0,0,0,0,0,0,0,0,0,0,0,0,0.0309617414074161,0,0,0.0518949466723248,0,0,0.113592284900165,0,0,0.661296427149889,0,0.00540205945437698
