"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot1",0,0,0.119114009567713,0,0,0.0177307952952792,0.00563232950370226,0.050455134417085,0,0,0.0186483001241795,0.0545118829389917,0,0,0,0.0984984992677335,0,0,0,0,0.200199307199077,0,0,0.0192304756378953,0,0.0459580067424146,0,0.0237165839656396,0,0,0,0.0409199271461362,0,0,0,0.0975034885286053,0.00346230921027185,0.130081339087992,0,0.0739433921658186
"merge_spot2",0,0,0,0,0,0,0.0297565126992374,0,0,0,0.0491750321787873,0.0714110242024337,0,0,0,0,0,0,0,0,0.131855078885052,0.0331618415383063,0,0.0700065151330427,0,0.0469442991477936,0,0.130474868364222,0,0,0,0,0.0953411969768944,0,0.0397700258261292,0.032656313443273,0,0.261878887844226,0,0.00685112230384493
"merge_spot3",0,0,0,0,0,0,0,0,0,0,0.0238055345677401,0,0,0.0101843464659181,0,0,0,0,0,0,0.714735328400649,0,0,0.103082001894226,0.0242848207399244,0.00581110189477076,0,0.0120364477552812,0,0,0,0,0,0.0783954246051921,0.0048313299281007,0.00691842573352523,0.0157567512372894,0,0,0
"merge_spot4",0,0.0692914225169948,0,0.0113041429179634,0,0.0269204010903955,0,0,0,0,0.0165087415951894,0,0,0.0341573946466965,0,0.0374409068389473,0,0,0,0,0.104045723488305,0.0228979455509016,0.052736082142038,0.0454495245104029,0,0.0353619205461275,0.127030378796731,0.00513625517292081,0,0,0,0,0.0932962637538759,0,0,0.0516387128000298,0.0626886782721032,0.0113410888242557,0.134041002238143,0.0579923587239429
"merge_spot5",0,0.0362389191201172,0,0.019132502348169,0.0899812934980633,0,0.0385475934792749,0,0,0,0.00905012263691686,0,0,0,0,0.019415048840723,0,0.0572638904761986,0,0.0409090970683436,0,0.0182895985372824,0,0.0657592669509801,0,0.0045804777211659,0,0.0446885354570208,0,0.0782408883168002,0.0265746850217544,0,0,0,0,0,0.0290799416147181,0,0.283698260307183,0.137740274644609
"merge_spot6",0,0.0342924861993152,0,0.0695749799653088,0,0,0.0111926531838298,0.0150905830561946,0,0,0.00966842411246907,0,0,0.107592820623373,0.00765599023199399,0,0.038329049720766,0,0,0,0,0,0.131409950361813,0,0,0,0,0,0,0,0,0.0914984384544803,0.0190232281935621,0,0,0.0476460707325702,0,0.0308620634961427,0.350577726350565,0.0350626924192996
"merge_spot7",0,0,0,0.0156980738638024,0,0,0,0,0,0,0.00901594815739258,0,0,0.0711940583861068,0,0,0,0,0,0,0,0,0.101305051589313,0,0,0.00177065009701336,0,0,0,0.0939406476334528,0,0.141074112207103,0.0538594138654466,0,0,0,0,0.0745396148728262,0.321414813493928,0.115134441776042
"merge_spot8",0,0.0688344477800562,0,0.0074015826246224,0.037686239652665,0,0.0134046227096223,0,0,0,0.0178055006612064,0,0,0,0,0,0,0,0,0.0013646222051003,0,0,0.0659657700099421,0.0143673813495192,0.00884507691220099,0.0369840303661383,0,0.0172487546940511,0,0,0,0.121972163810764,0,0.0813790182713981,0.0247049537214784,0.00532012982135465,0,0.0556919359345749,0.303422751998715,0.117065842454545
"merge_spot9",0,0.0843996848585741,0,0,0,0,0.0219882580343355,0,0,0,0.0148487057784066,0,0,0,0,0.0134934380914748,0,0,0,0.0828304319386571,0,0.00427222756610029,0.0534373466166149,0,0.128615048244056,0.074458893874991,0,0.00947200683423823,0.0309938507702031,0.0681748700359191,0,0,0.0781306692281933,0,0.00542807660136996,0.0256819964910331,0.0474088232947768,0.0958207877428857,0.158575532954535,0.00107420337662226
"merge_spot10",0,0.015302909299726,0.050623186399112,0,0.0397453996457194,0.0270094208338607,0,0.0111689206921609,0,0,0.00744348473093412,0.0156062267691155,0,0,0,0,0,0,0.00498145967654402,0,0,0,0.0740193412888989,0,0.027927828486927,0.0505514215618812,0,0,0,0,0,0.0146560109124042,0,0.0640988618616919,0,0.0342472914142761,0,0.303145639550312,0.182162488891969,0.0767321361375815
"merge_spot11",0,0.0163797099652228,0,0,0,0,0.0122846141518779,0,0,0,0.00752462632630846,0,0,0.00313214240937319,0,0,0,0,0,0,0.259472642643836,0,0,0.0625510828443326,0,0.0184028748792255,0,0,0,0,0,0,0,0.0436801887030465,0,0.013911090402676,0.0486367966789286,0.472545211003795,0,0.0411433080922551
"merge_spot12",0,0,0,0,0,0,0.00525680095310895,0,0,0,0.0176340398873376,0,0,0,0,0,0,0,0,0,0,0,0.00454113397998792,0,0,0.0913543215203592,0,0,0,0.0935115667338275,0,0.105185926715683,0,0,0,0,0,0.495815898798755,0,0.185643839453182
"merge_spot13",0,0,0,0,0,0,0.0164722601223584,0,0,0,0,0,0,0,0,0,0.0186055184880446,0.0103372114140562,0.0131038267633852,0,0,0,0.127977341850616,0,0,0.0383004688375602,0.0311052431082449,0,0,0.126497091291804,0,0,0,0,0,0,0.0136252933064949,0.31423622870228,0.166864299657931,0.121808332817606
"merge_spot14",0,0.0748323614617055,0,0,0,0,0.0164607562545082,0.00414554991904425,0,0,0.0042257774256495,0,0,0,0,0.0500232769682365,0,0,0,0,0.0631559716865095,0,0,0,0,0.063816714070239,0,0,0,0.0283128433382524,0,0,0,0.0353113773116236,0.0275591808613309,0,0.0478569670515785,0.349173695112297,0.181489852783124,0.0528571055809778
"merge_spot15",0,0,0,0,0,0.0270871356965081,0.00561420847769618,0.00190142101051761,0,0,0.0031917260742264,0,0,0.040227620915655,0,0.0322900294245661,0,0,0,0,0,0,0,0.0237948286647613,0,0.0763868378047095,0,0,0,0,0,0.0114955953265798,0.0771342469608453,0.00851762253365956,0,0.021928059520182,0.0367295325584371,0.481622856134389,0.0711689560669604,0.0802441675659964
"merge_spot16",0,0,0,0,0,0,0.015752422691109,0.0231988045035618,0,0,0,0,0,0,0,0,0,0.00130782051759004,0,0.0191083060536286,0,0.0127987652401007,0.0132069855847982,0.0388562445875709,0.0192193931330357,0.0694253342699413,0,0,0,0.0979194606169662,0.0248307818164173,0.0256974121821013,0,0,0,0,0,0.508355004296702,0.0765944971368007,0.0532807456606257
"merge_spot17",0,0.0438058935124063,0,0,0,0,0.011850086766607,0.00388516062066658,0,0,0.00191158776097351,0,0,0,0,0,0,0,0,0,0,0,0,0.118785872922483,0,0.0270051189048449,0,0,0,0.0737054466981209,0,0.140272730439649,0,0,0,0.0228044453627694,0,0.247505011259271,0.260701909713813,0.0469678226650976
"merge_spot18",0,0,0,0,0,0,0.00799956935172454,0,0,0,0,0,0,0,0,0,0.0160173652564774,0.0123656099153497,0,0.0218458395714142,0,0,0.00966848400174866,0,0.0498286962541438,0.0325921225416885,0,0,0.0113068065217404,0,0,0.165007294866163,0.00319285688237553,0,0.0307070503420275,0.0202305373650237,0.0284946364301843,0.293245419945991,0.270926998990854,0.0259667679121533
"merge_spot19",0,0.0041418189010482,0,0,0,0.00776744762674345,0.0121921958431711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126241282482758,0,0.0181800213489952,0,0,0,0,0.103720547140662,0.174844696073701,0.0641758362737409,0,0,0.0632170111462824,0.0185786648139964,0,0.388895989737889,0.113087420044679,0.0181170516360765
"merge_spot20",0,0,0.00329913098159503,0,0,0,0.00515043093727763,0,0,0,0,0,0,0,0,0,0,0.00331306676479808,0,0,0,0,0.00353573498228802,0.00448470867361761,0.0251598539041753,0.0262663811158221,0.0768916093836806,0,0,0.0358477441193076,0,0.161973340094126,0,0,0.0911758998517858,0,0,0.461813344041676,0.0576684143004575,0.0427283628462355
"merge_spot21",0,0,0,0,0,0,0.0103075744733962,0.0205335098141156,0,0,0,0,0,0,0.00580200104017973,0,0.0427180247216052,0,0,0.0319495223681369,0,0,0,0,0,0.0258748222341202,0,0,0,0.0474966232535244,0.031598267960886,0.00254022172919584,0,0,0.00564778651570452,0.013473390485671,0.0975635208755881,0.564503918501047,0.0947826892140295,0.00473134984427396
"merge_spot22",0,0,0,0,0,0,0.024610044884114,0,0,0,0,0,0,0,0,0.0381301651123167,0,0,0,0.0304744628205183,0,0,0,0,0.124024477038437,0.0334547591322682,0,0,0,0,0,0.0714584825483978,0,0,0.0385840213304625,0,0,0.546374153044467,0.0923199929618882,0
"merge_spot23",0,0,0,0,0,0,0.00836646426394056,0,0,0,0.00993236577697845,0,0,0,0,0,0,0,0,0,0,0,0,0.0897611998659181,0,0,0,0,0.154773934085416,0.0588175865884665,0,0.0946556755074327,0,0,0,0,0.0121333165828213,0.493778536864302,0.0771763119087843,0
"merge_spot24",0,0.0114029060793599,0,0,0,0,0.00814268284359813,0.0071123561873986,0,0,0,0,0,0,0,0.00979537466298321,0,0,0,0,0,0,0,0,0.0512716536417292,0,0,0,0,0,0,0.081128305623019,0,0,0.0096256508723969,0.0263069858993809,0.0236151417452458,0.605013207330399,0.126264822750908,0.0398118221366801
"merge_spot25",0,0.0366944595505687,0,0,0,0,0.0249444697286874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823009067158861,0.0553263108353419,0,0,0,0.089096297302735,0,0,0,0,0.088235001725599,0.00466447411511488,0,0.548493688038871,0.112630603735349,0.0310843986633299
"merge_spot26",0,0,0,0,0,0,0.011773242519199,0.012576122391411,0,0,0,0,0,0,0,0,0,0.00406550780987856,0,0,0,0,0,0,0.0898097861929659,0.00870606799406001,0,0,0,0.149765905164171,0,0.163305531568756,0,0.00442025398986003,0,0,0,0.395310936576577,0.12551576376644,0.0339814726741423
"merge_spot27",0,0.0189428801168573,0,0,0,0,0.0141844363339977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392095549500729,0.0306460886364032,0,0,0,0.0524748900753498,0,0,0,0.0366166829524621,0.0415105082086789,0,0,0.579354237543058,0.146468048377151,0.0391454726139802
"merge_spot28",0,0,0,0,0,0,0.0139501554421993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154440880112194,0,0.143670904328099,0,0,0,0,0.0675872768686821,0,0.24115630962368,0,0,0.0098895368098272,0,0,0.313994445655672,0.170162132591606,0.0233554878785129
"merge_spot29",0,0,0,0,0,0,0.032819197767106,0.0380431229368208,0,0,0,0,0,0,0.0134064327308671,0.0108450264894962,0,0,0,0,0,0,0,0,0.00682136291385352,0.0233943583119019,0,0,0,0,0,0.126526834603466,0,0,0,0.00511845982167096,0,0.446505402624528,0.270668550811171,0.0247122028773347
"merge_spot30",0,0,0,0,0,0,0.00615465057350773,0,0,0,0,0,0,0,0.0151606930465694,0.0474713635165373,0,0.0151566776893835,0,0,0,0,0,0,0.0241305967976508,0.0346367500657368,0,0,0,0,0,0.151184940925977,0,0.0471272213231481,0,0,0,0.513738531200982,0.119129716981929,0.0254294145589632
"merge_spot31",0,0.0117648301196304,0,0,0,0,0.0244909775322846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290272451297945,0,0.10850477102117,0,0,0,0,0.0104413962571395,0,0.0037500438194279,0,0.0106177513107323,0,0.0102702977067111,0.0847416379949596,0.490938771700836,0.191231125731168,0.0498757252902062
"merge_spot32",0,0,0,0,0,0,0.00635570568792545,0.00740765158744529,0,0,0.00121717656664557,0.00892402600338386,0,0,0,0.0584680654499812,0,0.0170420386759565,0,0.0274065773451468,0,0.00284594255623721,0.031705315977523,0,0,0.0355279938994325,0,0.0038538845162769,0,0.0874924211581478,0,0.0600542895531088,0,0.0202698429913854,0,0.0181624121352992,0.0527615833376676,0.257206317367234,0.283342251862282,0.0184629957964958
"merge_spot33",0,0.0330524376363081,0,0,0,0,0.00868424444348686,0.0169147284476877,0,0,0.00742987980780881,0,0,0,0,0.0177315937106191,0,0,0,0,0,0,0.0535460906942175,0,0.152290200790173,0.0513055197518844,0,0,0,0.093670518936468,0,0,0,0.0202308990401411,0,0.0418483163626063,0,0.176381643551089,0.295302832055074,0.030825255507815
"merge_spot34",0,0.0139902639472123,0,0,0,0,0.0110794064631886,0.035531056792734,0,0,0,0,0,0.0497330487905904,0,0.0167781203218896,0.0159979735291348,0,0,0.00754821978602022,0,0,0.0257661449687429,0,0,0.062528903989018,0,0,0,0.0164638369746156,0.0938893957631312,0.107068069227071,0,0.0166801707306144,0,0,0.00533329530049791,0.12445817892112,0.338291591891823,0.0580124058419703
"merge_spot35",0,0.0505752342458064,0,0,0,0,0.0232600895550472,0.00640023395284801,0,0,0,0,0,0,0,0.0110401747651083,0.0231816864580943,0,0,0,0,0,0.027803224927331,0.0532551658103012,0.0278114364536494,0.122085105791345,0,0,0,0,0,0.0679745205573995,0.0250931515010529,0,0,0,0,0.201769622537812,0.270384958420553,0.0887543376337187
"merge_spot36",0,0,0,0,0,0,0,0,0,0,0.00286662577176623,0,0,0,0,0,0,0,0,0,0,0,0.139808628445945,0.0424410537338515,0,0.00498939226771947,0.0766753305644588,0,0.0965141207736057,0,0.182439252256733,0,0,0.0709197925266291,0,0.0254346901807906,0,0.149013963542761,0.118029972314332,0.0901978141592669
"merge_spot37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229023694351336,0.00501249239297307,0,0,0.180687738908332,0,0.0178319372161106,0,0,0.166685657086018,0,0,0,0.0266278433710183,0,0.220219490539597,0,0.0162505995399348,0,0.00977179811362335,0.00238410438526871,0.144460060425042,0.186629418990872,0
"merge_spot38",0,0,0,0,0.141136476245711,0,0.0526945939616303,0,0,0,0,0,0.00102933773958998,0,0,0,0,0,0,0,0,0,0.131191527965773,0,0,0.0687393214925498,0,0,0,0.0231171020113057,0.0849054160999043,0,0,0,0,0,0,0,0.274298686455677,0.222114392090158
"merge_spot39",0,0,0,0.00575338464328062,0,0,0,0,0,0,0,0,0,0,0,0,0.11653121251408,0,0,0,0.103744511037396,0,0,0,0,0,0,0,0.2347794486467,0.0764665975889228,0,0.141889060018042,0.140991825651549,0,0,0,0,0,0.108858604852805,0.070351001331336
"merge_spot40",0,0.0293472469801444,0,0,0,0,0.0303760899660325,0,0,0,0.00412238659197054,0,0,0,0.0980987413501858,0,0,0,0,0,0,0,0.109599571813192,0,0.0459499713352332,0.0509634153568882,0.0834411114518545,0.0115410273510369,0,0.0581288328826349,0,0,0.0238518462403289,0,0,0.0883760974167352,0.256719664995198,0,0.107914154534738,0
"merge_spot43",0,0,0,0,0,0,0,0,0,0,0.027021977335267,0,0,0,0.055521940440948,0.0649892237337758,0,0,0,0,0,0,0.308489533192429,0,0,0.180274190755866,0,0,0,0,0,0.0386989327483367,0,0,0,0.0409361847934455,0.233694627560486,0.0496683379226743,0,0
"merge_spot44",0,0,0,0,0,0,0.0201690334058691,0,0,0,0.0442181634248262,0,0.0967864195671058,0,0,0,0.045193730049928,0,0,0,0.129449499233458,0.0144544250672615,0.00821803115561674,0.23680758682139,0,0.0929818556401908,0,0,0,0.054135595296473,0,0,0,0,0,0.0547887649855208,0.0577341404127786,0.0673283583751652,0,0.0775372095572585
"merge_spot45",0,0,0.10249425814584,0,0,0,0,0,0,0,0.0354692414515954,0.0377656830624512,0,0,0,0.0758286381962974,0.00723843940411751,0.0221050948557214,0,0,0,0,0,0,0,0.0431056578423763,0.0908162675690068,0.0710371749241875,0,0,0,0.0897395399778809,0.301353982284033,0,0,0,0.0325921889745874,0,0,0.0898772766632208
"merge_spot46",0.0420322789208892,0.0498394355065993,0,0.0061524586805171,0,0,0,0,0,0,0.0324182703033526,0,0,0.0101527088240854,0,0,0,0,0,0.102030431537812,0,0,0.0578343871525392,0.0624476206440232,0,0,0,0.119728575457664,0,0.0234024714089034,0,0.036345538917506,0.0165491610214833,0.0378827755515148,0,0.0800342913496922,0.049105267453391,0,0.112483959412566,0.160803310750959
