"","OEC3","Astro1","Astro3","OEC1","EC2","MicroG2","MyOligo","MicroG1","OEC5","MicroG3","Mes1","OEC2","OEC4","EC1","Mφ","OPC","Mono","Mural2","Mural1","Astro2","RBCs","Mes2","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"merge_spot880",0,0,0,0,0.0138925642632579,0,0.00673069706395922,0,0,0,0,0.00193579766986848,0.00226760001861382,0,0,0,0,0,0,0.268891721345732,0,0,0,0,0,0.00705945820145203,0,0,0.0763594702351717,0,0,0.213771936687692,0.0464152838341928,0.0203365960438407,0,0.188814157518418,0.00874909748210945,0,0,0.144109075023547
"merge_spot881",0,0,0.0111548669881996,0,0,0,0,0,0,0,0,0.0106583976604362,0.039613856410519,0,0,0.0435984018240675,0,0.0367109510480218,0,0.0154420778392507,0.328226220421467,0,0,0.0833475791976163,0,0.0563912618241178,0,0,0,0,0,0,0.105583903497913,0.0349867936729538,0,0.0134291079749945,0.0706302432146959,0,0.133328877993225,0.0165920609776382
"merge_spot882",0,0.0408641494441123,0.0812611431060753,0,0,0,0.00456159791301665,0.0174707303520614,0,0.0519656183084142,0,0,0.0346008329161139,0,0,0,0,0,0,0,0,0.0201515418607047,0.0812176534779481,0.0153626006113976,0,0.157007306183023,0,0,0,0,0,0,0.0951675866037054,0,0,0.0517563065166121,0,0.0133503561503015,0.155788962909793,0.178459921443576
"merge_spot883",0,0,0,0,0,0,0,0,0,0,0.0233186026644337,0,0,0.141948427494927,0,0.0457512829438599,0.0498112532590078,0,0.0357567171317479,0,0,0,0.214756321664999,0.0113711941722792,0,0.0315659608158323,0,0.0797800615073525,0,0,0,0.0960413587943258,0.0518243795586806,0.0629911863770138,0,0.0321780605090939,0.0113128886722126,0,0,0.111216261893583
"merge_spot884",0,0.0201724432626789,0.134065637238366,0,0.00910078019008538,0,0.00426771174316397,0,0,0,0,0.0308855688358381,0.0136376900552653,0,0,0,0,0.00304126278782225,0.0527979833520468,0,0,0,0.0758859083721353,0,0,0.107592934316372,0,0.0991566068130095,0,0.0689718841315041,0,0.0899664036830431,0,0,0,0.00142675904168149,0.0456245926365755,0.148213313858442,0.0732497233975626,0.0214576745267746
"merge_spot885",0,0,0,0,0,0,0,0,0,0,0.0031202328528583,0,0.0128845786496116,0,0,0,0,0,0,0.193185664453151,0.531383050153343,0.00990665649336915,0,0,0,0,0,0,0,0,0,0.0117654017839143,0.115546101938969,0,0,0.0224567261776624,0.0422589178463629,0,0.0573077526791367,0
"merge_spot886",0,0.0180772023482146,0,0,0,0,0.0310512126019909,0,0,0.0447706642474736,0,0,0,0,0,0.043479379274089,0,0,0,0,0,0,0,0,0,0,0,0,0.370181379223689,0.0302887822437209,0,0,0,0,0,0,0,0.43970425807195,0.0217273058091388,0
"merge_spot887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207845606943057,0.0346678844870594,0,0,0,0,0,0,0,0,0,0,0.0795781735597752,0,0,0.0968415948542546,0,0,0,0,0.0145761798522788,0,0,0.348213561915809,0.39916817163242,0.00529375196817381
"merge_spot888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518928057813505,0,0,0,0,0,0,0,0.939590317283697,0.00694266488746312,0
"merge_spot889",0,0,0,0,0,0.00382059864935847,0.0510713498224811,0,0,0,0,0,0,0.0185602304461877,0,0.126307990334744,0,0,0,0,0,0,0,0,0,0,0.271019740029985,0,0,0.0271479749754742,0,0,0,0,0.0041599275036121,0,0,0.452294608458401,0.044778398604262,0
"merge_spot890",0,0.0180897516110486,0,0,0,0,0,0,0,0,0,0,0,0.0194787506595825,0,0.0127612080737979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147692808388312,0,0.0473791145001217,0,0,0.0308889889114951,0,0,0.405080451078718,0.31774806590639,0
"merge_spot891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790489297698926,0,0.169613303036762,0,0,0.0546545345699102,0,0,0,0,0,0.00243803371731862,0,0.418471032102646,0.273550562552805,0
"merge_spot892",0,0,0.031431239703943,0,0,0,0.0195740065379056,0.0160611734318163,0,0,0,0,0,0,0,0.0605868018149922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637578452876104,0,0,0,0,0,0,0.00563896366334001,0.308397019770294,0.493468309712887,0
"merge_spot893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674143251780878,0,0,0.220090519871134,0,0,0.0166575696660049,0.0137679536045428,0,0.181174106890488,0.0101681567081735,0,0,0.00680846206390322,0,0.102487119348817,0.379984021296765,0
"merge_spot894",0,0,0,0,0,0,0,0,0,0.0122083464747226,0,0,0,0,0,0.0269422377155067,0.0324901623319529,0,0.00126393969217296,0,0,0,0.0480422310755691,0,0,0.35132522523482,0,0,0.160183797390632,0,0,0.0223184225466176,0,0.0057415017718146,0,0,0.0143962033930483,0,0.324733975844842,0
"merge_spot895",0,0,0.307394778425104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043547436633514,0,0,0,0,0.00131789330224762,0.0142193254071009,0,0.0673463400463613,0,0,0.490089774364163,0,0,0.0399849537955809,0,0,0,0,0.0676996844329707,0,0,0.0069998159049158
"merge_spot896",0,0.131816344083339,0.0411463794762786,0,0,0,0.00471077914944879,0,0,0,0,0,0,0,0.0624983509279678,0,0,0,0,0,0,0,0,0.00511659506965753,0,0.100399589908613,0,0,0,0.0376858360364024,0,0,0,0,0.0692330279856582,0.0610045049983124,0.0717019819999033,0.11869455712212,0.191356202631529,0.103460736119385
"merge_spot897",0,0.132426386837467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31467773011317,0,0.0286469329513996,0,0,0.0955066089514359,0,0,0.00928399439710265,0,0,0.266209961401623,0,0,0.0582974349581557,0.0271583880283516,0,0,0.0252671347055289,0.0422598195031816
"merge_spot898",0,0,0,0,0,0,0.00432101602245115,0,0.0296868196642532,0,0,0,0.249547602555883,0,0,0,0.0122494396318306,0,0,0.0209711729848268,0,0,0.27377290371372,0,0.00451525112870414,0,0,0,0,0.00830733514421627,0,0,0,0,0,0,0.364259399958439,0,0,0.0315913444339334
"merge_spot899",0.258928357860392,0,0,0,0,0.0355639212531406,0.00211662389968224,0,0.0601903649108994,0,0.100125154184211,0,0,0.0941585362599643,0,0,0,0,0,0,0.170000993934405,0.0719549768404427,0,0,0,0,0,0,0,0,0,0.128785281412224,0,0.0192971458460184,0,0.0367330199419976,0,0,0.0213167284939711,0
"merge_spot900",0,0,0.102546082532895,0,0,0,0.0136817274962855,0.0181751862902843,0,0.00426992985326763,0.0312445508359297,0,0.00720466346706948,0,0,0,0.0382088969322405,0,0,0,0,0,0,0.0544707584587298,0,0.120979128375462,0,0,0.057089583660696,0,0,0.0914684830507057,0.0219160317309716,0,0.0543428336644836,0.0150789987936589,0.00580429836279893,0.153960458507579,0.145944844126716,0.0628983499834066
"merge_spot901",0,0,0.0638915704025258,0.0287605374596876,0,0,0.0205261445058924,0,0,0,0.0789561540027954,0,0,0,0,0,0,0,0.0122511788817533,0,0,0.0440758797198214,0.159497158786346,0,0,0.077671125399735,0,0,0.163093583503429,0,0.0284631173112356,0.00469142188826121,0,0.0174185919674401,0,0.0224486310863103,0.042909324582993,0.0630386855090928,0.166627464556028,0.00492608936851647
"merge_spot902",0,0.0975529628807349,0,0.0182808070086238,0,0,0.00130977270989217,0,0,0,0.00596868030196162,0,0,0,0.0819827277479003,0,0,0,0,0.0459004254922319,0,0,0.306934336867555,0.132013300778319,0,0,0,0,0,0,0,0.00509584574868375,0,0,0,0.236974180545639,0,0,0.0263733861211217,0.0413929363985805
"merge_spot903",0,0.0231836947899202,0,0,0,0,0.0610333417314823,0.00673517444457802,0,0,0.00366845285021902,0,0,0,0,0,0,0,0,0.0333568570229123,0,0,0,0.0711809573785627,0,0.0935148596605945,0,0,0,0.0850878576839285,0,0.279180529561155,0,0.0740099797825196,0,0,0.106366869860614,0.0662705393438834,0,0.094860177873876
