"","B cell_Jchain high","Erythroid cell_Hbb-bs high","Hepatocyte_Alb high","Hepatocyte_Fabp1 high","Kupffer cell","Erythroid cell_Hbb-bt high","Endothelial cell","Granulocyte","NK cell_Gzma high","Macrophage_Chil3 high","Dendritic cell","B cell_Fcmr high","T cell_Trbc2 high","Plasmacytoid dendritic cell_Siglech high","Hepatocyte_Spp1 high","Hepatocyte_Car3 high","Hepatic stellate cell"
"8x16",0,0,0.705183479784876,0.0466055840645404,0,0,0,0.00657756001706018,0,0,0.00679475301331431,0,0,0.0172848171485482,0.0073397052331417,0.193521051104643,0.0163884691492746
"8x18",0.00116910114577196,0,0.756949077830937,0,0.00690321730850964,0,0.0244408339310149,0,0,0.0328304637205904,0,0,0,0,0.0147716967647493,0.138844645356614,0.0236527871567719
"8x20",0,0,0.497017760086389,0,0,0,0.0576714827670016,0,0,0.0314785251280606,0.143587113068661,0,0,0,0.0910560761797158,0.121989346559359,0.0568149482761396
"9x7",0,0,0.670898673187258,0,0,0.00608114039642664,0,0,0,0,0,0,0,0,0.0131924697495549,0.287961966276614,0.0211422431666295
"9x9",0,0,0.683216171280469,0.0374362304348474,0,0,0,0,0,0,0,0,0,0,0.0223867431853078,0.23567925734158,0.0208642642326611
"9x11",0.007156936781786,0,0.724846758364304,0.00668662431168574,0,0,0,0,0.0181077359518467,0,0,0,0,0.00346369645948954,0,0.225819321178976,0.0135425361774667
"9x13",0.0207117240669021,0,0.706790835680901,0.0529151592387171,0,0.00151298363927655,0,0,0,0,0,0,0,0,0.0102770332649865,0.192690931762431,0.0147417725997678
"9x15",0,0,0.644771361340038,0,0,0.0131698421730056,0,0,0,0.00571015602516139,0,0,0,0,0,0.320815584156591,0.0149183278237488
"9x17",0.0158155684227824,0,0.669604979840787,0,0,0,0.0269624089209883,0,0,0,0,0.0120393020660668,0.0015936213858809,0,0.0149001384425853,0.252991603203222,0.00563873991590567
"9x19",0,0,0.73062666059612,0.029734915530787,0.00558866666327585,0.00821834612534016,0,0,0,0,0.0126457497263558,0,0,0,0.0190151105906738,0.163510390026403,0.0303492090533647
"9x21",0,0,0.721047774669539,0.0269773456363935,0.0791259949486245,0,0,0,0,0,0,0,0,0,0.0133714056971199,0.155362813774089,0.00383303844277873
"9x23",0,0,0.714744933185627,0.0486561740183396,0,0,0,0,0,0,0.0145069114148974,0,0.0273455070385823,0,0.0180879045895337,0.165493106592898,0.0108796290935321
"9x25",0,0,0.755793156881474,0.0768954676918228,0,0,0,0,0.00275230097737,0,0,0,0,0,0.0526152358289602,0.0955647943267505,0.0161960914880358
"10x6",0.00228149062024225,0,0.702980897518414,0,0,0,0,0,0,0,0.00790293180426371,0,0,0,0.00550417316001846,0.256525387813235,0.0246624085035672
"10x8",0,0,0.704636802313689,0.0171614304304764,0,0,0.00424169627560938,0.0386821591575815,0,0,0,0.00572252969520057,0,0,0.0166465248498311,0.204097962352014,0.00860193612138949
"10x10",0,0,0.638516596211783,0,0,0,0.00372972291863285,0,0,0.031781960010851,0,0,0,0.00467723621477337,0.0317880759122703,0.283277277480752,0.00577187535032478
"10x12",0,0,0.700172128514431,0,0,0.035418355679264,0,0,0,0.00115088225479529,0,0,0,0,0.00433226044763437,0.243197958333432,0.0151966835897492
"10x14",0.0117273709014773,0,0.702470407052372,0.0314651947881397,0,0,0,0,0,0.0202244833578484,0.00683759611594256,0,0,0,0.038804516170281,0.17337016617732,0.0147791811197218
"10x16",0,0,0.6348739507202,0.0297764786547272,0,0,0.0149158851265034,0,0,0,0,0,0.023950335453649,0,0.0243147829621419,0.247092376072579,0.0245721140162712
"10x18",0,0,0.716557958080071,0.0384932044909785,0,0,0.014366329834603,0,0,0,0,0,0,0,0,0.207376934075363,0.0228543566251032
"10x20",0,0,0.678145324968372,0.0312702522625012,0,0,0.0200004009164878,0,0,0,0.0483035835085883,0,0,0,0.00821093345539817,0.176605307785955,0.0371187793931065
"10x22",0,0,0.674373652362692,0,0.0221954826344487,0,0.022991087613845,0,0,0,0.00424674686244556,0,0,0,0.0522581793971657,0.200963860307197,0.0226161361920162
"10x24",0,0,0.683611466484862,0.0150732615504474,0.00631888223027183,0.00941914076436727,0,0.0546627542111486,0,0,0.0206240513069476,0,0,0,0.0137379659398395,0.187334748953116,0.00900351313469487
"11x3",0,0,0.691530148558247,0.0342389020799785,0,0,0,0.0142260798323841,0,0.0122502597528368,0,0,0,0,0.0507555150417922,0.162071937508877,0.0345948147042707
"11x5",0,0,0.705980079496425,0.0219808919438012,0,0,0.0225261173561476,0,0,0.0405760617075008,0,0,0.0151389068691105,0,0.00186990391313464,0.169928215587816,0.0216026202842236
"11x7",0,0,0.719472702621287,0.0443900311715403,0,0,0,0,0,0,0,0,0,0.00664818954038132,0.00784461067975246,0.209012121727348,0.0122480316017592
"11x9",0.00841358928547453,0,0.673742419129112,0.00649213367708797,0.0352209372850639,0,0,0,0,0,0,0,0,0,0.0140021452541752,0.247857540779757,0.0140232502459477
"11x11",0,0,0.706036113066469,0.0369109264758558,0.0101124073092064,0,0,0,0,0,0,0,0,0,0,0.224353325027585,0.0221675498553055
"11x13",0,0,0.725041322276553,0,0,0,0,0,0,0,0,0,0,0,0.0168624052468056,0.235597366911682,0.0219742462270429
"11x15",0,0,0.626847309015732,0.0217805579409959,0,0,0,0,0,0.0393037162306999,0.0755349125236239,0,0,0,0.0444736673969851,0.15367475544701,0.0381648742153123
"11x17",0.015825684889658,0,0.694757142969578,0.0208237162880916,0,0,0,0.00290162558823663,0,0,0,0,0.00361720816697591,0,0.0125404843334261,0.236532696443296,0.0123596799237877
"11x19",0.0101569766067116,0,0.702851874398324,0.109236185496493,0,0,0,0,0.0132962768339564,0,0,0,0,0,0,0.154017451567999,0.0101286648653608
"11x21",0.0131151865434784,0,0.652244701273992,0.0398171423148669,0,0,0,0,0,0,0,0,0,0.00750983111383933,0.057444835377764,0.220272088961314,0.00931467593783156
"11x23",0,0,0.710884805106103,0.047961435863226,0,0,0,0,0,0,0.0399601777119841,0,0,0,0.0296433259891692,0.169037293982154,0.0021452693265495
"11x25",0.00836664765709077,0,0.651635310777439,0.0813800820470657,0,0,0,0,0.00805473301947547,0,0,0.00503390407121385,0,0,0,0.230981959602681,0.0142450311229586
"12x2",0.00499745775123493,0,0.687911103857146,0,0,0.0273772247062231,0,0,0,0,0.0269440447477587,0,0,0,0,0.190786595467512,0.0615398636286813
"12x4",0,0,0.710436053704897,0,0,0,0,0,0,0,0.0199810726460541,0,0,0,0.0345792517673468,0.224596366911359,0.00896797708466573
"12x6",0,0,0.719210194243389,0,0,0,0.00460574642381008,0,0,0,0.00787940678001828,0.00113787234341787,0,0.00910262900550847,0.0187430147625623,0.2227969268973,0.0161834292103356
"12x8",0,0,0.715392112016397,0,0,0,0,0.0102046562097351,0,0.00873365638359678,0.0101442946389037,0,0,0,0.0140261552142928,0.201220978509776,0.0395313066924052
"12x10",0.0121875277141809,0,0.701736165386085,0,0,0.00378455388113439,0,0,0,0,0,0,0,0,0.0182825549284027,0.242851536129024,0.0207416100653533
"12x12",0,0,0.705092832052318,0.0323180190053252,0.00509294863466696,0,0,0.00921677133624928,0,0,0.0102281073088971,0,0,0,0.0120716203235655,0.202955551924071,0.0227176935611414
"12x14",0,0,0.675216554901786,0.00141721702630347,0,0,0,0,0,0,0.0207466395362944,0,0,0,0.0404250894432662,0.230411552472645,0.0315279649885068
"12x16",0,0,0.675159073922116,0,0,0,0,0,0,0,0.0682451937141774,0,0,0,0.0225539084586807,0.195067994269656,0.0376913423632472
"12x18",0.00117264625605251,0,0.756822468551175,0,0,0,0,0,0,0,0,0,0,0,0.00709002224758781,0.208687810261851,0.0257740825473053
"12x20",0.00310295091808839,0,0.595107966757319,0,0,0,0,0,0,0,0.0819442246275946,0,0,0,0.0124779308597511,0.259039467200259,0.0479257408579763
"12x22",0.00392366754130878,0,0.678654895185312,0.0338597747031816,0.00456384228047162,0,0.0144101266073502,0,0,0,0,0,0,0,0.0378987034507389,0.21779811550351,0.00867489822560372
"12x24",0,0,0.646232943155083,0.0509241176137787,0.00988822390716826,0,0,0,0.0329401002602617,0,0,0,0.0185616756806533,0,0.045002901737026,0.190298226122937,0.00593344722463789
"12x26",0,0,0.572924340927161,0.0359290481227725,0,0,0.00187631983642162,0,0,0,0,0,0,0,0.0178983177472932,0.330747654229893,0.0402455546763279
"13x3",0,0,0.693339148456368,0,0,0,0,0,0.0038814295529625,0,0,0,0,0,0.00950717401824483,0.281229838839807,0.0115630120412825
"13x5",0,0,0.674652393121567,0,0.0018733202580137,0,0,0.0047096121247933,0,0,0,0,0,0.0119915446015556,0.00897710015588127,0.291212316602158,0.00603822716981939
"13x7",0,0,0.673686007339366,0,0,0,0,0,0,0,0,0,0,0,0.00632981099863334,0.314781745788574,0.00469006202744109
"13x9",0,0,0.73042632226337,0.0122784004615078,0,0,0,0,0,0,0,0,0,0,0.0190294109032543,0.232893368216006,0.00504293769876802
"13x11",0.0013497439920263,0,0.71624703062752,0.0172309006726017,0,0,0.00129377708123723,0,0.00460257425260449,0,0,0.0192875808716107,0,0,0.0113277447174448,0.222278289365117,0.00607149853378482
"13x13",0,0,0.70224496543028,0,0.0228470170623216,0,0,0,0,0,0,0,0,0,0.0339996412086306,0.21864056290285,0.0218047987833232
"13x15",0,0,0.705535135162071,0,0,0,0,0,0,0.00786548620939657,0,0,0,0,0.036023801600909,0.234605729649634,0.0148560218604644
"13x17",0,0,0.745134020283672,0,0,0,0,0,0,0.00310891361393427,0.01100166706748,0,0,0,0.0334030362478258,0.182925548508144,0.0238962926909511
"13x19",0,0,0.70308445119591,0.0363946016873584,0.0108584041097891,0,0,0,0,0.0301090863760026,0,0,0,0,0.0458275612267115,0.147173276656628,0.0262876676623066
"13x21",0,0,0.719237114971814,0.0702340122818501,0.00329242618700724,0,0,0,0,0.013660850379415,0.0337772774288961,0,0,0,0.00989872380867936,0.136932167356402,0.012742757751283
"13x23",0,0,0.661659203741765,0.0385834132572826,0,0,0,0.0288792641526926,0,0,0,0,0,0,0.0032134634770923,0.252109675754885,0.0152717825413226
"13x25",0,0,0.604160125873771,0.0205394819918968,0,0,0,0,0.0338071974366932,0,0,0,0,0,0.0190050100620183,0.306172245979386,0.0158399239580716
"13x27",0.00423709720170035,0,0.630538219895631,0.0919301703429688,0,0,0,0.0502943391603589,0,0,0,0,0,0,0.0139721169650393,0.190491953581164,0.0181964980509483
"14x2",0.00818070872895585,0,0.689647044953578,0,0,0,0,0,0,0,0.00697693652132455,0.00808476503492289,0,0.00859958013160373,0.0104161830249753,0.26500159263847,0.00219095524014702
"14x4",0,0,0.627910235490345,0,0.0036026933382831,0,0,0,0.0112683775709048,0,0,0,0,0.00709732670716559,0.020227476999412,0.325523582042667,0.00404462796297574
"14x6",0,0,0.657305036861826,0,0,0,0,0,0,0,0,0,0,0,0,0.328413498236921,0.0137191425401658
"14x8",0,0,0.633865521683466,0,0,0,0,0,0,0,0,0,0,0,0.0151735870578906,0.332072900149095,0.018415066232784
"14x10",0,0,0.619267847987862,0,0,0,0,0,0,0,0,0,0,0,0.0225078740816323,0.34336952768139,0.0133021700646908
"14x12",0,0,0.675884274655119,0,0,0,0,0,0,0,0,0,0,0,0.00781396597128245,0.300149204941013,0.0145036169971458
"14x14",0,0,0.688887957413111,0,0.0411013720408902,0,0,0.00129417962851483,0,0,0,0,0,0,0.00198846769984381,0.251251598632775,0.014626346442512
"14x16",0,0,0.70361706800334,0.0604512651326254,0,0,0,0,0.00455838060043205,0.00265307903111572,0,0,0,0,0.00514863115810427,0.211136297914788,0.0120703095814127
"14x18",0,0,0.763131019093796,0.00696459488655786,0,0,0,0,0,0.0378137740763383,0,0,0,0,0.00605303998890229,0.154729658073841,0.0309035469520787
"14x20",0,0,0.652737559223355,0.0412372031513083,0,0,0,0,0,0,0,0,0,0.0746740235852599,0.00891570076081633,0.173898507568725,0.0481658941107509
"14x22",0,0,0.679517830298935,0.0639556200501214,0,0,0,0,0,0,0,0,0.0522986284403148,0,0,0.186558820950629,0.0173691607050171
"14x24",0.00481832982373129,0,0.57983128153976,0.0454868804395268,0,0,0,0,0,0,0,0.00193913114585386,0,0,0.0211891694127622,0.322972011971469,0.0234184534537509
"14x26",0.00215311383169598,0,0.618483351769046,0.0541295118211269,0,0,0,0.0036655466050833,0,0.0193728988200144,0,0,0,0,0.0203912437925424,0.259953921077994,0.0215659679800662
"15x3",0,0,0.667371783620141,0,0.0167258659311759,0,0.018641756510901,0,0.0236621800324996,0,0,0.00348113174192778,0,0,0.00147880063751693,0.262663715894031,0.00555555081229038
"15x5",0,0,0.723678840641543,0,0,0,0.0271972767657192,0,0,0,0,0,0,0,0,0.237675445381618,0.0109978095873933
"15x7",0,0,0.666858587340015,0,0.025488067338013,0,0,0,0,0.00343289205259657,0,0,0,0.0141354146814931,0,0.278449080368523,0.0107996216528524
"15x9",0,0,0.665447068414574,0.00477707236982292,0,0.00261461749183856,0,0,0,0,0,0,0,0,0,0.313751095516226,0.0129946537867686
"15x11",0,0,0.621785897053105,0,0,0,0,0,0,0,0,0,0,0,0.0192620480499952,0.350113753527025,0.00831991738655821
"15x13",0,0,0.631091961337832,0,0,0,0,0,0.0203875370101976,0,0,0,0,0,0.0100209484988008,0.322010780782307,0.0160502142751338
"15x15",0.00868560550589671,0,0.626886553637594,0,0,0,0,0,0.0211167956805724,0,0,0,0,0,0,0.324415491557467,0.018425892002349
"15x17",0,0,0.687733778005821,0.0576017883799403,0,0,0,0,0,0,0,0,0,0.0212373772281331,0.0118616998833524,0.199709271698472,0.0211796223066142
"15x19",0,0,0.626073315384531,0,0,0.0159706583837588,0,0,0,0.0379189804571671,0,0,0,0.014737678970318,0,0.194057145278969,0.110814097135813
"15x21",0,0,0.649611720445055,0.0250755957932381,0,0.00152215311242941,0.0083564259055539,0.0226445479889092,0,0.018061133972835,0,0,0,0,0,0.242622499183291,0.0317735336388078
"15x23",0,0,0.535693355925387,0.0513931419557481,0,0,0,0,0,0,0,0,0,0.0293805100852955,0.0282691919039462,0.329768001544325,0.0251933779266225
"15x25",0,0,0.668538579494804,0.0172314260645048,0,0,0,0.0193068364661504,0,0,0,0,0.0237574242924119,0.00233859601645497,0.0235218163850427,0.244967565215591,0
"15x27",0,0,0.667057001710905,0.0313960103948525,0,0,0,0,0,0,0,0,0,0,0.061065841526598,0.231939408889831,0.00804186830737603
"16x2",0,0,0.754892927744721,0,0,0,0,0,0,0,0,0,0,0,0.024479810423118,0.203484879552799,0.0167024762671624
"16x4",0,0,0.683924708655337,0,0,0,0.0118323846553309,0,0,0.00612110255358405,0,0,0,0.00171477847177888,0.0211926536134597,0.26355067151579,0.01125580004023
"16x6",0,0,0.708259543778896,0.0620471439906452,0,0.0439611706622972,0.0116400499447369,0,0,0,0.0240230364206183,0,0,0.0110765207995049,0,0.134426366223387,0.00431381706157463
"16x8",0,0,0.671451636070392,0,0,0,0.00523824888248583,0,0,0.00124833498634868,0,0,0,0,0.0285448086960468,0.281543427136222,0.0117737754505878
"16x10",0,0,0.731615177694028,0.00286927939472262,0,0,0,0,0,0,0,0,0,0,0.00915587881038211,0.245909941513281,0.0100434501912466
"16x12",0,0,0.68314670430178,0.0317165630600076,0,0,0,0,0,0.0283471483955639,0,0,0,0,0,0.246595762661241,0.00989729830803411
"16x14",0.00383998481851545,0,0.641193181917645,0,0,0,0,0.00187597833088897,0,0.0215324938978128,0,0,0,0,0.00314024682656982,0.303889338675983,0.02412466536223
"16x16",0.0115731487138743,0,0.622069047794387,0,0,0,0,0,0,0,0.019743142312405,0,0,0,0.0225504062409774,0.313458939926129,0.0102021663913345
"16x18",0,0,0.756955970851133,0,0,0,0.0167520814103186,0,0,0.0104796611106881,0,0,0,0,0.0162807744084229,0.174283209786188,0.0247320223182355
"16x20",0,0,0.636801276049508,0.0156384697289527,0,0,0,0,0,0,0.00612303887946152,0,0.0158003745699916,0,0.0361526289312715,0.240226837713291,0.0488710943066487
"16x22",0,0,0.574330766692518,0.0513386143216955,0,0,0,0.0265724618870094,0,0,0,0,0,0,0.00734487321576635,0.313640464903734,0.0264628960349947
"16x24",0,0,0.601103223675531,0,0,0.0348375627519145,0,0,0,0,0,0,0.0588607208929577,0,0.0287569488682408,0.274021476178834,0.00189903245728844
"16x26",0,0,0.642837540080422,0.102965700947177,0.0183194295058899,0,0,0,0,0,0.00329537606125815,0,0.0349350402636563,0,0.0312464823341792,0.147205673321966,0.0188945767407242
"17x3",0,0,0.658100241777311,0,0,0,0.0260523771975899,0.00192568842334264,0,0,0,0,0,0,0,0.30351886904452,0.00991275177818208
"17x5",0,0,0.697341867926931,0.00609133255051462,0,0.0224333387668982,0,0,0,0,0,0,0.0332419424778574,0,0,0.23317146035593,0.00733214099462106
"17x7",0.0161381608335999,0,0.686085803345768,0.0294708201021295,0,0,0,0,0,0.0193790804767468,0,0,0,0,0.0331683806236464,0.204885535297508,0.0104537739035061
"17x9",0,0,0.74348167316654,0.0198392814826222,0.0209306063823068,0,0,0,0,0,0,0,0,0,0.0087291550366837,0.194874386959497,0.0108698440565737
"17x11",0,0,0.683853082637439,0,0,0,0,0,0,0,0,0,0,0,0.0173476043207468,0.292088397604469,0.00605754347075609
"17x13",0,0,0.697907092312336,0.0484965488677201,0,0,0.00304282229026574,0,0,0.00252514004380415,0.0134066236480931,0,0,0,0.0151854687944868,0.214055648491107,0.00516702113960924
"17x15",0,0,0.674285276133925,0,0,0,0,0,0,0.0164376972210933,0,0,0,0,0.0192767902508608,0.276035582828906,0.0133134244435454
"17x17",0.0068998793209884,0,0.644013715899173,0,0,0,0.00203377702768925,0,0,0.0103752684201426,0.0253372472744409,0,0,0,0.00457054463800077,0.274533399298932,0.0319275377476366
"17x19",0.015052296337159,0,0.636675848954907,0.00921912888526885,0,0.003081864451624,0.0116573293063434,0,0,0,0,0,0,0,0,0.25263669895536,0.071403820375946
"17x21",0,0,0.53963036128123,0,0,0,0,0,0,0,0.0435568213899871,0,0,0,0.0227090448933198,0.343505830880855,0.0500790976987628
"17x23",0,0,0.626302545553067,0.0420145493309053,0,0.00806621791197021,0.0389088721652697,0,0,0,0,0,0.0103349100404148,0,0.00986858692063126,0.24369787758027,0.0200202615298048
"17x25",0,0,0.603226269657317,0.069267861108946,0,0,0,0,0,0.0116669215458766,0,0,0,0,0.0482401730327653,0.256602236401566,0.0107394681290258
"17x27",0,0,0.646135122061279,0.0423132029356959,0.00508817980775996,0,0,0.0445758612700212,0,0,0,0,0,0.0011332047135285,0,0.244567253989661,0.0159091789832876
"18x2",0,0,0.656071186819023,0.0360890834984929,0,0,0,0,0,0,0,0,0,0,0.0105316243127483,0.29380016871903,0.00316281265815965
"18x4",0,0,0.695386581683099,0,0,0,0.00349943783015607,0,0,0,0,0,0.0123624420850288,0,0.0156213599567831,0.264595757462113,0.0080985091922793
"18x6",0,0,0.689580166745679,0.012033836112203,0,0,0.00589404615394701,0.00930978508638677,0,0,0.00224169716578493,0.0203911450011806,0,0.0250345054576736,0.025540731144644,0.19675305138986,0.0129958396994065
"18x8",0.0151191323386788,0,0.738517194693808,0.0508402011392686,0,0,0,0,0,0,0,0,0,0,0,0.178826107382647,0.0163880692397532
"18x10",0,0.0132055329552281,0.675690421080917,0,0,0.0117481190954307,0,0,0,0,0,0,0,0,0.00946675493196152,0.281580955252149,0.00754307593155099
"18x12",0,0,0.636285748234115,0.00630798185498639,0.0117798783530325,0,0.00294049198643419,0,0,0.033100039473377,0,0,0,0,0.0133115401911332,0.285526638929354,0.0104423724139749
"18x14",0,0,0.674758098748364,0.0332051053769314,0,0.00674004740862895,0,0,0,0,0,0,0,0,0,0.27839743253399,0.00646584762287678
"18x16",0,0,0.633854961344064,0,0,0.00151490712194629,0.0046174016702087,0.0101270463230138,0,0,0,0.0115611562912878,0,0,0.00268162384776158,0.309279525417527,0.0259178454560318
"18x18",0,0,0.654650033797077,0.0482661686564452,0,0,0,0,0,0,0.070916346383874,0,0,0,0.0107722119612247,0.191846412449568,0.0231954214978235
"18x20",0,0,0.625055428000026,0,0,0,0,0,0,0,0,0,0,0,0.0412168255180384,0.29944937935543,0.0336397503978415
"18x22",0,0,0.646467689176565,0.113165288643304,0,0,0.038681261616151,0.0307017409716963,0,0,0,0,0,0,0.0161044768192546,0.12698230268463,0.027667414524028
"18x24",0,0,0.707400798430165,0.152094390233228,0.0292802616662043,0,0,0,0.00667825249422873,0,0,0,0,0,0.0282829244109527,0.0675453543176394,0.00779907282492176
"18x26",0,0,0.55208352938537,0.0433564121751336,0,0,0,0,0,0,0,0.0149399396891695,0,0.0105620989454045,0.0506273136167098,0.328158122450552,0
"19x3",0,0,0.660220846198667,0,0.00940573958887234,0,0.00707656298459765,0,0.020052228883019,0.0137150292334184,0.013291765799148,0,0,0,0.013644308034281,0.253318030311123,0.00901414223620232
"19x5",0.00977602699683202,0,0.689412345042293,0,0,0.00297985494548711,0,0,0,0,0,0,0,0,0.0106537762511984,0.277728490693143,0.00896627004537243
"19x7",0,0,0.73690497303064,0,0,0,0.0330240038327331,0,0,0,0.0150713936470128,0,0,0,0.0146512583869282,0.191685669615731,0.00822116384010292
"19x9",0,0,0.642421742007711,0,0,0,0,0,0,0,0,0,0,0,0.0131586205474341,0.321626414576851,0.022307835861733
"19x11",0,0,0.687881669836008,0.0013284666051955,0,0,0,0.0071732071024427,0,0,0.0111497895866213,0,0,0,0.0211863764196037,0.263858241458663,0.00718200948160787
"19x13",0,0,0.653851741982904,0,0,0,0,0,0.0184692870188438,0,0,0,0,0,0.00142066158769981,0.307278946244642,0.0185241810685087
"19x15",0,0,0.621345372292645,0.0441044799255817,0,0,0,0,0,0,0,0,0,0.0262837516824833,0.0208118079019831,0.273019099026744,0.013621448468221
"19x17",0.0153422598594152,0,0.682661754781624,0.0202805418175429,0,0,0.00999156437175694,0,0,0,0,0,0,0,0.0128321287966057,0.242127797907305,0.0161192810082421
"19x19",0.0146104525739952,0,0.692947979642611,0.0305192790827357,0,0,0.00512936377811863,0,0,0,0,0,0,0.0325192342162383,0.0114366665889309,0.188703854729991,0.0238113932180169
"19x21",0,0,0.617347735416281,0,0,0.0305285871393796,0,0,0,0,0,0.02165479116218,0,0.0304149835204787,0.0324835813759814,0.222761438479744,0.0444308668873659
"19x23",0,0,0.645943145053655,0.0322240312519293,0,0.0156767439774891,0,0,0,0.0391790165211435,0,0,0,0,0.0546961607963299,0.201764826996285,0.0102430592173909
"19x25",0,0,0.63231437747647,0.00510523287586989,0,0.00207437525089427,0.00526837625424759,0,0,0,0.0222296531538294,0,0,0,0.0710718747821529,0.229119399345806,0.0325540338290174
"20x2",0,0,0.738831243444428,0.0503455858137183,0,0,0,0,0.0120625305837996,0,0,0,0,0.0430617479573573,0.00653120400745703,0.148853453438835,0
"20x4",0,0,0.623641399251858,0.0259741337504025,0,0,0.0141421944310929,0,0,0,0.00355867264301417,0,0,0,0.0292104846618557,0.301244747151021,0.00185269980190435
"20x6",0.00443187351933159,0,0.714953822825115,0,0.0136771079564901,0,0,0,0,0,0,0,0,0,0.00913040815164708,0.239228000245531,0.0180767872648349
"20x8",0,0,0.681258149308905,0,0,0,0.00540693051722603,0,0.00918887361885912,0,0,0,0,0,0.0103176817806743,0.278907523459039,0.0145395593494291
"20x10",0,0,0.648702359407452,0,0,0,0.0199949411411834,0,0,0,0,0,0,0,0,0.321245204031308,0.00956305145240613
