"","Interneuron","Microglia","Macrophage","Ependymal","Choroid_plexus","Neurogenesis","Cajal_Retzius","Endothelial_stalk","Mural","Endothelial_tip","Neuron","Entorhinal.cortex","Deep.layer.subiculum","Entorhinal.cortex..IEG.","Dentate.principal","CA1.principle.anterior","CA1.principal","Anterior.Subiculum..proximal.to.CA1","CA3","Lateral.CA3.principal","CA2","Dentate.hilum","Astrocyte","Oligodendrocyte","MyelinProcesses","Polydendrocyte","Layer.6","Layer.5","Medial.habenula","Medial.habenular..lateral.portion","Lateral.habenula","Lateral.Geniculate.Nucleus...LGN.","Lateral.dorsal.thalamic.nuclei..LD."
"merge_spot1104",0,0.0280656838418936,0,0,0,0,0,0.00745019284583194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103862797199055,0.154239489436034,0.370339832915753,0.0655583529516495,0,0,0,0.0356957864387719,0,0.156993493698915,0.0776253549466655
"merge_spot1105",0,0,0,0,0,0.0112115366026035,0.0493832726986462,0,0,0.00339350117210646,0.00474520158967625,0,0,0.0240052204185854,0.0743808362902187,0,0,0,0.112256856305145,0,0,0,0.0444557232365853,0,0.0262466626597766,0.0539222956790079,0,0,0,0,0.035868851378161,0.516217055118043,0.0433053046759652
"merge_spot1106",0,0.0121217637879238,0,0,0,0.108928623892879,0.0354568731410111,0.0961760774195598,0,0,0.20449200184093,0,0,0,0,0,0,0,0.116290905526742,0,0,0,0.258454780823309,0,0.0827488525065955,0.00640583723778297,0,0,0,0,0,0,0.0782111434429622
"merge_spot1107",0,0.0155214458329622,0,0,0,0.0383678764173897,0.0249374530657762,0.00230049932883229,0,0.0111206675412586,0,0,0,0.0879448847794912,0,0,0,0,0.0581179116858919,0,0,0,0.0988619154964248,0,0.0685604735932468,0.0109091310895552,0,0,0,0,0,0.198770468924733,0.384003503025982
"merge_spot1108",0,0,0,0,0.00963217743313692,0,0,0.0181684535057202,0,0,0,0,0,0.0312887043855624,0.0786662073752527,0,0.0385556525683928,0,0.0333769802138645,0,0,0,0.0619358487688335,0.183271892692851,0.130184652071979,0.073727857402679,0,0,0.0312795739712668,0.0273821040317852,0,0.11833646118704,0.163462710117148
"merge_spot1109",0,0.0285077986894226,0,0,0.00353465956213818,0,0.0585841184040824,0,0,0,0,0,0,0.0351386324136027,0,0,0,0,0.0632068433672562,0,0,0,0,0,0.324372163328856,0.0411103660483026,0,0,0.00345385202886415,0.0342808744123886,0,0.342884550747557,0.0645036703438723
"merge_spot1110",0.0240305026748833,0,0,0,0,0,0.0270083428931563,0.00594820157279588,0,0.00228108450439307,0,0,0,0,0,0,0.0205745095222581,0,0,0,0,0,0.0155860372389534,0,0.0332149989675269,0,0,0.00899454086160601,0,0,0,0.597133093080207,0.264633575563082
"merge_spot1111",0.063067708910747,0,0.0153876177710372,0,0,0,0.127901929676142,0.0125215326688907,0,0,0,0,0.00253656041886069,0.0090498672910139,0,0,0,0,0.110227899973772,0,0,0,0.108852609783867,0,0.0164392514166116,0,0,0,0,0,0.0904753702224134,0,0.442821735179734
"merge_spot1112",0,0,0.0181122500006257,0.00172223885508269,0,0,0,0,0.074366327907981,0,0,0,0,0,0.159964111572113,0,0,0,0.117828216875295,0,0,0,0.0390704498314947,0,0.124638034431921,0,0,0.314424380812388,0.0943098823389285,0,0,0,0.0545073921212475
"merge_spot1113",0.0116552327778678,0.00627155258671022,0,0,0,0,0,0,0,0,0.0296606720112969,0,0,0,0,0,0,0,0,0,0,0,0.0219628626294962,0.118589117275223,0.187465574010367,0.0173089452365881,0.00748522086285874,0,0.0057853850836008,0.011627137167547,0,0.313412173047617,0.268288630252603
"merge_spot1114",0.0783127078758914,0.0134284571728938,0,0,0.00953530108254011,0,0,0.0620175825347774,0.0247727251495001,0.00743858492591062,0,0,0.0353474519283955,0,0,0,0,0,0.00236124394459099,0,0,0,0.0392245790850682,0,0.479518240495381,0,0,0,0,0,0,0.246995836286951,0
"merge_spot1115",0,0,0,0,0.00811449392112646,0,0,0,0,0,0,0,0.0650245939470241,0,0.0811028506740151,0,0,0,0,0,0,0,0.153153058057682,0,0.00750460965318005,0.490741760563205,0,0,0.0343155037528786,0,0,0.125458887578818,0.0341091714672474
"merge_spot1116",0,0.0386500152417259,0,0,0,0,0.0522261030475556,0,0.00526373096434577,0,0,0,0.0589469800548241,0.0106840264532506,0,0,0,0,0,0,0.0157304274542151,0,0.0449842736958985,0,0.0201039835087005,0,0,0,0,0.00770471426882481,0,0.515672316979566,0.229487046861146
"merge_spot1117",0,0.0124773798655026,0,0,0,0,0,0,0,0,0,0,0,0,0.0165666555314267,0,0.0123969450071607,0,0.0588548709232908,0,0,0,0.16593946787149,0,0.0226976142193265,0.0239880117340313,0,0,0,0.0271893626701103,0,0.57708948421144,0.0818677202709446
"merge_spot1118",0.0674793962039617,0.01398322470093,0.00240970749189945,0.00965768496020006,0.0122201015879291,0,0.104842565495477,0,0.00867314761894868,0,0.0337875697468887,0,0,0,0,0,0,0,0.014529309411488,0,0,0,0.072347965509361,0,0.0520973368338353,0.00800383213410125,0,0,0.00216585644680607,0,0,0,0.59675695840379
"merge_spot1119",0,0,0,0,0.0104564376214629,0,0,0.118167286991859,0,0,0,0,0,0.0341024563168024,0,0,0.0340779585420786,0,0.0535468028727315,0,0,0,0.0939364739673557,0,0.310230995317944,0.0095007030437751,0.11399555368023,0,0,0.0535434976770815,0,0.0637086370052363,0.103984913923744
"merge_spot1120",0.0549636986867245,0.0137312358981597,0,0,0,0,0.153398236566613,0,0,0,0,0,0,0,0,0,0,0,0.0518874482893921,0,0,0,0.00149285547455743,0,0.0552570475073508,0,0,0,0.00210815156448368,0,0,0.170879764263634,0.495889361565469
"merge_spot1121",0,0.00964705521266118,0.0227867080765812,0.037830434709476,0,0,0,0.0240109718559823,0,0,0.101690635785033,0,0,0,0.0750006239743718,0,0,0,0.0275999707582363,0,0,0,0.103984051338898,0,0.427432960596065,0,0,0,0.050389222570866,0,0,0,0.118976845037693
"merge_spot1122",0,0,0,0,0,0.00521638894776703,0.001750166423905,0.00334283632286318,0,0,0,0,0,0,0,0,0,0,0.0161290258706053,0,0,0,0.123770446068904,0,0.225390247732398,0,0,0.0120405315549215,0,0.259780219708457,0,0.181374311519916,0.170325246064765
"merge_spot1123",0.00568956274434833,0.00987455370154554,0,0,0,0,0,0,0,0,0.0535472190543194,0,0,0.0109159239838067,0,0,0,0,0,0,0,0,0.0324645716845109,0,0.273460817803749,0.0371547234043681,0,0,0.0582951558773346,0,0,0.407037595024823,0.111135423929995
"merge_spot1124",0,0.011491896080588,0.0492051724787389,0,0,0.0057615716848915,0,0.0227309834424507,0,0,0,0.0193379311005588,0,0.0141986336310549,0,0,0.012425293593365,0,0,0,0,0,0.00432877660275,0,0.426184834554166,0.0459342959541112,0,0,0,0,0,0,0.387356301015745
"merge_spot1125",0,0.0161364779999582,0,0,0.00729279498579728,0,0.0498318882136244,0,0,0,0.0468006071234644,0.126572301948974,0,0,0,0,0,0,0,0,0,0,0.0155677249340272,0.123342922861807,0.197006345910475,0,0,0,0,0.0217993071632876,0,0.229621164314217,0.165516573261489
"merge_spot1126",0,0.0193017242033634,0,0,0,0,0.064312577021854,0,0,0,0.00151414846328124,0,0,0.0416960424666357,0.00683857697683809,0,0,0,0,0,0,0,0.010614868575817,0.189138464260662,0.105753078827192,0.0231096286103736,0,0,0,0.00258794910200474,0,0.521635550258328,0.0132186098855191
"merge_spot1127",0,0.00201228408009666,0.00453769284091455,0,0.00860423109738164,0,0.0775648074962641,0.00149376465583159,0,0,0,0,0.060588181032596,0,0,0,0,0,0,0,0,0,0.00492601702774966,0,0.0375424749159607,0,0,0,0,0,0.00954182265459077,0.536561371964869,0.255226371413866
"merge_spot1128",0.0337978892759474,0.00897126573073217,0,0,0,0,0.0411382251490281,0,0,0,0.0289824331180305,0,0,0.0516666199621595,0,0,0,0,0,0,0,0,0.198577289420766,0,0.255280519854559,0,0,0,0,0,0,0.155196314896381,0.224971079397066
"merge_spot1130",0,0.00385702198644499,0,0.0173389871163533,0,0.00861529069718913,0.0149275250276467,0,0,0.00792063874172226,0.0770348735642939,0,0,0.0380014009657457,0.0232562801188325,0,0,0,0,0,0.00291795652683733,0,0.126611911160761,0,0.0975225554084431,0.0185464239851052,0,0,0,0.0533403681754731,0,0.0266911094113857,0.482968519209949
"merge_spot1131",0.0846262828043532,0.067053843243797,0.0170924756408907,0,0.00102958401799463,0,0,0,0,0,0,0,0.108833921070783,0,0,0,0.0661803851121749,0,0,0,0,0,0,0.00225535165855201,0.531556089207933,0,0,0,0,0.0569401197910887,0.011745661447583,0.0517762407931273,0
"merge_spot1132",0.429426377749498,0.0262262532701409,0,0,0,0,0.0290939824793378,0,0.00440251354173695,0,0,0,0,0.0463834408123528,0,0,0,0,0.096322835207926,0,0,0,0.023505498063125,0,0.0641819153576849,0,0,0,0,0.0383841583824476,0.0750512103301788,0,0.166409345105128
"merge_spot1133",0.269196900270833,0.00906698251724432,0,0,0,0.0128344308275973,0.0206928946459951,0,0.00491657020695108,0.00783510823770003,0.0158059388171387,0,0.0247143717550576,0,0,0,0,0,0.11446148876953,0,0,0,0.0736408239139018,0,0.23193815728585,0,0,0,0,0.0151251275558404,0,0,0.197630737982736
"merge_spot1134",0.210458784665902,0,0.0133673195560651,0.0131016557079833,0.00612124267974977,0,0.069775671776258,0.00385088484421526,0,0.00486079281967151,0.0164353770032892,0,0,0.0726750246132007,0.0474891846040828,0,0,0,0.0541240190519897,0,0,0,0.036883833680505,0.0994915701703321,0.0237876963865331,0.0109380404354577,0,0,0,0.0256914883440644,0.0312402182926289,0.0659907136533995,0.193178854918112
"merge_spot1135",0.150095114368295,0.00199458674273922,0,0,0,0,0.0939149913595078,0,0.0099809765839518,0,0.0695651481714506,0,0,0.0702168625527114,0.0631182883839097,0,0,0,0.0409463347955527,0,0,0,0.0405077324186757,0.0741032785388976,0.0825470416172187,0.0299732076078644,0,0,0,0,0.00674020999026564,0.0702367416867471,0.195443898619959
"merge_spot1136",0.120521561594818,0.0279036645034344,0,0,0,0,0.0571510346400907,0,0.00878528519175401,0,0,0,0,0.0535740150476255,0.0376439992453226,0,0,0,0.274429498588782,0,0,0,0.0253363770002224,0,0.126935174058333,0.017408265215512,0,0,0,0.0160568407805237,0.0366260343764956,0.0893837410196083,0.107374799217886
"merge_spot1138",0,0.0350229995769255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163397471674468,0,0,0,0.0121675517876345,0.182067583181486,0.722795633750289,0.0433454087749187,0,0,0.00195454141565139,0,0,0,0
"merge_spot1139",0.0390990077173999,0.0478325771473304,0,0.0211660275573442,0,0.0170381881008858,0,0,0.00906508987010717,0,0.00515245574070623,0,0,0,0,0,0,0,0.0505980385464316,0,0,0,0.156765048228819,0,0.588434852189787,0.0645475484558065,0,0,0,0,0,0,0
"merge_spot1140",0.0230410859452289,0.0417397932471557,0,0,0,0.0466106983159615,0,0,0,0,0,0,0,0,0,0,0.00822190780971988,0,0,0,0,0,0.264776645261569,0,0.54421124460173,0.02928052194114,0,0,0,0,0.028749540863791,0,0.0131299127767788
"merge_spot1141",0.360720873806113,0.0122701874030731,0,0,0,0,0,0,0,0,0,0,0.00728890135337287,0,0,0,0,0,0.111033346035542,0.0224685542381329,0.152053222247893,0,0.234577896791182,0,0.099210521940614,0,0,0,0,0,0,0,0
"merge_spot1142",0,0.0367584116575271,0,0.00682880645298269,0,0.138787633190996,0,0,0.026202066220857,0,0,0,0,0,0.257266627221359,0,0.246424371845489,0.0823631528885494,0.00835670828616139,0,0.0132042209695779,0,0.103140815858359,0,0.0797064520229334,0,0,0,0,0,0,0,0
"merge_spot1143",0.00850152258768921,0.00579230178736921,0.0123362730006267,0,0,0,0,0,0,0,0,0,0.0179960773265948,0,0,0.238549770523352,0.622692983506844,0,0,0,0,0.00310519880241376,0.0230921312084255,0.0622839924031845,0,0,0,0,0,0,0,0.00466194526118686,0
"merge_spot1144",0.0142884066677408,0.0114341682446961,0,0,0.00146946786431532,0,0,0,0,0,0,0,0,0,0,0.826840308568181,0.0505510234702571,0,0.0511203208602055,0,0.0157440735748316,0,0.00845733052737846,0.00316427819674517,0,0,0,0.0141598236908801,0,0,0,0,0.00103489533065679
"merge_spot1145",0,0,0,0.0195451481006702,0.0100134123280439,0.0929738007996889,0,0.012343221155874,0,0.00786872382048915,0,0,0,0.0438338510059617,0,0.34331509549222,0.0545669506239852,0,0.381908583607267,0,0,0,0.0276885609058932,0,0,0,0,0,0,0,0,0.00500115861848327,0
"merge_spot1151",0.0243833323513578,0.0525429681520995,0.019122980705765,0,0.0392209955954619,0,0,0.00944287149466512,0,0.103755418484296,0,0,0,0,0.0996086972483174,0,0,0,0.126303227731391,0,0,0,0.408003523931764,0.0310946277634298,0,0.0859152513874754,0,0,0,0,0,0,0
"merge_spot1152",0,0.0127657777355286,0.137017017862149,0,0,0,0,0.0220025847824825,0.0219775920732792,0.00942391248655842,0,0,0,0,0.0903593858518398,0,0,0,0,0.242315796961312,0.0643604690865208,0.0131476255367355,0.369861875639954,0,0.0159986101958354,0,0,0,0,0,0,0,0
"merge_spot1153",0.0487150119109969,0.0291623560089326,0,0.019414315927845,0.00691945487875413,0.0179289135025718,0.00827213768883879,0.0180876122657382,0,0,0,0,0,0,0.390101490625694,0,0,0,0.190908644176036,0,0,0,0.188502002942427,0,0.0812420327367458,0,0,0,0,0,0,0,0
"merge_spot1154",0.0263575054954109,0.0207176003233724,0,0,0,0,0,0,0.041690340243374,0,0,0,0,0,0.138115916615853,0,0.388813054381585,0,0.0951460179479358,0,0,0,0.123118529847849,0,0.0419389309687668,0,0.123023531392317,0,0,0,0,0,0
"merge_spot1155",0,0.0418339528407093,0,0,0,0,0,0.00647149804621396,0,0.00481976219164809,0,0,0,0,0.662013005758839,0,0,0,0.203295238368681,0,0,0,0.0111783304198349,0,0.0471709445245235,0.0222376570073292,0,0,0,0,0,0,0
"merge_spot1156",0.0123647724763382,0.0112882695239877,0,0,0,0,0,0,0,0,0,0,0,0,0.886191419105951,0,0.0399746753290961,0,0.0231673884143667,0,0,0,0.00707594653448653,0,0.00728843443179969,0.0111902551018583,0,0,0,0,0,0,0
"merge_spot1157",0,0.0020618743496818,0,0,0,0,0,0,0,0,0,0,0,0,0.941588822448695,0,0,0,0,0,0,0,0,0,0.00719592362174569,0,0.04738581247323,0,0.00109977044459975,0,0,0,0
"merge_spot1158",0.0115241850455028,0,0.0307638566388897,0.0065658596273303,0,0.0459838402122943,0.0133083750580611,0,0.00521279959102491,0,0,0,0.0556054427270775,0,0.410980226133125,0,0,0,0.0290563080789447,0,0,0,0.150708535602534,0.187821075973392,0.0416632250401103,0,0.00177227853180983,0,0,0,0.00804014431859031,0,0
"merge_spot1159",0,0.00215702980689953,0,0,0,0.0191992458235855,0,0.00183537395561303,0,0,0,0,0.0144962561982455,0,0.88604249915451,0,0.0174260206728122,0,0.0381191802756796,0,0,0,0.0021507044258286,0,0.00561214053508797,0,0,0,0,0,0,0,0.0120126251566751
"merge_spot1160",0,0.0100207465118972,0,0,0,0.00674527436379186,0,0,0,0,0,0,0,0,0.908354038427729,0,0,0,0,0,0.0134314880718086,0,0,0,0.00589459352526725,0,0,0.054843449200377,0,0,0,0,0
"merge_spot1161",0,0.249226274146084,0,0.0157006924204402,0,0.0336632523139529,0,0,0,0,0,0.0667106919119829,0,0,0.468844508022997,0,0,0,0,0,0,0,0.157544976445798,0,0.00618898341945853,0,0,0,0.00159635768239592,0,0,0,0
"merge_spot1162",0,0,0,0,0,0.0486305723744535,0,0.00433485614835925,0,0,0.0577871254483283,0,0,0,0.0659367451891921,0,0.212878780140904,0,0.103568669591189,0,0,0,0.227460959751798,0,0.121120325634915,0.0390329541566356,0,0.118244888515549,0,0,0,0,0
"merge_spot1163",0,0.025080695267323,0,0,0,0.00726921613932426,0,0,0,0,0,0,0,0,0.32223244956287,0,0,0,0,0,0,0,0.563114778566003,0,0.0818851084541829,0,0,0,0,0,0,0,0
"merge_spot1164",0,0.0872166014801412,0,0,0,0.216691006769419,0,0.018532630537108,0,0.0456425223261147,0,0,0,0,0,0,0.229996672087846,0,0.0502171151732123,0,0,0,0.249629690145376,0,0.061019853308013,0,0,0,0.0256942499151598,0.0141636116378997,0,0,0
"merge_spot1165",0.00789695791300192,0.0252404001373576,0,0,0,0.178869321902216,0,0.0331585724108709,0,0.0219181209463827,0,0,0,0,0.0339274491473105,0,0,0,0.0847778747236061,0,0,0,0.331836446336669,0,0.269180705925195,0.012687467790421,0,0,0,0,0,0,0
"merge_spot1167",0.00905795618975607,0.00551226621949677,0.00316725309085008,0,0,0,0,0.00324771056242494,0,0.0139547667056059,0,0,0,0,0,0,0,0,0,0,0,0,0.0341219309388925,0.617691641629298,0.299087103844621,0,0,0,0,0,0,0,0.0140310015561734
"merge_spot1168",0.0228307120890886,0.0214152244751154,0,0,0,0,0.0616238233063597,0,0,0.0011680439094886,0.113130144329972,0,0.0703585652422524,0,0,0,0,0,0.0481108369220514,0,0,0,0.0934491925779331,0,0.153382434860146,0.00491364575635954,0,0,0,0.00153616188801206,0.117650467849663,0.214958068799086,0.0738128817852503
"merge_spot1169",0,0,0,0,0,0,0.14025937464463,0,0,0,0.0663476597091536,0,0.0188384568232686,0,0.0138231364430788,0,0,0,0.0342101262693766,0,0,0,0.0212175437099502,0.152043532440127,0,0,0,0,0,0.00163282747899585,0.0690072372876824,0.324396898885934,0.157601383642613
"merge_spot1170",0,0,0,0,0,0,0.0551800871889324,0,0,0,0.0859632221829708,0,0,0.0572380910965666,0.087809080466658,0,0,0,0.0280456856943727,0,0,0,0.0359341501256287,0,0.0297480457754509,0.0551851004868718,0,0,0,0.0933660126548304,0.0275586035927149,0.434695515118211,0.00887060384981965
"merge_spot1171",0.396892264886146,0.00667268935457185,0,0.012002442584884,0,0,0.0508546508199613,0,0.00607221156030849,0,0,0,0,0,0.011922280588215,0,0,0,0.0359119032556933,0,0,0,0.0873155298075854,0,0.0112968715457799,0.0137844779824754,0,0,0,0,0,0.366482723266786,0
"merge_spot1172",0,0.0147601738132689,0.00337050053931509,0.00526677700356101,0.0110009204664394,0,0.0300956170265829,0,0,0,0,0.0059717613069377,0,0.0136762835083516,0.0265395649360628,0,0,0,0.0648952761856586,0,0,0,0.47697383505463,0,0.0869535014202918,0.0112223240925205,0,0,0,0,0,0.248863403731282,0
"merge_spot1173",0,0.017863395095407,0,0,0,0,0.0905038212132542,0.00499789640747281,0,0,0,0,0,0.0582512258552866,0,0,0,0,0.0552675465501628,0,0,0,0.0194534400154701,0.100183542465862,0.153657307962291,0,0,0,0,0.0325649126405011,0,0.34953835745787,0.116814378328536
"merge_spot1174",0,0,0,0,0,0,0.0157592489039506,0,0,0.0316400274026197,0,0,0,0,0,0,0.0975401559846964,0,0,0,0,0,0.335228903027602,0,0.0864560040882545,0.0732509669020488,0,0,0.0274070098514853,0,0.132403920105081,0,0.199590356503321
"merge_spot1175",0.0133111113227664,0.00650904274123166,0,0,0,0,0,0,0,0,0.0500251549437322,0,0.00319535288052104,0.0263471976984065,0,0,0,0,0,0,0,0,0.0187460225425079,0.158187562770024,0.0974962890945702,0.178054546774815,0,0,0,0,0,0.279823618833357,0.167964388615998
"merge_spot1176",0.121151274257687,0,0,0,0,0.0229206472304339,0.0707508454043847,0.00343775486262965,0,0,0.0225429559641673,0,0,0.00813925380187945,0,0,0,0,0,0,0,0,0.0510445712569952,0,0.197954477201361,0,0,0,0.0102945414434449,0,0.0630148539768904,0.296269889571165,0.132012812591672
"merge_spot1177",0,0.0140741029503284,0,0,0,0,0,0,0,0,0.0104348335648587,0,0,0.0851318147862059,0.055954146970422,0,0,0,0.0103476718758294,0,0,0,0.0119847309093182,0,0.11436695529963,0.0214540739838378,0,0,0.011614181998602,0,0.0181763449668125,0.205891379838214,0.4400879015163
"merge_spot1178",0,0,0.0129024249237054,0,0,0,0.0675674075310007,0.00154788630529979,0,0,0.0881820086762957,0,0.0214138783192885,0,0,0,0,0,0,0,0,0,0.0507505055447807,0,0.114673372465398,0,0,0,0.0261062942867052,0,0,0.502046642307782,0.114197758698156
"merge_spot1179",0.0510327661896975,0.0145013543908154,0.022931319110192,0,0,0,0,0.0166774497396402,0.0134153368262547,0,0.0568642718905191,0,0,0,0,0,0,0,0,0,0.0179041169930746,0,0.118612119623672,0,0.112461635806531,0,0,0,0,0.0887812999303395,0,0.270313823987747,0.215818886670443
"merge_spot1180",0,0,0,0,0,0,0.0134661104442457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118321231439553,0,0.0588225456218939,0.290243145328568,0.0278194164459221,0,0,0,0,0,0,0.508367653195912,0.08897981095856
"merge_spot1181",0,0.00733816185873106,0,0,0,0,0.128172022381553,0.00683702161154853,0,0,0,0,0,0,0,0,0,0,0.00597113417616075,0,0,0,0.00210602953717654,0,0.162990349067204,0.0348702639700853,0,0,0,0,0.00493217867441173,0.0482428132665065,0.597826822538827
"merge_spot1182",0,0.00311044670219573,0.0096417237610272,0,0,0,0,0.0144031516259928,0.0266079375240017,0,0,0,0,0,0.15117824442075,0,0,0,0.0178514768054721,0,0.0154964097488906,0,0.0131016692698831,0,0.344109487119614,0.021525661859679,0,0.0625787912114353,0.0390571348261774,0,0,0.114545303570274,0.166356481633556
"merge_spot1183",0,0.0211127181586242,0,0,0.00120887653694866,0,0.102716516509906,0,0,0,0,0,0,0.118087149803735,0,0,0,0,0.00804724953195634,0,0,0,0.00379220427272039,0,0,0,0,0,0.0336959394618334,0,0,0.117798392425543,0.592356591579065
"merge_spot1184",0,0,0,0.0136011766462279,0,0,0.0174457663314159,0,0,0,0.0318992724468218,0,0,0,0.0318546962862808,0,0,0,0.0563345580331497,0,0,0,0.032516285438813,0,0.421341855214803,0,0,0.02791524047796,0,0.00456603584916261,0,0.109405321089968,0.252578320418977
"merge_spot1186",0,0.0151606738829793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794497284018485,0.423793307252362,0.343722024809449,0,0,0.0368191040751693,0,0,0.0273474958564122,0,0.0735155296540762
"merge_spot1187",0,0.0104640676355702,0.00245695932362282,0,0,0,0,0.00151319749070587,0,0,0,0,0,0,0.0678413646939171,0,0,0,0,0,0,0,0.0801238359102691,0,0.0953885965958366,0.0169229711790954,0,0,0,0,0.00353260087670878,0.721014909622948,0
"merge_spot1188",0.0136266203083215,0.0201927707108743,0,0.00314079286660351,0,0,0,0,0,0,0.018832504030925,0,0.0134130845977068,0,0,0,0.0119879628776103,0,0,0,0,0,0,0.568805916397109,0.175104946091979,0.0052364866483577,0.0179956383485125,0,0.036273846836419,0,0,0.109191287437774,0.00608280148040612
"merge_spot1189",0.0510771411564087,0,0,0,0.00647767147745658,0,0,0.0331673223533737,0.0443369824689125,0,0,0,0,0,0,0,0,0,0.00339300042938191,0,0,0,0.29523285528883,0,0.192211889914333,0,0,0,0,0.0419549230004439,0.0101784192980914,0.0692267061609859,0.252057668428434
"merge_spot1191",0.128829914513725,0.015128388241614,0,0,0.00523214846155717,0,0.0781954547440238,0,0,0,0,0,0,0,0.0335879706460399,0,0,0,0,0,0,0,0,0,0.057309882961567,0,0,0,0,0,0,0.179450974666293,0.50165654738105
"merge_spot1193",0,0.00868559852269621,0,0,0,0,0.0667460783616543,0,0,0,0,0,0,0.0106516812402054,0.0285069894769285,0,0,0,0,0,0,0,0,0,0.0373235157276286,0.00164027266552864,0,0,0,0,0,0.291374069527118,0.554461436553371
"merge_spot1194",0.104454360412606,0.00227458601929233,0,0,0,0,0.0111837641634524,0.0208091288172622,0,0,0,0.0329497603568287,0,0.00150497274107194,0,0,0,0,0,0.0166402359345015,0,0.00140173322995043,0.00132619619686246,0.0425114151703738,0.199162308792947,0.0374796117639645,0,0,0,0.00149458913252195,0,0.0747506615122507,0.451387385960527
"merge_spot1195",0,0.0119548728076338,0,0,0,0,0.0792573814155758,0.0114579353603679,0.00804736656339538,0,0,0,0,0.0620751935144956,0.0881321971637175,0,0,0,0,0,0,0,0.0314944670548765,0,0.0458033175912003,0,0,0,0,0.014149509100774,0,0.164604515370033,0.482398028116451
"merge_spot1196",0.051229681958661,0.0173478448151176,0,0,0,0,0.0130787106499164,0.02282861106046,0.0113436737334836,0.0370453250983874,0,0,0,0.061195847646371,0.00856643641927012,0,0,0,0.0841296550102284,0,0.0395733163017282,0,0.289095586886851,0,0.101219064592379,0.00290403752787768,0,0,0.0318795909598429,0,0,0.209484386561491,0.0184834455198945
"merge_spot1197",0,0.00827217203767418,0,0,0,0.00266249879153299,0.0472078761808957,0.00540987422588765,0,0,0,0,0,0,0,0,0.00710677555689633,0,0,0,0,0,0.0260608368794553,0.181772788928977,0.228211108656131,0,0,0,0,0.0142510726275459,0,0.235770295124673,0.242913672845588
"merge_spot1198",0.0694339004864851,0.0130388366787521,0,0,0,0.0227940386167244,0.0122554931740109,0,0,0,0.0789835189850847,0,0,0,0,0,0.0161351178568134,0,0.00439806052650465,0,0,0,0.0183110982140441,0.176895939828184,0.132687662148056,0,0,0.0289358378463325,0.0149007766844496,0,0.00488453705797041,0.132415714737595,0.273478352679967
"merge_spot1199",0.190692520289855,0.0141836321176977,0,0,0,0,0,0.00414840279976212,0,0,0,0,0,0,0,0,0.0216634290122967,0,0.00743598057380489,0,0,0,0.0188510921249507,0.543334986897025,0.137130440880108,0,0,0,0,0,0.0167830511071753,0.0364698684494199,0.00922175467456786
"merge_spot1200",0.426145627586493,0.0212112335578145,0,0,0,0.0170913307151694,0.00645939604680739,0,0,0,0.0589828523969582,0,0.0930944689256418,0,0,0,0,0,0,0,0,0,0.0712884136160664,0,0.0272552658220214,0.0215509990475422,0,0,0,0,0.117298411238819,0,0.139101266096809
"merge_spot1201",0.115160571891128,0.011523682371587,0,0,0.0120720453010881,0.00872905596042452,0.11726977930646,0.0164752768198244,0,0,0.0264107277307007,0,0,0.018152216779611,0.0951027132818314,0,0,0,0.0330449683772408,0,0,0,0.0387955343517641,0.0586088937086828,0.136376189040508,0.0149277972642475,0,0,0,0,0.0652091706148191,0.0863126410470363,0.14445719525517
"merge_spot1202",0.112178852722697,0.0181151536930272,0.00312975528358916,0.00422081103070192,0,0.00151448932156944,0.111650899850274,0,0,0.00154536432448284,0.035895769217172,0,0,0.13803660033606,0,0,0,0,0.0948596075276893,0,0,0,0.0731240943131528,0.031813103093477,0.0643373156029399,0.0400859306099818,0,0,0,0.0134291599132996,0.011832425925658,0.158740442575197,0.0846495398921855
"merge_spot1203",0.10321811567696,0.004577353471674,0.00916257645998727,0.00125186421257385,0,0.00785987458914759,0.0982680882326688,0.0046828720142027,0,0.0122561296573353,0.101699091962439,0,0,0.091047660434007,0.0861544779264141,0,0,0,0.0348490974057142,0,0,0,0.0465793260941972,0,0.115527898192288,0.00275953388471443,0,0,0,0,0.0120804233544687,0.0426273754976314,0.224595535886268
"merge_spot1204",0.0439009957993736,0,0.0118332509027073,0.00504477381696694,0,0,0.136885130047976,0.0233868217064536,0,0,0,0,0,0.0891697710235584,0.0893809782569201,0.00921967077578436,0.035721309284511,0,0.0105597411371455,0,0,0,0.0241887171181683,0.0930980702841182,0.0457803880331686,0,0,0,0.0106920508150736,0.00532818078391105,0.11550513009118,0.0266709789076278,0.22286274165915
"merge_spot1205",0.0838387510252578,0,0.0228742091687804,0.00709324081755297,0,0,0,0,0,0,0.00342353843609104,0,0,0,0,0,0,0,0.0517096333230609,0,0,0,0.00256542444548897,0,0.687933690112183,0.05048111504653,0,0.0770834932741495,0,0,0,0.0128562590737257,0
