"","Interneuron","Microglia","Macrophage","Ependymal","Choroid_plexus","Neurogenesis","Cajal_Retzius","Endothelial_stalk","Mural","Endothelial_tip","Neuron","Entorhinal.cortex","Deep.layer.subiculum","Entorhinal.cortex..IEG.","Dentate.principal","CA1.principle.anterior","CA1.principal","Anterior.Subiculum..proximal.to.CA1","CA3","Lateral.CA3.principal","CA2","Dentate.hilum","Astrocyte","Oligodendrocyte","MyelinProcesses","Polydendrocyte","Layer.6","Layer.5","Medial.habenula","Medial.habenular..lateral.portion","Lateral.habenula","Lateral.Geniculate.Nucleus...LGN.","Lateral.dorsal.thalamic.nuclei..LD."
"merge_spot373",0.116733962823073,0.0101142701354835,0,0,0,0,0,0.00139464941302786,0,0.00237988552827885,0.0923810230169283,0.10829280626659,0.126615366312519,0.0483919157159842,0,0,0,0,0.0287311364375353,0,0,0,0.0279608264521714,0.183484715504355,0.0588558181662846,0,0.134269953970566,0,0.0101171892970679,0,0,0,0.0496572295598698
"merge_spot374",0.288033916921282,0,0.0103817265170563,0,0,0.00555790426104608,0,0.00404741608718016,0,0,0.0584335446249648,0.162765007919819,0.137600114053087,0.044085588564464,0.0139515323925513,0,0,0,0,0,0,0,0.0394244125035793,0,0.0806941313302301,0.0234132570612196,0.128440836938805,0,0,0,0,0,0
"merge_spot375",0.239424769978332,0,0.00570732433631502,0.00158777106679878,0.0116611459284887,0,0,0,0,0.00399760477513776,0,0.178036053748205,0.053912565123359,0,0,0,0,0,0,0,0,0,0.0235125687988082,0,0.0235133269708272,0,0.377120201872656,0,0,0,0,0,0.0807863442755087
"merge_spot376",0.0861739556910817,0.00199148764793195,0,0.00386428859623828,0.00633315701289888,0,0,0.0177158076951221,0,0,0.0883279067439804,0.0676568393450467,0.07449064230612,0.0284071074489936,0,0,0,0,0,0,0,0,0.0780498739990727,0.101002715448605,0.145806845876134,0.02213531536829,0.182852165861719,0.0257241193104409,0,0,0.0249218780033034,0,0.0440334581051484
"merge_spot377",0.225468011750852,0,0,0,0,0,0,0,0,0,0.022758186343482,0.0227119183110932,0.10354107010808,0.0725130135256783,0,0,0,0,0.0152879317599312,0,0.0050961148838622,0,0.0168034719282256,0.0862201004088582,0.132555499473287,0.0112677473270356,0.244134119729928,0,0.00157184874001353,0,0,0,0.0385090422175937
"merge_spot378",0.0163854824446297,0,0.00703963691564062,0,0,0,0,0,0,0.00451010372692885,0.0343743833574007,0,0.153245792134921,0.051511062344547,0,0,0,0,0,0,0,0.0476003899026161,0.0324108264589414,0.227615205599699,0.152679420260468,0.134821763794559,0.0969630254776186,0.0287091747777852,0.00221781848683998,0,0,0,0.00962698487542262
"merge_spot379",0,0.0113929450478147,0.00128330477004818,0,0,0.0286100305996143,0.00662257234886375,0,0,0,0,0.236100049667574,0.216723203986263,0,0,0,0.0389605694068097,0,0.00852215998901598,0.158631177009024,0,0.0190735061755994,0.0196996830553785,0,0.0597253412097727,0.0106010308752731,0.151003938596115,0,0,0,0,0,0.0324569387006077
"merge_spot380",0.0388178733206815,0,0.0090006748346685,0.00197501066004221,0.00473644154131385,0,0,0.00694275773921068,0,0,0,0.279744092629632,0.230199140831088,0.0231371512558664,0,0,0,0,0.00459666517870327,0,0,0.00374502949761856,0.0238009603690288,0.0162244453675341,0.249377396039547,0.0064240027163768,0.0902489691472345,0,0,0,0,0,0.0099897825074409
"merge_spot381",0.0906050592209804,0,0.0205621075782892,0,0.0123994240367909,0.0281391615530628,0,0.0256634514195682,0.0333403446170804,0,0,0,0.0152410790410054,0.0681980864413171,0,0,0,0,0,0,0,0,0.0534467536002367,0,0.270674820809013,0.0386332257644985,0.268608089309295,0,0,0,0,0.0404710200448257,0.0334236158191984
"merge_spot382",0,0.004915065992806,0,0,0,0,0,0.00101510125396595,0.00143583471388256,0,0,0,0.0336028396157236,0.110988285674472,0,0,0,0,0.0218351991930177,0,0.0351335041065326,0,0.0147495972964144,0,0.349000622400372,0,0.394598591829401,0.00860623672534359,0.00841876120811714,0,0,0,0.0152811233243454
"merge_spot383",0.00759326620882282,0.00512690622601562,0,0.00168848932651716,0,0,0,0.00914875008639154,0,0,0,0,0,0.0673513683022054,0,0,0.0715453572968333,0,0,0,0,0,0.0323413654473299,0.264473718969393,0.415027744110645,0,0.0689290899071306,0,0.0292082812982533,0,0,0.0094040467047371,0.0171416855252389
"merge_spot384",0,0,0.044389740108825,0,0.00818814865144364,0.0106605077735915,0.00447007056405839,0.00133690865926472,0,0,0,0.0519111373713123,0,0,0,0,0.00505602596106355,0,0,0,0,0,0,0,0.846007227937936,0,0,0,0,0,0,0.0225857959268032,0.00525853287141279
"merge_spot385",0,0.0287765622309577,0.0243176546545519,0,0,0,0,0.00161838791399077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007653781249413,0.4135149698052,0.510354127415035,0,0,0,0,0,0.00196735485541491,0,0.011725810714346
"merge_spot386",0,0.00194671090579592,0,0,0.00918515337703701,0,0.00510877389359767,0.00354595677903836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013586603803019,0.268706287758599,0.557779032304412,0.11824067395518,0,0,0,0.00239126934132793,0,0,0.0181802451451391
"merge_spot387",0.00658299049178768,0.00607089743910462,0,0.00969964582226217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422564001437762,0,0.760170368048146,0.135336668288551,0,0.0313711833292762,0.00833682406157676,0,0,0,0
"merge_spot388",0.00212086745355837,0,0,0,0,0,0,0,0.00768791891445548,0,0.0172210668618689,0,0,0.00570411719465048,0,0,0,0,0,0,0,0,0.0310639547956435,0.253632150263806,0.595438588678974,0.0735901198149501,0.00646058420380699,0,0,0.00280193455238974,0,0,0.00417702332148785
"merge_spot389",0,0,0.0200906970337146,0,0,0.0045408233548096,0,0,0,0,0,0.0109580585437405,0,0.00476948955280693,0,0,0,0,0.00359845569258676,0,0,0,0.0593011145508702,0.565633973009815,0.319370975824492,0,0,0,0,0.00192636609097152,0.00201156547249443,0,0.00769376705137813
"merge_spot390",0.013646548573972,0.0128962476345021,0.0101007691091444,0.00659354358978327,0,0.0190094030806947,0,0.0134637905243214,0.0076965344227601,0,0,0,0,0.00353330259264528,0.00303025678862988,0,0,0,0,0,0,0,0.0187081142751435,0,0.654468628749022,0.203489554567865,0.00596897150575914,0,0,0.00574279254734418,0,0,0.0215245811390169
"merge_spot391",0.0805889605512553,0.0540025416374538,0,0.0312139454972121,0,0,0,0,0,0,0,0.131670208001266,0,0,0,0,0,0,0,0,0,0,0.0437379203773785,0,0.61957072774388,0.019996251231149,0,0,0,0,0,0,0.0189485059235371
"merge_spot392",0.0802288394248695,0.00290224651460838,0,0,0.0133733430964552,0.00584982950759383,0,0.0155127147231303,0,0,0,0,0.00268070968671993,0,0,0,0,0,0.0282596055997304,0,0,0,0.0918226987882365,0,0.678859300305144,0.0750864514657236,0,0,0,0,0,0,0.00522216673193586
"merge_spot393",0.138641658005739,0,0.0391737531188925,0.026430419671628,0.0055097397300601,0.0288560137331731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163173251736921,0,0.0685235247437121,0,0.578034129411156,0.0167461190561391,0.0361220081499236,0,0,0.0454163531413193,0,0,0
"merge_spot394",0.0790222243841402,0.0329695573211277,0,0,0.0297107160795077,0.00992045476237423,0,0.00680598454381132,0.00324892961733867,0,0.0277451439521543,0,0.0301547380376271,0,0.0171960153967114,0,0.0271647338827069,0,0.0571823096663374,0,0.048866632049283,0,0.121022604183226,0,0.426960254467174,0,0,0.0764459027591176,0.00433142228347694,0,0,0,0
"merge_spot395",0.0174116896498212,0.0115118244869182,0.0335074612318779,0.0238288459647954,0.0111904873521996,0,0,0,0,0,0,0,0,0,0.0442229796459237,0,0.20873231877005,0,0,0,0.108894825880373,0,0.351855094962964,0,0.0717881691050272,0,0,0,0.0116134431760411,0.104555304303821,0,0,0
"merge_spot396",0.048675940953773,0.0322747071274821,0,0.00970707125083214,0.0214206211800377,0,0,0,0,0.0186791950984747,0,0,0,0.194216491151673,0,0.129372117681241,0.241913725420785,0,0,0.0809558361601523,0.0193305989428151,0,0.040586459951693,0,0.0841830085621195,0,0.0270908047072865,0,0,0.0288616823452206,0,0,0.0208841357735418
"merge_spot397",0,0,0,0.0206315849923719,0.019174134227997,0.0619515136551289,0,0.018862653738485,0.00807015404027948,0.00671147740165358,0.0191611942140157,0,0.0480884940237737,0,0,0.377908061238283,0.0849824148110064,0,0.168346741187057,0,0,0,0.0724740526191966,0,0.0332102942477516,0.0180199456079828,0.025631422186198,0,0.00258435872857101,0.0131078585319395,0,0,0
"merge_spot398",0.118472204876137,0.00635187908994136,0,0.00429644049740426,0.015355152652365,0.0284253688741201,0,0,0,0.00740900070749373,0,0,0,0.0747097833329777,0.0243845531219907,0.332955939388537,0.162220557028018,0,0.131363940477396,0,0.0303497038967585,0,0.0248920846146676,0,0.0110321913187514,0,0,0,0.0116863801267982,0.0152925194434079,0,0,0
"merge_spot399",0.145338472429069,0.00272423568826768,0,0,0.00794224104252941,0.00280357461977511,0,0.0035266495661701,0,0.00110103307830051,0.00846124914860753,0,0,0.00349876061485192,0.0149640224824291,0.127727489196769,0.391051156971689,0,0.0341501719578876,0,0.150647481069212,0,0.0144460415580703,0,0.0087067382788463,0,0,0.0525602476605409,0.00150916603601782,0.0109030098809037,0,0,0.0164399011831182
"merge_spot400",0.215148851560655,0.0128088795391555,0.00535263470392115,0.00225834889905064,0.0110462371122878,0.0339976949969486,0,0,0,0.00377466030801246,0,0,0,0,0,0,0.388530411935607,0,0,0,0.196215789823944,0,0.0134650951386373,0,0.00719951523444148,0,0,0.0837167903111758,0.00418768851281157,0.00719238845942597,0,0.0142887015632849,0
"merge_spot401",0.0770578988149166,0,0.0136854847121016,0.00664677784144345,0.00793120493991582,0.123595355700169,0,0.0103366175791304,0,0,0.0278209904152631,0,0,0.0255741659676215,0.0526481423259727,0,0.00843137420608584,0,0,0,0.338584272463231,0,0.199226790749516,0,0.0380803176859471,0.0298892949837976,0,0,0,0.0282458063436149,0,0,0.0114519772126292
"merge_spot402",0.0146980123759834,0.0044074492434354,0.0551628113805446,0.0676945305819259,0.0966184118088127,0.00348163315475883,0.011767234893058,0.0553798740615402,0.0771538530322798,0.183368722529699,0,0,0,0.0793432586474973,0,0,0.0259923879267202,0,0,0,0.0108668430497249,0,0.0711098292223325,0.00790296815900661,0.0616359976903426,0.0135364942510058,0,0,0.0688183448500547,0,0.0741390119103526,0.0160991527410456,0
"merge_spot403",0.0302930748207431,0.0107053666416988,0.0275272119362482,0.03037902768588,0.124885325129414,0,0.0025588095478074,0.047919044851415,0.0185736581855118,0.0407028770685158,0.0186282211364008,0,0,0.0949530739600003,0,0,0,0,0.0101749483213046,0,0,0,0.0370067237591241,0.0444427833789466,0.00803352458833399,0.00298127382631606,0,0,0.173899355635233,0.139156131680747,0.0663064059693333,0.0694493767018693,0
"merge_spot404",0.0271084570261399,0,0.0202143798310698,0.032652871139451,0.240557348192024,0.0389836677868949,0.0207777455034295,0.0205031180378581,0.0185117632520932,0.0434596957198672,0,0,0,0.0694995707849944,0,0,0,0,0,0,0,0,0.0255132490794851,0.00462363752475228,0.0363000927587403,0.00534242020915608,0,0,0.1562415906505,0.114999460019635,0.0399057387720003,0.0842454599837257,0
"merge_spot405",0.0144503553987101,0,0.0348250964069762,0.0167374345854224,0.742099363614473,0,0,0.0230396590843381,0.00500714849012598,0.0666829091394003,0,0,0,0,0.0144594001838183,0,0.00204781485210539,0,0,0,0,0.00173829230215956,0,0.00339530850528325,0.0067563392164236,0.00606284826645048,0,0.00278446438584918,0.00618757007070893,0.0326632753005543,0,0.0208747565657805,0
"merge_spot406",0.0012607495646181,0,0.0215426409562152,0.0336226402720332,0.515273036123139,0.0163166078989424,0,0.00174754604629264,0.0102673374787983,0.0211906867717905,0.00964204120298134,0,0.007606681787743,0.00158325832702323,0,0,0,0,0,0,0,0.0332618562187534,0,0.0135697588234963,0.0142937569705866,0.00665582608574308,0,0,0.140712281975961,0.0821705041972273,0.0187385758953022,0.04965482493132,0
"merge_spot407",0.00281521929603025,0.00183486816998483,0.0162656002922535,0.0202408784023316,0.583526265183217,0.0170831192267512,0.0195007154265429,0.00241916783027328,0.0106256011888063,0.0104633454819208,0.0260420765000771,0,0,0,0.0118436216245078,0,0,0,0,0,0,0,0.0113333676600372,0.0235419323825953,0,0.00730659878225657,0,0,0.0651815343204502,0.0918996450072176,0.0252211257279432,0.0489984200991549,0.00370745976633534
"merge_spot408",0.0295167471474923,0,0.0140882296842354,0.0366883932914719,0.557826504830259,0.0162587207642505,0.0109344897346638,0.00143086266674066,0.00705759082244764,0.0191180535441767,0,0,0,0,0,0,0,0,0,0,0,0,0.0306882516046417,0.0254123370611681,0,0,0,0.00666082636029595,0.105674402089727,0.0584791401616495,0.0322890252744272,0.0256101721586748,0.0220938815561414
"merge_spot409",0.0201822721944513,0.00535708786905087,0,0.0458089524538571,0.142418873438288,0,0.00372835252067863,0.00408753357056232,0,0.0045890182149263,0.0144199745349084,0,0,0.0212756485250796,0,0,0.0537574625273205,0,0,0,0,0.0108509509814065,0.0432634210264831,0.0322672937371443,0.00759753437565452,0.00469359031877698,0,0,0.296778757902991,0.163377087637157,0.0603824572012988,0.0497280832043486,0.0144285158375064
"merge_spot410",0.0111077006836959,0.00116113602510474,0.0114658417700388,0.0610659822343943,0.0857554890582527,0.0104128532254325,0.0189742306170445,0.00435005817822088,0,0.00255106772146613,0,0,0,0.0096523331363527,0,0,0,0,0.0053228939180472,0,0,0.029205818568947,0.0306461611457099,0.0214134862006068,0.027563031707079,0.00493378773221846,0,0,0.26432397158051,0.231789549297693,0.0929435715771135,0.0751358945222325,0
"merge_spot411",0.00908549996013174,0.00250686221472719,0,0.158228914925026,0.0123506649173955,0.0168887983718699,0,0.00308049005141334,0,0.00227097356255617,0,0.00497607627944841,0.0131259706227921,0.00665088648112894,0.00476607210772913,0,0,0,0.00794290120161464,0.00452846382522756,0,0,0.0275211194948873,0.0439623963258191,0,0.0162407121129699,0,0,0.172306073071295,0.407507845608982,0.0517875563049863,0.0322139270393296,0
"merge_spot412",0.0180150837383214,0.00117779635509165,0,0.0634298904281274,0.00169875263161705,0.00970309801056258,0.0329540122676425,0.00307878506527763,0,0,0,0,0.00289825276190357,0,0.00311651499216317,0,0.00187643750018232,0,0.00640541822851712,0,0,0,0.0426407548831542,0.0494636722306004,0.0261910843329658,0.022469895403907,0,0.0121760016971941,0.098410598977246,0.570077523446388,0,0.00806255606431105,0.0258824674533556
"merge_spot413",0.0105704043866376,0,0,0.00553526351096566,0.00386507383828395,0.00894336633363833,0,0,0,0.0107423317923254,0,0,0.00223464608894111,0.0229550646851038,0,0,0,0,0.0296693999996622,0,0,0,0.0590696969102285,0.0070069318206428,0,0,0,0,0.111075445678748,0.727986390620921,0,0,0
"merge_spot414",0.148874349547344,0.0175363429950324,0,0.024286682976173,0.0255982172673409,0.0474330807879609,0,0.00438725268877931,0,0,0.13468884831111,0,0,0.0146920434669525,0,0,0.178371484328538,0,0.00253896434177311,0,0,0,0.0377014643386066,0,0.0735549884650018,0,0.170938374983476,0,0.0587264159375304,0.0594996020482615,0,0,0
"merge_spot415",0.0804316373001195,0.00788000656749027,0,0.0154067634911212,0.0179026166731515,0.0205137975657884,0,0.00604517946784162,0.00132590108596467,0,0.181883493848296,0.00325933874667234,0.0246269644451032,0.0792397806883095,0.0494075624305788,0,0,0,0.0295580415225515,0,0,0.0211974075958231,0.0388140123199791,0,0.0634783582764256,0,0.0770969987039962,0.110762918198876,0.0605908556261514,0.0638342484254322,0,0,0.0453706296413969
"merge_spot416",0.0957712393119413,0.00644493271345824,0,0.0121520952895973,0.0180876555657154,0.0240919247623718,0,0.00321635298375923,0,0,0.116934442920356,0,0,0.0952845468889593,0.0432992925514125,0,0,0,0.0235860718723519,0,0,0.0290305798996712,0.0317438805154121,0,0.0508388147255556,0,0.076114526411405,0.237554261328349,0.0289630093799701,0.0443191946252317,0.028038167203181,0,0.0330288609657347
"merge_spot417",0.108372769844565,0.0170383527952645,0.00122902658453152,0.00374100806374346,0,0,0,0,0,0,0.413538869558125,0,0,0.0311479758997308,0.0276821614530951,0,0.0182977569785691,0.00869963737134815,0,0,0,0,0.0892759540571175,0,0.0763473906284577,0,0.0624445624083115,0.00566746906676551,0,0.0604452117930475,0,0.0300552667004671,0.0451819790643832
"merge_spot418",0.140096328731148,0,0,0,0.00282186921165162,0,0,0,0,0,0.154612310502439,0,0.0019809215213619,0,0.044548711129932,0,0.136373838859705,0,0.0236803875692269,0,0,0,0.0408165286536797,0.0245565903356515,0.0191254478455017,0,0.00854104345877932,0.39120100314557,0,0,0,0,0.0109553700342842
"merge_spot419",0.0130768623665223,0.00278126370733228,0,0,0.00296257883728719,0.0335094223926947,0,0.0133102837304862,0,0,0.203526306549283,0,0,0.0735155699076191,0.00870568919321394,0,0,0,0,0,0,0,0.00686770599144407,0,0.0186678248553651,0,0.288314384961457,0.324853039858959,0.00829841072495512,0,0,0,0
"merge_spot420",0.153140802163492,0.00991895372187482,0.00408420659532878,0.00729172478707815,0,0,0.0253157385076454,0,0,0,0,0,0,0.0251071490819154,0.0249302293908789,0,0,0,0,0,0,0,0.11480257852266,0,0.0816711758971591,0.00370432320687943,0.0882399186600443,0.439026801465368,0.00237108575258624,0,0,0,0.0194510667443402
"merge_spot421",0.0155864029116406,0,0,0,0,0.00928153763364355,0,0,0,0,0,0.0569584815964075,0.033886523096264,0.104654234280064,0,0,0,0,0.0483375961032284,0,0,0,0.043020372524583,0,0.0347991362626833,0.0409566502004389,0,0.577114366522363,0.00502268128641584,0,0,0.0130225588217174,0.0159109283677267
"merge_spot422",0.212350079752875,0,0.0023956146299187,0.116123523781429,0.00192707680204328,0.00226853638466766,0,0.00696617255710139,0,0,0.0168124445427008,0,0.0025480228170954,0,0,0,0.0255765813118969,0,0,0,0,0,0.0335670014320566,0.0563587321040831,0.163674073790021,0.0193312291621079,0.0374175614894382,0.286161586115532,0.00886366878853844,0,0,0,0.0072216701070322
"merge_spot423",0.22405844329526,0.0010243042076964,0.00166739270547794,0,0,0.00109315158245017,0.0126852860478113,0,0,0.00142075742395068,0.147097123333358,0,0.118237884662173,0.0841668331445198,0,0,0.101658584005615,0.008161572014317,0.0824309214971221,0,0,0,0.0171362900129302,0,0.0282500317827539,0,0,0.0965668019373501,0,0.00354373572399919,0,0,0.0699302352131137
"merge_spot424",0.0359588476993143,0.00948255438973725,0,0.00272559367102178,0,0,0,0.020086266714902,0,0.00177553792312375,0,0.00789746476395656,0.074959258388086,0.115986160317891,0,0,0,0,0.0107303740515599,0,0.0243132756503416,0,0.0152546642258737,0.0242619975066241,0.0531470077519424,0.0633655845071572,0.0636027126698644,0.455204450314119,0,0.00934059420105575,0,0,0.00966626759410023
"merge_spot425",0.490186876006409,0.0380971648663156,0,0.00617198903292504,0.00329484337897825,0.00935566562351567,0,0.00236432679163625,0,0.00470827758984525,0.0414095641899039,0,0.0563628275209755,0.0897222416560557,0.0276437046042729,0,0.00237435225364862,0,0.0330215811804718,0,0,0,0.0133075347962772,0,0.0847662439263978,0,0,0,0,0,0,0,0.0966436191503612
"merge_spot426",0.24573622637855,0.00351873900564651,0,0,0,0,0,0,0.0376042751706154,0,0,0,0.343261903152065,0.0883357863244171,0,0,0,0,0,0,0,0,0,0,0.0280758949757209,0.014849075288505,0.12149384730558,0,0,0.0185126424062258,0,0,0.0975495343015337
"merge_spot427",0.0197536316915214,0,0.0187792867908014,0,0,0,0,0.00620563546061277,0,0,0.0807290552844411,0,0.149610720661183,0.0850057953776477,0,0,0,0,0,0.0110378306921913,0.00924121936093599,0,0.0369155646442353,0.244537707446057,0.14283729934617,0.0222396049498372,0.172525469414278,0,0,0,0,0,0
"merge_spot428",0,0.0020399947570549,0.00613532432918915,0.00257500010876245,0,0,0,0,0.00761434749309096,0,0,0,0.00880398723683926,0.171635462540576,0,0,0,0,0.0207823212306978,0.00844218394919637,0.00151140457174038,0,0.0261978889900034,0.037624902964783,0.067981236806057,0,0.626580254787869,0,0,0.0109928932468953,0,0,0
"merge_spot429",0,0.00166989770402655,0,0.00440609536754711,0.0020599608782887,0,0,0,0,0,0,0.208331374685658,0.0556448121653134,0.00228309200646843,0,0,0,0,0.0347996798388808,0,0.0432173963144923,0,0.0251931838022366,0.0580823956546655,0.0934330242599076,0.0141804270665064,0.451489385643111,0,0.00388228734237585,0,0,0,0
"merge_spot430",0,0.0058325484243749,0,0,0,0,0,0,0,0,0,0.108224132740959,0.0536814655709841,0.0191641586388548,0.00815557054986015,0,0,0,0,0,0,0,0.0254265709964072,0,0.251818952208015,0.00781307861473645,0.487553875594214,0,0,0,0,0,0.0315889678717417
"merge_spot431",0.0277736830528122,0.0497897684295905,0.0157591488034268,0.00181143920614332,0,0.00973805439333105,0,0,0,0,0,0.0700186468786773,0.0280266580144153,0.0874178843616675,0.00718036953713679,0,0,0,0.0119064843117925,0,0,0,0.00888077432501517,0,0.0937035352330288,0,0.567483205417914,0,0,0.0125373359517041,0,0,0.00739096297403216
"merge_spot432",0,0.00775394404320175,0.0106543660359662,0,0.00642065338347342,0.03308197333365,0,0,0,0.00232791046810131,0,0.10376467955651,0.0739551149776861,0.12118487913093,0.0121583155596867,0,0,0,0,0,0,0,0.0313831521483347,0.0976284534856355,0.180045806779793,0,0.279424233584606,0,0.00772300723744108,0,0,0,0.0319554201460272
"merge_spot433",0.0552465175504294,0.00715784193322448,0.0161707802636036,0,0,0,0,0.00753800842127494,0,0,0.0176953506555441,0.077466531568249,0.115911809920344,0,0,0,0,0,0.0376447725276282,0,0,0,0.00663831515318881,0,0.109866632520031,0.0201764426781899,0.507306227570528,0,0,0,0,0,0.0205027689283081
"merge_spot434",0.329113137718152,0,0.00736668496364997,0,0.0056948920243304,0,0,0.00987626383098478,0.00546231467865905,0,0,0.0326091722494447,0.0477980955075784,0.108507681521527,0.0474265498830698,0,0,0,0,0,0.0115866980604667,0,0.0485493425546474,0.0271856296029882,0.183614303183003,0,0.0960597817682124,0,0,0,0,0,0.0373873558273231
"merge_spot435",0.0605028575976265,0,0,0.00637313903962873,0,0,0,0,0,0,0,0,0.137068993427789,0.083936181262082,0,0,0.00932334667465714,0,0,0,0,0,0.0291775026361078,0,0.173308149726099,0.0419892712436255,0.455941900163466,0,0,0.00164896330247283,0,0,0
"merge_spot436",0,0.002965633049634,0,0,0,0,0,0,0,0,0,0.0958288681878009,0.0684109343949303,0,0,0,0.00233535135344959,0,0,0,0.0122799433161144,0,0,0,0.140051950912043,0,0.660879902748252,0,0,0.0157106071851911,0,0,0
"merge_spot437",0,0.00223905440619732,0.0198688313472309,0.00224678011540554,0,0.0253884159236788,0,0,0,0,0,0.205759799619269,0.124264488486413,0.0168547461515497,0,0,0.00456847658253162,0,0.019881871751884,0,0,0,0.0229492281851668,0,0.0292650460517777,0,0.474875670310147,0,0,0,0,0,0.0507968274757077
"merge_spot438",0.284782175936267,0.00199940171261216,0,0.0023393034190262,0,0,0.0268366436370118,0,0,0,0,0.0889900546576919,0.173033283247321,0.0660096750165602,0.0444111913734348,0,0,0,0.0712078782348081,0,0,0,0.0696038512128957,0,0.119356442064704,0,0.0228799259761448,0.00652732276970317,0.0014103981060134,0,0.0104189142264904,0,0.00908708131882183
"merge_spot439",0.231606707141346,0,0.00588983580971381,0,0,0.00443431345206416,0,0,0,0,0,0.071740914942642,0.0543271723947604,0.0606706137326257,0,0,0,0,0.00209525213427125,0,0,0,0.00313471998010131,0,0.0614530240420934,0,0.468202715775361,0,0,0.0162479458918067,0,0,0.0188412916500929
"merge_spot440",0.269375819562885,0.00689619575961916,0,0.00592400465241042,0,0.00230383762397788,0,0,0.00243220710100488,0,0,0.130020510508252,0.0769836710404319,0.0339060042537415,0,0,0,0,0,0,0,0,0.0170460591290633,0,0.193719092247881,0.0486832676137013,0.184827262471109,0,0.0255034470646687,0,0,0,0.00159626921861727
"merge_spot441",0.228499743391181,0,0.0120970909256056,0.00413829097640966,0,0,0.00446513522499946,0,0,0,0,0.0813758745511296,0.0304740114468279,0,0.0536636083358728,0,0,0,0.0495613559222126,0,0,0,0.0812770944430878,0,0.163060382273649,0,0,0.153445080264476,0,0,0.0773141320218947,0,0.0597168891130739
"merge_spot442",0.0805601993853557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137826454426845,0,0,0,0,0,0.0425500167996077,0,0.358728498173771,0.0640905817884868,0,0,0,0,0.0435911638403629,0.20363740869785,0.0685388802057692
"merge_spot443",0,0,0,0.018128137750707,0.0231948617950007,0.0664130265997283,0,0.00895533893796273,0.0259920180507223,0.1016554396315,0,0,0,0,0,0,0,0,0.0156324182188813,0,0,0,0.226374636935138,0,0.373854338764065,0.0488136846041722,0,0.0334318338935482,0,0,0,0,0.0572405400835928
"merge_spot444",0,0.00585083365630141,0,0,0,0.0448184549118184,0,0,0.0430765193929548,0.0404254993092824,0.00931179091996174,0,0,0,0,0,0,0,0,0,0,0,0.110102189672735,0,0.735142604429227,0,0,0,0,0,0,0.0109743440421527,0
"merge_spot445",0.00157053664897592,0.00960879327827877,0.00811162605849294,0.00439628645384181,0,0.0166676122067092,0,0,0,0,0,0.0155808527870918,0,0,0,0,0,0,0,0,0,0,0.0440267323407277,0.384444824570853,0.515029928642328,0,0,0,0,0,0,0,0
"merge_spot446",0.0104122085232055,0,0.00649024823818968,0.00768672288466505,0,0.00637638156208481,0,0.00286452560513431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066902995883269,0.303377204649905,0.624527108483833,0.0241517220560276,0.00219223954945188,0,0,0,0,0.00442737536711155,0
"merge_spot447",0,0,0,0,0.00137142963290637,0.0169909636239437,0,0.0174454143727871,0,0,0,0,0,0.00940186965789668,0,0,0,0,0,0,0,0,0.00712597292945238,0.505308352128398,0.416564516719479,0.021345108706732,0,0,0,0,0,0.00425227824448927,0
"merge_spot448",0,0.00534830290952919,0,0,0,0,0,0.00460730745991442,0.00571252448296347,0,0.0240769738630495,0,0,0,0,0,0,0,0,0,0,0,0.0275279190749161,0.451573144150024,0.458390629063119,0.0119090771817838,0,0,0,0,0.0101260317489146,0,0
"merge_spot449",0.0023885680122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108326463365368,0,0,0,0,0,0.0579196535693824,0.729525361096477,0.172329603693585,0,0,0.0137961173915764,0.00137155417582008,0,0.00439499743353837,0,0.0161692210476086
"merge_spot450",0.228250173163327,0.0108159627475206,0.0095665811737942,0.0340842120432124,0.00282325034324109,0,0,0.00497809526840765,0,0,0,0,0,0,0,0,0.0477012062861311,0,0,0,0,0,0.097472179685896,0,0.403208462718806,0.083652247184485,0,0.0281970362254009,0,0,0.0281030913162485,0,0.02071830206279
"merge_spot451",0.0872373763019213,0.0165364524072073,0,0,0,0.0323636509829008,0.0308649410379565,0.00717074664339785,0.0201048037759079,0.00357534260580116,0.0402807722438369,0,0,0,0,0,0,0,0,0,0,0.0526179142201393,0.0460194272854418,0,0.610824670061412,0.0387463289934036,0,0,0,0,0,0,0.0134286992888639
"merge_spot452",0,0.00968799752205137,0.00543630830407167,0.00914691234642488,0,0,0,0,0,0,0,0,0,0,0,0,0.00366065912415783,0,0,0,0,0,0.0645971194519187,0.265292678385121,0.607653057999007,0.00735895740159198,0,0,0,0,0.0099091576774774,0,0.0171570853009221
"merge_spot453",0.103848292529291,0,0.0127956426435708,0.00511864815154301,0.00673272749004925,0,0.00366473222320908,0,0,0,0,0,0,0,0,0,0.066623561636746,0,0,0,0.00157831569429423,0.00756485185669146,0.136385087563537,0.20266342551655,0.376431899979315,0,0,0.0255101052846048,0,0.017023783903003,0.0117264905289708,0.0201058072641764,0.0020448522017557
