"","B cell_Jchain high","Erythroid cell_Hbb-bs high","Hepatocyte_Alb high","Hepatocyte_Fabp1 high","Kupffer cell","Erythroid cell_Hbb-bt high","Endothelial cell","Granulocyte","NK cell_Gzma high","Macrophage_Chil3 high","Dendritic cell","B cell_Fcmr high","T cell_Trbc2 high","Plasmacytoid dendritic cell_Siglech high","Hepatocyte_Spp1 high","Hepatocyte_Car3 high","Hepatic stellate cell"
"22x52",0,0,0.637975707147098,0.0498898374272071,0,0,0,0,0.01423114077007,0,0.0401446603673152,0,0,0,0,0.233072655883507,0.024273717028116
"22x54",0.00919575025732475,0,0.74042251875917,0,0,0,0,0,0,0,0,0,0,0,0.00514621809566795,0.223722692568767,0.0210756415414157
"22x56",0,0,0.701423399087198,0.00372391857118655,0,0,0,0,0.00119737756076365,0,0,0.0227285467680119,0,0,0.020703892583219,0.210893149981532,0.0390871088475528
"22x58",0,0,0.689670404389328,0.0231658740684686,0,0.00567418504651946,0,0,0,0,0,0,0,0,0.0320312951963693,0.218207341099673,0.0309924965758671
"22x60",0,0,0.726805145996246,0,0,0,0,0,0,0.00288632719892239,0,0,0,0,0.00347760393981256,0.265034064659812,0.0014436511543671
"23x25",0,0,0.678204768547971,0.0729302422030211,0.0237234753918668,0,0,0,0,0,0,0,0,0,0,0.224655690473718,0
"23x27",0,0,0.678505999843226,0.0376354519215564,0,0,0,0,0,0,0,0,0.0305827686266279,0,0.0200760148306176,0.222908830058636,0.00989491250587947
"23x29",0.00420095810717513,0,0.663657866647091,0.00849108472098643,0,0,0,0,0,0.00905333233532572,0,0,0,0,0.00140802545681825,0.292710491485626,0.0197855164921975
"23x31",0,0.0141536701117609,0.714136812043924,0,0,0,0,0,0.00558250112622291,0,0,0,0,0,0.0124847687751804,0.243716523474341,0.0094889421458976
"23x33",0,0,0.70252888960194,0.038325003800267,0,0,0,0,0.0021260657651535,0,0,0,0,0,0.0149182781218285,0.218259625773902,0.0235105138812786
"23x35",0,0.0109255704562719,0.712728648343457,0,0,0,0.0325231578123168,0,0,0,0,0,0,0,0,0.209821686081929,0.0335875143890093
"23x37",0,0,0.668090632965028,0,0,0,0.0224537625824148,0,0.0278701586744182,0,0,0,0,0.0150769121987989,0.021173782977648,0.241852751617037,0.00298374386636246
"23x39",0,0,0.669769743084737,0,0.0219117718929771,0,0.026341846251524,0,0,0,0,0,0,0,0.0657264994511537,0.215844574625723,0
"23x41",0,0,0.693008211526466,0,0,0.0168560151550219,0,0.00170761825485093,0,0,0.0254168215414383,0,0,0.0516742696117727,0.0163354916298775,0.194745448565897,0
"23x43",0,0,0.667991555535382,0.00612141924905846,0.00843662877814506,0,0,0,0,0,0,0,0.0150898562563949,0,0,0.262950902931813,0.0391863697516
"23x51",0,0,0.621851003745368,0,0,0,0.0248390396840775,0.0268102387200746,0,0,0,0,0,0,0.0144143537034024,0.300988514648236,0.0107413468556055
"23x53",0,0,0.649130888035541,0,0,0,0.00678696667428501,0.0206239521677237,0,0,0,0,0,0,0.0130151597439515,0.283701343215154,0.0262905489688758
"23x55",0,0,0.701963429826682,0.00526989770778136,0,0,0,0.0293464598361974,0,0,0.026050296834087,0,0,0,0.0589530511197536,0.173661808769606,0.00439876813018114
"23x57",0,0,0.598849993276229,0.044676613299371,0,0.0184972505813483,0.00157145775733712,0.0161845356351217,0,0,0,0,0,0,0.0174763844715652,0.290924538519411,0.0116101781875647
"23x59",0.00560938669434212,0,0.716428430413629,0,0,0,0,0,0,0,0,0,0,0,0.0159583939496971,0.255601629031847,0.00597303448076515
"23x61",0,0,0.684650727856335,0.0254479469660618,0.0286550128073336,0,0.00447418390006278,0.0124033267173311,0,0,0,0,0,0.0102188395516078,0.00479089599060219,0.210925977521588,0.0181640317500792
"24x20",0.00116095258430463,0,0.725259611609836,0.0112220510713217,0,0,0,0,0.0438580022593351,0,0,0,0,0,0.0512659734123994,0.153235588803292,0.0137406630578243
"24x22",0,0,0.675586406753443,0.0497294235244999,0,0,0,0,0,0,0.019168487930442,0,0,0.01508621024262,0,0.230183862952456,0.00995708696717087
"24x24",0,0,0.616462522260797,0.0244662110378351,0,0,0,0,0,0,0,0,0,0,0.0335223542590924,0.304803259571899,0.0202930005081764
"24x26",0,0,0.711429864736229,0.0417522616124755,0.00462173894218781,0,0.0140811374441505,0,0,0,0,0,0,0,0.00927019858270592,0.195491905771634,0.0230087225464525
"24x28",0,0,0.750825443252096,0,0,0,0,0,0.00227884901795177,0,0,0,0,0,0.0114976617574598,0.220343551527062,0.0145254746696322
"24x30",0,0,0.655101551072917,0,0,0,0,0,0.0250677336996789,0,0,0.0103145449786486,0.0104854757174335,0,0.0259735449312673,0.254889673680359,0.0176891887059543
"24x32",0,0,0.682160466577944,0,0,0,0.00916987335320853,0,0.0100588792032105,0.0217317285065234,0,0,0,0,0,0.257615689872367,0.0188664325095773
"24x34",0,0,0.700397997352487,0,0,0,0,0,0,0,0,0,0.0448479066547786,0,0,0.23739117946843,0.0168956988324312
"24x36",0,0,0.68073513710567,0,0,0,0.0128882596269299,0,0,0,0.0682406610457906,0,0,0,0.0227427271970167,0.198023299982222,0.0170022047592256
"24x38",0,0,0.603862003663689,0.0338080193784503,0,0,0.0422628945865282,0,0,0,0,0,0,0.0404438624912506,0,0.239379365130805,0.0398707837569958
"24x40",0,0,0.687862760013151,0.0164385835256341,0,0,0.017857047590964,0,0.00842114276655147,0,0,0,0,0.0427891507289321,0,0.217332876104733,0.0090515718761773
"24x42",0,0,0.632293386475437,0.0247816416879827,0.0303929865116791,0,0,0,0,0.0202975787361975,0,0,0,0.0147176110108431,0.0019156350264626,0.195275910541376,0.0801214730409853
"24x44",0.146727073208347,0,0.544868508598556,0.0474062643226986,0,0,0,0,0,0,0.0627692951217968,0,0,0,0,0.184802459470111,0.0131219643875897
"24x46",0.0289543037882029,0,0.600474511343232,0,0,0,0,0.0565549466059022,0.00682020426962448,0.00483269675738382,0,0,0,0,0,0.226282442701937,0.0758569628867793
"24x48",0,0,0.721757713486558,0,0,0,0,0.0289305215596287,0,0,0,0,0,0,0.0103363063718465,0.236598756886391,0.00193145848922935
"24x50",0,0,0.652740948734828,0.0221122845949471,0,0,0.016978441894566,0,0,0,0,0,0,0,0.0199065335676754,0.264561118391601,0.0232090564518926
"24x52",0.00302913039845433,0,0.639629964727091,0,0,0,0.0356767671545709,0,0,0,0,0,0,0,0.0281742087890834,0.274430368645591,0.0186572929733151
"24x54",0,0,0.679282000782794,0,0,0,0,0,0.0122888563366915,0,0,0,0.00304327842448648,0,0,0.295036417450382,0.00991350712268576
"24x56",0,0,0.680182870912884,0.0139768864010281,0.00227370548784876,0,0,0,0,0,0,0,0,0,0.0435614311715321,0.255315385365386,0.00443519720464959
"24x58",0.00717186394773673,0,0.65238261310061,0,0,0.0104938148753313,0,0,0,0,0,0,0,0,0.0117938341990227,0.304337524894861,0.013390312803648
"24x60",0,0,0.726979404262969,0,0.0010593562872419,0,0.00943042246479955,0,0,0,0.0295092444161748,0,0.0020786820858652,0,0.0130196201611621,0.204816526407616,0.0127266876788653
"24x62",0,0,0.666319441782106,0.0117811284969015,0,0.0173515997270904,0,0.0325199761213307,0,0,0.00939569689113051,0,0,0,0.0143453412210162,0.239283869969825,0.00877204149786247
"25x17",0.00584411988759308,0,0.756017481809908,0.0360053429248269,0.00995942229298639,0,0,0,0,0,0,0,0,0,0,0.182349114240013,0.00879728699324318
"25x19",0,0,0.737364744292503,0.0416196805981456,0,0,0,0.0174304723964385,0,0.00323117479315114,0,0,0,0,0.0196677733777471,0.149254515356966,0.03102159881297
"25x21",0,0,0.591057757505867,0.0186962169489222,0,0.0136496694144603,0,0,0.0212689768983075,0,0.0050221363749291,0,0,0.00447930546493202,0.0112838511478981,0.31795274057592,0.0163560299665702
"25x23",0,0,0.665093230352026,0,0.0183240797844459,0,0.00257371141870913,0.00532262793044759,0,0,0,0,0,0.0195662807638153,0.0162831177542467,0.266048383353121,0.00620378161923411
"25x25",0.0306439681612582,0,0.637698649410482,0.0150542387002269,0,0,0,0,0,0,0,0,0,0,0,0.310327326471977,0.0053822860789717
"25x27",0,0,0.726783855670801,0.0215702236563903,0.0253439246585051,0,0,0,0,0,0,0,0,0,0,0.216041916652358,0.00996603134580936
"25x29",0,0,0.686974140131568,0.0324233973941182,0,0.0228890019661747,0,0,0,0.0495692096045764,0,0,0,0,0,0.206961587728222,0
"25x31",0.0111331849847701,0,0.701578848623753,0,0,0,0,0,0,0,0,0,0,0,0.0290739315158685,0.241773323510218,0.0157467052646355
"25x33",0,0,0.659367331316375,0,0,0,0,0,0.0262919728709021,0,0,0,0,0,0.0230872826870468,0.281654858501848,0.00895221342647558
"25x35",0,0,0.709162790705738,0.0061295675885792,0,0,0,0.0430025472450887,0,0,0,0,0,0,0.021548121895995,0.209306766156838,0.0105914200221341
"25x37",0.00641879653165711,0,0.725158273612472,0.0389712125560455,0,0,0,0,0.00289031164886108,0,0.0123637133417585,0,0,0.0176122444039232,0,0.171156847121187,0.0251786814951549
"25x39",0.0112694482809009,0,0.681065127278508,0.029469166636123,0,0,0.0268060138214197,0,0,0,0,0,0,0,0.0208560600518942,0.201046470104765,0.0291880098663333
"25x41",0.0102551863898156,0,0.611768383855,0,0,0,0.0243052536581547,0,0,0.0105002302623828,0,0,0,0,0,0.237419256696626,0.105393197058962
"25x43",0,0,0.676538689015656,0.144209668847722,0,0,0.00245478877514531,0.0118099606664101,0.0483311223969486,0,0.0558653076018487,0,0,0,0,0.0474863457422075,0.0130486812374373
"25x45",0.0417877783471374,0,0.511423061183522,0.026429266534332,0,0.0147533696997128,0,0,0,0,0.203232378250485,0.0735654450548673,0,0,0.0307483953684448,0.0531142903344546,0.044782693017235
"25x47",0,0,0.686650571065732,0,0,0,0,0,0,0,0.00975395738596095,0,0,0,0.0232946407946477,0.266937891150545,0.012914005032984
"25x49",0,0,0.718468744248509,0,0.0044443764960455,0,0.0133674700263737,0,0,0,0,0,0,0,0.0260450374866681,0.227617192252979,0.00957415549226418
"25x51",0,0,0.662301989037661,0,0,0,0,0,0,0.00923268742187473,0,0,0,0,0.0429314924848685,0.269768666242004,0.0152220631872549
"25x53",0,0,0.634807430315363,0,0,0,0,0,0,0,0,0.0405186444695989,0,0,0.0185382788072904,0.286889097387756,0.0189253512669668
"25x55",0,0,0.664927116287809,0.0108829882023311,0,0,0,0,0,0,0.0510181546458516,0,0,0,0.0264313969946755,0.231539335982783,0.0149433071058005
"25x57",0,0,0.625145763891514,0,0,0,0,0,0,0.00941638283485412,0,0,0.0223198986812577,0,0.0151138038852545,0.311967307429539,0.0155503055434382
"25x59",0,0,0.683398548331154,0.0366089483056505,0,0,0.00832919505006678,0,0,0.010831177000547,0,0,0,0,0.0265305325394699,0.229630013162119,0.00429844647518311
"25x61",0,0,0.729030127998533,0.0680194536477087,0,0.0152503572136931,0,0,0,0,0.0363420404745501,0,0,0,0.0322376684187574,0.112226408836448,0.00664347167934847
"26x16",0,0,0.582123058317502,0.0177064404396002,0,0,0,0,0,0.0215402387905163,0,0,0,0,0.00962906146711715,0.338074741140234,0.0305746035724271
"26x18",0,0,0.672003165106986,0.0536696058830572,0.0204273253752741,0,0,0.00263103237047524,0,0,0,0,0.029178474553367,0.0039176732544469,0.0111069346642097,0.194657924995405,0.0122068866492038
"26x20",0,0,0.661574399344737,0.0148059698411527,0.0112337014240384,0,0,0,0,0.00457180400084424,0,0,0,0,0.00381245133604333,0.293350114429423,0.0103164370347884
"26x22",0,0,0.663367482592429,0,0,0,0,0,0,0,0.0146202812209406,0,0,0,0,0.309389694561558,0.0123189791385131
"26x24",0,0,0.625963631825727,0,0,0,0,0,0,0.0190052568973815,0,0,0,0,0.0107222877503099,0.32429746322403,0.01945003753809
"26x26",0,0,0.605015597023706,0,0,0,0,0,0.00830200915829965,0,0,0,0,0,0.0339605344603956,0.346680018926772,0.00554028814134151
"26x28",0,0,0.697073881575794,0,0,0,0.0083784523534084,0.00950513725906643,0.0104360401373986,0,0,0,0,0,0.0218038615332028,0.243654356319761,0.0087613260427915
"26x30",0,0,0.724601115243902,0,0.024016481874429,0,0.0196760292121206,0,0.00464333429038172,0,0,0,0.00374503341328461,0,0.0658487983174747,0.156795742393786,0
"26x32",0,0,0.683269739982508,0.0120413126936487,0,0,0.0102331715749931,0,0,0,0.00605878799394384,0,0,0,0.00662611075373768,0.258445625889892,0.0229851213713765
"26x34",0,0,0.674117521919322,0,0,0.0145600246378727,0.0114126429532127,0.00536769009332493,0,0,0.0162198485094844,0,0,0,0.00725789321024268,0.269157696092114,0.00118803518624984
"26x36",0,0,0.765912416279345,0.0310959101909257,0,0,0,0,0,0.0154107768335693,0,0,0,0,0.00734956788535614,0.14644971365049,0.0334538624891346
"26x38",0,0,0.703777864394531,0,0,0,0,0,0,0,0,0,0,0,0.0298369710252987,0.247499086630807,0.0183382732356473
"26x40",0,0,0.672821777449281,0,0,0,0,0,0.0114268554898188,0,0,0,0,0.0201042494675952,0.00738191660702987,0.255764533868307,0.032160873395899
"26x42",0,0,0.652897224484046,0.0175162802580783,0.0254569455522297,0,0,0,0,0.00624130349331474,0.0808853140809163,0.00837313052731313,0,0,0.0433353347117089,0.136921486628361,0.028286400365307
"26x44",0.0202835328484935,0,0.520648522901832,0,0,0,0,0,0,0,0.160336544357222,0.091040771221502,0,0,0.0406043137118148,0.115528016015422,0.0513864948070407
"26x46",0,0,0.694070287122167,0.00423353698990415,0,0,0.0357089398001365,0,0,0,0,0.0324082137073337,0.0308859007347402,0,0.0252726247004983,0.173736764848343,0.00344681005690911
"26x48",0,0,0.724340256278612,0.108168332296466,0,0.0144949460666821,0,0,0,0.0110004626722133,0,0,0,0,0.00588245767222684,0.109111460577792,0.0268346448916777
"26x50",0,0,0.685961246637992,0,0,0.0217602127917262,0,0,0,0,0,0,0,0,0.0793047033692883,0.194383259430151,0.0182714982384904
"26x52",0,0,0.656981007009713,0.00153723607618798,0,0,0.0104349279327944,0,0,0,0,0,0,0,0.0156102389067698,0.298081923013301,0.0168950831505405
"26x54",0.00522972859431066,0,0.637743348270164,0,0,0,0,0,0,0,0,0,0.00566133461000753,0.0138438393767945,0.00911918980469198,0.310264286830799,0.0176697662966552
"26x56",0,0,0.669149072884142,0.0321921639469827,0,0.00900505498864204,0,0,0.00476090271047598,0,0,0,0,0,0.0237298205964348,0.248155235772088,0.0126768728163405
"26x58",0,0,0.627086952304187,0.0194680663988878,0,0.00555848594584313,0,0,0,0,0.0310917685658102,0,0,0,0.0109979711472971,0.290881809795275,0.0145821235395948
"26x60",0,0,0.705933349157978,0,0.0317411909080499,0,0,0,0,0,0,0,0,0,0.0353579082604506,0.214200780028264,0.0122705335945906
"26x62",0.00361140438803654,0,0.700391739698334,0.007274232302494,0,0,0,0.00233956358505956,0,0,0.00142061160270959,0,0,0,0.0296510408654805,0.241432864894047,0.0135414840381082
"27x13",0,0,0.711770070933969,0.0437879221688462,0,0,0.0130594764095047,0,0,0,0.00478618326446783,0,0,0,0.00452636641794377,0.198641665697083,0.0231612946278185
"27x15",0,0,0.700578468699211,0.00263156178343276,0,0.00695880775673944,0,0,0,0,0,0,0.0280934860501874,0,0.00487341382720902,0.246480760873061,0.0100466177982948
"27x17",0,0.0326393884508367,0.651023743153106,0,0,0,0,0,0,0,0,0,0,0,0,0.296171327495992,0.0196963418888684
"27x19",0,0,0.680484341157513,0.0233436015041701,0.0411916911798649,0,0,0,0,0.00371923591636064,0,0,0,0,0,0.232391460104604,0.0186065117786623
"27x21",0,0,0.671030736017185,0,0,0,0,0,0.0155494697519706,0.00479243988852072,0,0,0,0,0.0198276994799742,0.281221461578788,0.00720380788805474
"27x23",0,0,0.647286382540019,0.0630494209966756,0,0,0,0.00908168926823176,0,0,0,0,0.0187256268091916,0,0.00266894992652066,0.242660121611978,0.0161885706875345
"27x25",0,0,0.642055715173077,0,0,0,0.0257391758043305,0,0.011444005677152,0.00355881821932487,0,0,0,0,0.00576722313550947,0.287011041394038,0.0235044732552027
"27x27",0,0,0.755778113355612,0.0462593032195632,0,0,0,0,0,0,0,0,0,0,0.00941434710644414,0.163113618306166,0.0250112262857789
"27x29",0,0,0.721425211282297,0.0445275497600846,0.0173695202070461,0,0.00490439003806395,0,0,0,0,0,0,0.00311867029328156,0,0.189840081581594,0.018580682736419
"27x31",0,0,0.713421808000825,0,0,0,0,0.010104022890436,0,0,0.0269400443226894,0,0,0,0.00703110496502461,0.238378963861023,0.00307628115768888
"27x33",0.00295462334179284,0,0.633159096286933,0,0,0.012076324239114,0,0,0,0,0,0,0,0,0.0293561705901853,0.294990789351656,0.0269915648740191
"27x35",0,0,0.678903361489643,0,0,0.0231379525001452,0,0,0,0.0110927669397211,0,0,0,0,0.00349229985590333,0.271985149934593,0.0109950526937008
"27x37",0,0,0.723615140001264,0,0,0.00932975730092032,0,0,0,0,0,0,0.00218198679200126,0,0.0255292660798129,0.233709897139554,0.00488075559285108
"27x39",0,0,0.726678254067444,0,0,0,0,0,0,0,0,0,0,0,0.0133857264294945,0.227616567411322,0.0319610930882881
"27x41",0,0,0.719558584435835,0.0444525939964019,0,0,0,0,0,0,0.00962418934106826,0,0,0.00791411331656859,0.0221151624948845,0.170007277933943,0.0260759906257886
"27x43",0,0,0.735605297342644,0,0,0,0,0,0.0358892816766924,0,0.00567216507500918,0,0,0,0.0675743477899716,0.15489327003605,0
"27x45",0.0125872053579198,0,0.653013899662723,0.0463589967138517,0.0497253350357316,0,0,0,0,0.0155727280089498,0,0,0,0,0.0559230135595381,0.158425020039585,0.00814227175088998
"27x47",0,0,0.733722122550267,0,0,0,0,0,0.0082492096117498,0,0,0,0,0.00699503385388112,0,0.238743344335559,0.0118550188300804
"27x49",0,0,0.695693150225676,0.00956297073565559,0,0.00537382307811636,0,0.029848849810362,0,0,0,0,0,0,0.0337123239463372,0.210614452787276,0.0149554364966478
"27x51",0,0,0.671428287474152,0.0170673584225868,0,0,0,0,0,0,0,0,0,0,0,0.293556409837961,0.0175181195345857
"27x53",0,0,0.634745457280205,0.00451883560281278,0,0,0,0,0.0124944972269174,0,0,0,0.0120601363577138,0,0,0.301997712996555,0.0328657568528589
"27x55",0,0,0.628234372407829,0,0,0,0,0,0,0,0,0,0,0,0.0119624311315669,0.332979767354163,0.0258581319736458
"27x57",0,0,0.614775316174879,0,0,0.0192868860907448,0,0,0,0,0,0,0,0,0.0145684329138969,0.339027796935676,0.0118944136987623
"27x59",0,0,0.675052519568769,0.00600317186074151,0,0,0.0236246035080652,0,0,0.0151090689783318,0,0,0,0,0.0588280571277365,0.219664493922227,0.00141087094721196
"27x61",0,0,0.690006298836753,0.0497747644507953,0,0,0,0,0,0.00887214906206663,0,0.00629246855824251,0.0326876985320124,0,0.00985225506916664,0.196068607971966,0.00579400540260607
"28x12",0,0,0.73415133524219,0.0694763935898865,0,0,0,0,0,0,0,0.00594808728470977,0,0,0,0.173920183931156,0.0160968454175163
"28x14",0.0110847288873713,0,0.689925609278394,0.024792889548403,0,0,0.0144457137748263,0,0,0.00957810831886764,0,0,0,0,0.05118683244025,0.193356043452834,0.00541684844496655
"28x16",0,0,0.728419478673351,0,0.0123457049612106,0,0,0,0,0.00578032861263182,0,0,0,0,0.014541475641611,0.21094209055631,0.0273882592693361
"28x18",0.0161559388520005,0,0.731772442939136,0.0109103137786302,0,0,0,0,0,0,0,0,0,0,0.0359625952751889,0.20178658708215,0.0030426507425686
"28x20",0.00384972194404086,0,0.686468491388458,0,0,0,0,0,0,0,0,0,0,0,0.0290339851660293,0.265831704324797,0.014307613695445
"28x22",0,0,0.709592795095811,0.00601080834361624,0,0,0,0,0,0,0,0,0,0,0.0317514397098365,0.245205018011908,0.00703772407849404
"28x24",0,0,0.6378734846669,0,0,0,0,0,0,0.0152874303523121,0.0140273119360455,0,0,0,0.0114893422130402,0.298854819015845,0.0220187228294618
"28x26",0,0,0.734609829765997,0.0193492396506884,0,0,0,0,0,0,0.00940311137140458,0.00234326251553714,0,0,0.00830109866855854,0.204088112633904,0.0215621194006479
"28x28",0.00472305846926763,0,0.734177949639556,0,0,0,0,0,0,0,0.00609442529427283,0,0,0.00932019164698517,0.0247021560580532,0.208157932361746,0.0124423833751942
"28x30",0.0152700137893023,0,0.669854352385873,0,0,0.0124658987906895,0,0,0,0,0,0,0.0212894470767779,0,0.0180951153364956,0.255996439118513,0.00651543246452371
"28x32",0.00443502078388579,0,0.67527817184132,0,0,0,0,0,0,0,0,0,0,0,0,0.300614769265176,0.0190921833988648
"28x34",0.0054426042411229,0,0.613116656006687,0.025098888617879,0,0,0,0,0,0,0,0,0,0,0,0.341121781153022,0.0145335789683148
"28x36",0,0,0.670805915744192,0,0,0,0,0,0.0127939918556727,0,0,0,0,0.0106217566704415,0.0234870314193397,0.274756535667368,0.00709061216700199
"28x38",0,0,0.736817846663937,0,0,0,0.00814348509528256,0,0,0,0,0,0,0,0.0117395894353212,0.230853770625945,0.0118074634041509
"28x40",0,0,0.72131109969843,0,0,0,0.0345318271261557,0.00910729532487904,0,0,0,0,0,0,0.0307496786444422,0.191183926744139,0.0127534555284645
"28x42",0,0,0.783845156728373,0.0530857828887319,0,0,0.014957496850563,0,0,0,0,0,0,0,0.0368683928221048,0.0911787629635071,0.0194959488036529
"28x44",0.0258043900829304,0,0.721179565131071,0.0310502704322835,0.00855245745491356,0,0,0,0,0.0238027713983631,0,0,0,0,0.020092828723055,0.140802086904251,0.0285004567936196
"28x46",0,0,0.641634647105458,0.0102989868143191,0,0,0,0,0.0105528952809995,0,0,0,0,0,0.0160567760373071,0.30415429212749,0.0168584687494068
"28x48",0,0,0.645534669054758,0.0688105691234943,0,0,0,0,0,0,0,0,0,0,0.0251494434406745,0.235816646977473,0.0235275247461138
"28x50",0.0198831085501203,0.0249417467661584,0.677806705534847,0,0,0,0.0093320191966591,0,0,0,0,0,0,0,0.0109116147974934,0.248905274100984,0.00780021014029108
"28x52",0.00156749691453814,0,0.62021817452042,0.0156524383953053,0,0.0270341277693139,0,0,0,0,0,0,0.0250325925628456,0,0.0177650069466672,0.270623322759599,0.0218068176721981
"28x54",0,0,0.617504155395555,0,0,0,0,0,0,0,0,0,0,0,0.0086689152397223,0.344935454764496,0.0283776956196731
"28x56",0,0,0.648603588111804,0,0,0,0.00493784330067385,0,0,0,0,0,0,0,0.0204058593855062,0.310411341377932,0.0153570987444114
"28x58",0,0,0.685822208650613,0,0,0,0,0.0185812191668589,0,0,0,0,0,0,0.0485750559578773,0.229706758090078,0.0168911222948678
"28x60",0,0,0.624988080253529,0.00932017734989382,0,0.00580515211573727,0,0,0.00842748177844304,0,0.0389208376570711,0,0.00238574727400149,0,0.0207225578831638,0.281231279698354,0.00800248464417591
"28x62",0,0,0.625441125395835,0,0,0,0,0,0,0,0,0,0,0.0189313885564347,0.0142528989900473,0.329114031854042,0.0119036931639581
"29x11",0,0,0.710887306637986,0,0,0,0.00505373236003486,0,0,0,0,0,0,0,0.0389245989638677,0.24026096728415,0.00445412076654367
"29x13",0,0,0.697329586000482,0.0290841037520119,0,0,0,0,0,0,0,0,0,0.0561589436204461,0,0.201665640969303,0.0154519173690222
"29x15",0,0,0.671156981165924,0,0.00752703952350183,0,0,0,0,0,0.0272894772564491,0,0,0,0.0891983843078483,0.180072810766479,0.0243206886094664
"29x17",0.00185427141234042,0,0.752782111248509,0.00508091816008967,0,0,0,0,0,0,0.00488663371591866,0,0,0,0.067116601081941,0.143837868060542,0.0242028211822672
"29x19",0.00698927423458833,0,0.655439209163012,0,0,0,0.00738819774473008,0,0,0,0,0,0,0,0.0177071178631571,0.305114879813155,0.00693069431129883
"29x21",0,0,0.640913405168822,0,0,0,0,0,0.0357172635236976,0,0,0,0.0108725986125549,0.00299371289116872,0.0125372641605828,0.28082164095969,0.015318534488411
"29x23",0,0,0.726279883871706,0,0.0176998701843635,0,0,0,0,0,0,0,0,0,0.0205889365950592,0.215015344694721,0.0198703499427298
"29x25",0,0,0.69674218895952,0,0,0.00131259600080359,0,0,0,0,0,0,0,0,0.0188021921121654,0.251325092927657,0.0313410776961481
"29x27",0,0,0.663503938886401,0.0355894822502114,0,0,0,0,0,0.00769526223525493,0,0,0,0,0.0472423915172969,0.245667566842071,0
"29x29",0,0,0.677684554723038,0,0,0,0,0,0,0,0.0461544990410968,0,0,0,0.0341470846845563,0.223609515478752,0.0172106539855189
"29x31",0,0,0.675058588631404,0,0,0,0,0,0,0,0,0,0,0,0,0.304917707229318,0.0194710394287524
"29x33",0,0,0.717662999787584,0,0,0.0138555663910701,0,0,0,0,0,0,0,0,0.0105894561449197,0.246467998113864,0.0109151561642846
"29x35",0,0,0.645214693328249,0,0,0,0.0164765049871901,0,0,0,0,0,0,0.0299340490183186,0.0147784687855928,0.286144434098416,0.00707600907739067
"29x37",0,0,0.692240602493303,0,0,0,0,0,0,0,0,0,0,0,0.0274655583494416,0.269141236972232,0.0106865083407672
"29x39",0,0,0.759860644512926,0.0417082053493153,0,0,0,0,0,0,0,0,0,0,0.0438059415168618,0.137859448626466,0.0163458644920782
"29x41",0,0,0.73057735739929,0,0,0,0.0303670592555247,0,0,0,0,0,0,0,0.0293109769790444,0.177612113852378,0.0317021155376869
"29x43",0,0,0.755133848221596,0.00735118481272235,0,0,0.0185328232015263,0,0,0.00505255098663786,0.0341443460413845,0,0,0,0.0186778816574663,0.145772164154595,0.0150509665273207
"29x45",0,0,0.709594862938986,0,0.00318794741288165,0.0134444086583048,0.0267114470178812,0,0,0,0,0,0,0,0.0301237727628536,0.200193332617757,0.0155927894126067
"29x47",0,0,0.664859641057875,0.00896277919996257,0,0,0.00682807120209107,0,0,0,0.0102270366877932,0.0200974095036299,0.0203966253272923,0,0.00776482401336321,0.243935291041704,0.0166604431281521
