"","B cell_Jchain high","Erythroid cell_Hbb-bs high","Hepatocyte_Alb high","Hepatocyte_Fabp1 high","Kupffer cell","Erythroid cell_Hbb-bt high","Endothelial cell","Granulocyte","NK cell_Gzma high","Macrophage_Chil3 high","Dendritic cell","B cell_Fcmr high","T cell_Trbc2 high","Plasmacytoid dendritic cell_Siglech high","Hepatocyte_Spp1 high","Hepatocyte_Car3 high","Hepatic stellate cell"
"18x58",0,0,0.68383501350337,0.0932103921670273,0.00598706205517307,0,0,0,0,0.0304680166223933,0,0,0,0,0.00865534321451435,0.165795499303257,0.0118106008474509
"18x60",0,0,0.687941145685119,0.0634013920694836,0,0,0,0,0.00319045474446085,0,0,0,0,0,0.0377723711670385,0.195569131672341,0.0117439063249073
"18x62",0,0,0.590421220907755,0,0,0.0210934716838088,0,0,0,0,0,0,0,0,0.015944066560749,0.36081299672834,0.0111912270660194
"19x39",0.00187858841849162,0,0.705289037923984,0.00428405657440475,0,0,0,0,0,0,0.00697821416740569,0,0,0.0248963826299929,0.0126530509781015,0.243723226348031,0
"19x41",0.00493977401773937,0,0.70778418220569,0.0877440803632086,0,0,0.0253562440164711,0,0,0,0.0231046189553946,0,0,0.0304033548674167,0.0146244183577133,0.0966118763977838,0.00916789303962658
"19x43",0,0,0.694320113656241,0,0,0,0,0.0732313510783876,0,0,0,0,0,0,0.0207191899876901,0.211268131483321,0
"19x45",0,0,0.687495693536136,0,0,0,0,0.013505461888104,0.00870227256089872,0,0.0222541650528401,0,0,0,0.0246045385154987,0.222354864283887,0.0206914512532053
"19x47",0.0275320347288172,0,0.686693983920479,0.0693194016370898,0,0,0.0165231396864384,0,0,0,0,0,0,0,0.0727328107102163,0.12551730384595,0.00155044512469418
"19x49",0.0101593049884805,0,0.690736177572668,0,0,0.072650859635189,0,0,0,0,0,0,0,0,0.0258582409004388,0.155511128755032,0.0447665259837572
"19x51",0.0665072000383982,0,0.718066531821968,0,0,0,0,0,0,0,0.017543521702663,0,0,0,0.0217023362156358,0.175933733837834,0
"19x53",0,0,0.663094739914574,0.100069912549997,0.0014604332362135,0,0,0,0,0,0,0,0,0.0106439689695229,0,0.214919136000766,0.00958912634007652
"19x55",0,0,0.67673663711266,0.00204339698584962,0,0,0,0,0,0,0.039856388215194,0,0,0,0.0423289421428472,0.221405109974658,0.0174432517580997
"19x57",0,0,0.672783677550247,0.0827249414077579,0.0109987519039497,0,0,0,0,0,0.0796055639777371,0,0,0,0.00254835826713239,0.146303129020501,0.00475580800054133
"19x59",0,0,0.663578946489936,0.0629290058971819,0.00768136828900613,0,0,0,0,0,0,0,0.0261144386348738,0,0,0.224854239407329,0.0145010182919258
"19x61",0,0,0.608504985845629,0.0140839396308309,0,0,0,0,0,0,0,0,0,0,0.0201012534154403,0.338391555845861,0.0183373599870263
"20x34",0,0,0.707237359131686,0.0239165492882087,0,0,0.0107798136836919,0,0.00851974707970894,0,0,0,0,0,0.0236988723665843,0.211298343737395,0.0142338209329806
"20x36",0.00593713369609325,0,0.640418789094438,0.0155508049162523,0.0151632609495815,0,0,0,0,0,0.0293479487074089,0,0,0,0.0186698163291838,0.27468152089047,0
"20x38",0,0,0.692012708048708,0.0476201686862948,0,0,0.008765028412164,0,0,0,0,0,0.0226524870464295,0,0.0766186980239953,0.137424230901959,0.0145262624928724
"20x40",0,0,0.681938294235236,0.0522672857822114,0,0,0.00623574869141765,0,0.00493255621702363,0,0,0,0,0,0.0636852185881449,0.183722922455322,0.00704863617058752
"20x42",0,0,0.686902221977983,0.0443394229886255,0,0,0,0,0,0,0,0,0.013660649859749,0,0.0339238068842749,0.209220062680961,0.0115824142141384
"20x44",0,0,0.681573418644707,0,0.00151927674128532,0.0108190322089345,0,0,0,0,0,0,0,0,0.0268604876647584,0.265166156616454,0.0136070748111075
"20x46",0.00485361857163712,0,0.6504803408551,0,0,0,0,0,0.003325069094239,0,0,0,0,0,0.0212770185855488,0.29909117064988,0.0205215558889809
"20x48",0,0,0.603608898640596,0.00766889590162337,0,0,0,0,0,0,0,0,0,0,0.0500128792948119,0.279031180159446,0.0593961132352569
"20x50",0.103170168988064,0,0.461755097693762,0,0,0,0,0,0,0.0554913477955411,0.122174398471067,0,0,0,0.00189399337567223,0.211017978428714,0.0441267250376996
"20x52",0,0,0.708408710835824,0.167604485318061,0,0,0,0,0,0,0,0,0,0,0.0189321964783435,0.0707162169088464,0.0334929593460482
"20x54",0,0,0.659671091852724,0.045271490408452,0,0,0,0,0,0,0.00357422963105644,0,0,0,0.0500684503881358,0.228193836198233,0.0128707356970628
"20x56",0,0,0.735444314647076,0.0711246345226401,0.0177592738040491,0,0,0,0,0,0,0,0,0,0.0130287934506548,0.154752910403213,0.00762817643843001
"20x58",0,0,0.689432660443531,0.0103001085002275,0,0,0,0,0,0.00980576780130923,0,0,0,0,0.0149057812662692,0.266714919067838,0.00858557124721428
"20x60",0,0,0.586962266387839,0.0422912158490509,0,0,0,0,0,0,0.0454970971744418,0,0,0,0.0529839935633308,0.271871574957819,0
"20x62",0,0,0.617170665375705,0.00409740626769609,0,0,0,0,0,0,0,0,0,0,0.0259262914076656,0.345542711473087,0.00668076987318206
"21x33",0,0,0.663414800062122,0.00252816478529673,0,0,0,0,0.0140861266316907,0,0,0,0,0.00951715160584649,0.0505224649440694,0.249875086905209,0.00966970427594
"21x35",0,0,0.644709275378417,0.00920773971400029,0,0,0,0,0,0,0,0,0,0,0.0200196933561494,0.30668731538277,0.0189437952441027
"21x37",0,0,0.638963023912073,0,0,0,0,0,0,0,0,0.0464833680580714,0,0.00783691205440688,0.013916993574498,0.27686737570029,0.0155281860162031
"21x39",0,0,0.668214654177377,0.0621288768960524,0,0,0.0158097254085474,0,0,0,0,0,0.0451015851134518,0,0.0426619272479732,0.153798703345571,0.0120448501002235
"21x41",0,0,0.676033840580276,0.0998751175252188,0.00381126664371763,0,0,0.00782760134337768,0,0,0.0181536510194169,0,0,0,0.0246462571599244,0.161789803658011,0.00764727506829531
"21x43",0,0,0.640514938611399,0.0293328770901188,0,0,0,0,0,0,0.015398124649607,0,0,0,0.0138402351468408,0.284716908389798,0.0159225780978089
"21x45",0,0,0.627450854978679,0,0,0,0,0,0.020848782829826,0.00778399559347129,0,0,0,0,0.0150549737807776,0.309565852693699,0.0188200554094312
"21x47",0.00256903984839209,0,0.627994117046041,0,0,0.00900995842631401,0,0,0,0,0.0515388899067077,0.00109515856772974,0,0,0.0135919420332281,0.213737816005632,0.0800611548397387
"21x49",0.0137538360390417,0,0.504937321455335,0.0252616353626133,0,0,0,0.0378449501486867,0,0.0763035532856235,0,0.109546294985129,0,0,0.0148541235816413,0.147788098626964,0.0695948922690776
"21x51",0.016614597182257,0,0.617514346633161,0,0,0,0,0,0,0.0173539159159871,0.0406869150191301,0,0,0,0.0179393329065865,0.202585046523843,0.0868860120254561
"21x53",0,0,0.613868442175743,0.118059473609128,0,0,0,0,0,0,0,0,0,0,0.0178344676753208,0.222621506359427,0.0272358557791319
"21x55",0,0,0.562942665360821,0,0,0,0,0,0,0,0,0,0.0514705953276988,0,0.0972582354302703,0.267863729275791,0.0201389352559901
"21x57",0.00155461076748875,0,0.656518334915928,0.029700396291453,0,0,0,0,0,0,0,0,0,0,0.0209036021684576,0.278287727562547,0.0127728802495399
"21x59",0.00638710843417754,0,0.576006886487908,0.0043476572773656,0,0.00507776032586086,0,0,0,0,0,0,0,0,0.0426629095185921,0.333759445325123,0.0314196471936944
"21x61",0,0,0.629591141610501,0.028477261541673,0,0.0126358234759047,0,0,0,0,0,0,0,0,0.0238015978685874,0.298887746818552,0.00624002959332607
"22x32",0.0132511997848474,0,0.651187469041776,0.0287301524355655,0.0291815527354039,0,0,0,0,0,0,0,0,0,0.0228618794432462,0.238303657268641,0.0161577553844687
"22x34",0,0,0.636716666156613,0,0,0,0.0135863160948468,0,0.0063695716031106,0,0.0305345369377417,0,0,0,0.0124005759166632,0.287810073955546,0.0122067566058239
"22x36",0,0,0.719253244336482,0.029033133205984,0.0218688124439222,0,0.0131658536910444,0,0,0,0,0,0,0,0.0115185795923384,0.193380641332945,0.0114410316893759
"22x38",0,0,0.659089533777263,0.0225270094344281,0,0.00308236310730844,0,0.00774241811582942,0,0,0,0,0,0,0,0.276797532118399,0.0303833009345554
"22x40",0.00323017593947798,0,0.662245913296559,0.0318168172519418,0.0140001725954099,0,0,0,0,0,0,0,0,0,0.0200122059241988,0.250058627598094,0.0176699315606276
"22x42",0,0,0.648622071397847,0,0,0.0292212495782341,0,0,0,0.010413557428334,0.00390516390754836,0,0,0,0.0216453148612023,0.268763726678152,0.0170908133371796
"22x44",0,0,0.654413771497197,0.0530294054867313,0,0,0.00937735167863004,0,0.00747924124955977,0,0,0,0,0,0.00314472974936175,0.231905636369158,0.0404172718470905
"22x46",0.00116531708203121,0,0.643657916251119,0.0432598598389759,0,0,0,0,0,0,0.0217331623266575,0,0.0129673701812113,0,0.00204605014897099,0.254736204185415,0.0201316312067171
"22x48",0.0111584067394833,0,0.617875949792512,0.0342412750341409,0,0,0,0,0.00515519860254679,0,0,0,0,0,0.0161188520424187,0.266609437815224,0.0485608840697753
"22x50",0,0,0.60640971612947,0,0,0,0.011367787330669,0,0,0.0263812226067934,0,0.026400678037712,0,0.0180846150270131,0.0610957331670868,0.221218842877338,0.0287392305385853
"22x52",0.00309422786634445,0,0.561395688998748,0.0358410742278661,0,0,0.0148874886734066,0,0,0,0,0.0329403389655941,0,0,0.0284380525008225,0.313216951282063,0.0099012307597586
"22x54",0.00172894464293974,0,0.648309196691059,0.0413996540701638,0,0,0,0,0,0.00714816422358952,0,0,0,0,0.00935861500535769,0.248245279017868,0.0435379993810613
"22x56",0,0,0.619918589664677,0.0476504365248616,0,0,0,0,0.00179318397744976,0,0,0,0.0402197948377499,0,0.00229315321245319,0.286409159562401,0.00137132807779874
"22x58",0,0,0.637827847114772,0.0252948210626731,0,0,0,0,0,0,0,0,0,0,0.0357197841670181,0.28265860628909,0.0181025332516879
"22x60",0.0102760813814897,0,0.666642163801655,0.0619752428052708,0,0,0,0,0,0,0,0,0,0.00261778777532527,0.0196565368898925,0.238572631984812,0
"22x62",0,0.00535869342182478,0.710482545687697,0.0336256600124055,0,0,0,0.01065492185976,0,0,0,0,0,0,0.0290990299289829,0.208973687860935,0.00156255404708604
"23x29",0,0,0.684343064267846,0.0767535701473126,0,0,0.0222151196007999,0.0102559207713162,0,0,0,0.00450921986935301,0,0,0.00474331023516098,0.195103416954845,0.00186084491245101
"23x31",0,0,0.619826511111527,0.0279907083342898,0,0.0220207209892037,0,0,0.00508921720553627,0,0,0,0,0,0.0138454972450766,0.305611726843354,0.00526504580784277
"23x33",0.00139712883173269,0,0.726274626425787,0.0632700545490577,0,0,0.0107713214049607,0,0,0.0102371541361963,0,0,0,0,0.00388843925956262,0.164320279456422,0.0186179185541502
"23x35",0.0054162975623731,0,0.695787985683096,0.0413897633243597,0,0.00366800576932732,0.0204416595947718,0,0,0,0,0,0,0,0.0128153295816767,0.220145406039494,0
"23x37",0,0,0.696260706914347,0.0780749709652377,0,0,0,0,0.017937020333331,0,0,0,0,0,0.00972727201651495,0.167356542778016,0.0302384844440228
"23x39",0,0,0.652278818579977,0.03347132663558,0,0,0,0,0.00211455059900846,0,0.00202749235927735,0,0,0,0.0302694818679136,0.263769534148542,0.0155894384762709
"23x41",0.00201467422430603,0,0.642368934147985,0.00494507039718362,0,0,0,0,0,0,0.0664562533623556,0,0.00705321667565133,0,0.0143160463473244,0.228965724929141,0.0335520897188448
"23x43",0,0,0.646096634568981,0,0,0,0,0,0,0.00405275608165171,0.0246234060514805,0,0,0.0112246441803298,0,0.24659321457986,0.0671016932778646
"23x45",0,0,0.646684507784595,0.031719905771664,0,0,0,0,0,0,0,0,0,0,0.0350820639604831,0.261948886855295,0.0241585230130487
"23x47",0,0,0.649412213668452,0,0,0,0.0143379030255421,0,0,0,0.00413008700909488,0,0,0,0.0448070658224539,0.27264329564175,0.0141181345986371
"23x49",0.0201994154048266,0,0.661251087746292,0,0,0,0,0,0,0,0,0,0.00255699245869303,0,0.0278059158664307,0.274720659512862,0.0129124473155609
"23x51",0.00666077460934269,0,0.649537308911027,0.00400961571014467,0,0,0,0,0,0.00391546472344403,0,0,0,0,0.00646612988303617,0.312938499616553,0.0160439730587625
"23x53",0.00253659313235883,0,0.593042771948854,0.00677683880570043,0,0,0,0,0,0,0,0.0117163552904952,0,0,0.0110212214523713,0.35021851366642,0.0233986624132121
"23x55",0,0,0.694509458704598,0.0970360750816511,0,0.0116239808007429,0.0137237461362919,0,0.00558666986721607,0,0,0,0,0.0182181362032323,0.00435126700001978,0.150221225562501,0.00451472234660821
"23x57",0,0,0.563064168634938,0.0313781406058306,0,0.047627032408998,0.0268672706531259,0,0,0,0,0,0,0,0.0128885917047637,0.317896639330311,0
"23x59",0,0,0.629752559912808,0,0,0,0,0,0,0,0,0,0,0,0,0.360028914776302,0.00877043259997398
"23x61",0,0,0.672991467666647,0.0226377011341258,0,0,0,0,0.00172097210700881,0.00458907395805952,0,0,0,0,0.0223145545721787,0.262945845576121,0.0123198761872506
"24x26",0,0,0.699868373196753,0.00760457861906712,0,0,0,0,0,0,0,0,0,0,0.0254731840455136,0.254962466341985,0.0110750178659029
"24x28",0.00233539721867393,0,0.683185766414732,0,0,0,0,0,0,0.0424524891335145,0,0,0,0.00717045986606447,0.00172389595089255,0.248662160010772,0.0141514052780692
"24x30",0,0,0.638791555892279,0.0733076489030257,0,0,0.0015860137691226,0,0.00595417157334256,0,0,0,0,0,0.0236570702892251,0.247579322267693,0.00875590701575027
"24x32",0,0,0.628327620048313,0,0,0,0,0,0.00804690112659585,0,0,0.0337409850951761,0.0123517483135161,0,0.020439365617694,0.286214112969808,0.0106445726054209
"24x34",0,0,0.642637532592321,0,0.0103226072371363,0,0.00257762821870535,0.00117710778527255,0,0,0.0160961549447012,0,0,0,0.0229599092919383,0.287245874361108,0.01656339967951
"24x36",0,0,0.658582607116833,0.0305097502483832,0,0,0,0,0,0.0103226314918566,0,0,0,0,0.0576003216298871,0.226886725646629,0.0156783213865205
"24x38",0,0,0.713734793634796,0.111399087133991,0.00341299878606856,0,0.0110188671651566,0,0.00632054802825114,0,0,0,0,0,0.00788623103635864,0.138264271479539,0.00765509160336547
"24x40",0,0,0.683298431152534,0.0267658880193607,0,0,0,0.0100371803564084,0,0,0,0,0,0,0.0276865272574418,0.23100457723775,0.0208395644098938
"24x42",0.02682674682064,0,0.689174540088321,0,0,0,0,0.00206864979852011,0,0,0,0,0,0,0.0192980770268653,0.244076241513645,0.0167290239280772
"24x44",0,0,0.678440181325338,0.0190925577763256,0,0.00279592035069269,0,0,0.0116073586505416,0.0257678493028298,0,0,0,0,0.00764966966207989,0.22751063324818,0.0268077860498858
"24x46",0,0,0.642046722141855,0.0230545879102865,0.00824614943712565,0,0,0,0,0.0339681085528888,0,0,0,0,0.00536914446465188,0.232200759587762,0.0547765991572877
"24x48",0.00465769321656428,0,0.675497114276755,0,0,0,0,0,0,0,0.00518404685800931,0,0,0.0137474583147054,0.0441320546770885,0.251246989745059,0.00511523184240682
"24x50",0,0,0.584723862758066,0.00706694643503301,0,0.0120880285008614,0,0,0.0272126848841767,0,0,0,0.0284961212826045,0,0.0350262495510384,0.301881517804447,0.00326685334478642
"24x52",0,0,0.621515618480999,0.012989232361354,0,0,0,0,0.0160785469038521,0.00715568527880596,0,0,0,0,0.0298074363428092,0.293403586763472,0.0187379232363147
"24x54",0,0,0.649316102196916,0.0225679228406976,0,0.027533626608394,0,0,0,0,0,0,0.00863794411109338,0,0.0279749666399544,0.258755516007959,0.00494999210502465
"24x56",0,0,0.655335653051694,0.00922841644381363,0.00384342982732051,0.00762297205503996,0,0,0,0,0,0,0,0,0.0277698559911434,0.282074722971358,0.0137869120733662
"24x58",0.0138656881650908,0,0.673453813920786,0.0577913344271531,0.00441722406883362,0,0,0,0,0.00856559763032891,0,0,0,0,0.0098243316726038,0.218939684363353,0.0128439052848357
"24x60",0,0,0.656439775733902,0,0,0,0,0,0,0,0,0,0.0371428922353201,0,0.0342085702555757,0.266363400589088,0.00527957623713426
"24x62",0,0,0.685010437828762,0.0457502688399821,0,0,0.00663995076657566,0,0,0,0,0,0,0,0.0196118953296728,0.242691889177093,0
"25x25",0,0,0.696627270102539,0.0821543209402744,0,0,0,0.0611602544866198,0.0013274290256916,0,0,0,0,0,0.0186788688505094,0.121619880048106,0.0180619216566738
"25x27",0,0,0.694385609886094,0.0416999500514281,0,0.0147247370254115,0,0,0,0,0,0,0.00756400743502927,0,0.0188943300286695,0.222360181912521,0
"25x29",0,0,0.694315290755088,0.0773191411644905,0,0,0.0117776299324784,0.0130302198931167,0,0,0,0,0,0,0.0331488027975295,0.159429898761175,0.0104942378064308
"25x31",0,0,0.675766357472229,0.0709128059747071,0,0.0062008710822035,0,0,0,0.0175232187627501,0,0,0.0102631578625525,0,0.0167842892497784,0.192390930586593,0.00956477759327681
"25x33",0,0,0.683409834286798,0.0237121041436538,0,0,0.0024873038137632,0,0,0,0,0,0,0.00909467238915763,0.0456620325678286,0.227330438262151,0.00782572653375989
"25x35",0,0,0.707052769359266,0.0406059722856896,0,0.0189023515594959,0,0,0,0,0,0,0,0,0.00558172952147501,0.218146304680848,0.00940338136475017
"25x37",0,0,0.652210445478339,0.00568216464514054,0,0,0,0,0,0.0127111138013134,0,0,0,0,0.0261735333246112,0.282951820004359,0.0196375068954051
"25x39",0,0,0.644952631539199,0,0,0,0,0.00799815486923139,0,0,0,0,0,0,0,0.312038698162638,0.0343875608328618
"25x41",0.00790687986690907,0,0.638254829303331,0.0233255608401511,0.00699564727630968,0,0,0,0.0206745918803373,0,0.0371314294419794,0,0,0,0,0.238935396187581,0.0256115365302596
"25x43",0,0,0.616938750672897,0.0147293240861604,0,0,0.00860055471621249,0.00402058010059946,0,0,0.046116541595105,0,0,0,0.0145647636920567,0.219480501349492,0.0752468118009936
"25x45",0,0,0.675337840268483,0,0,0.00853347750794962,0,0.0147195601434928,0,0.0109784827139092,0,0,0.025881198272319,0,0.00634952268546896,0.179968873547984,0.0778198664968958
"25x47",0,0,0.712923743597522,0.00776762690407203,0.0120929618692122,0,0,0,0,0.00898028951009563,0,0,0,0,0.0186160286571289,0.218956385160081,0.0203077109678532
"25x49",0,0,0.736290817134197,0.025350417097718,0.0289149963683116,0,0,0,0,0,0,0,0,0,0.0139693860285793,0.191313703597049,0.0038727778795186
"25x51",0,0,0.654791944580357,0.0156698241230174,0.020788940047886,0.00272530662953691,0,0,0,0.00383885398332809,0,0,0,0,0.0274392587748536,0.260053157616934,0.0144927327434751
"25x53",0,0,0.57996966098282,0,0,0,0,0,0,0.0222417947160162,0.0566881026461651,0,0,0,0.045044527894554,0.250513084032733,0.0449948141986052
"25x55",0,0.0246473732929852,0.732659831246969,0.0866536405239185,0.0130254317765404,0,0,0,0,0,0,0,0,0,0.0312099678636265,0.111434736445514,0
"25x57",0,0,0.632163377931403,0,0,0,0,0.0190520030620941,0,0.00750172670073842,0,0,0,0,0.0527925095615159,0.277385145774902,0.0107306797853787
"25x59",0,0,0.613199915540424,0.0252194851578301,0,0.0116074726339984,0,0,0.00503475886960698,0.00526494611988762,0,0,0,0,0.0233273045872077,0.306874553429926,0.00903652854830583
"25x61",0,0,0.694552296293063,0,0,0,0.00204141182518383,0,0,0,0.0554732056167883,0,0,0,0.0658273042447527,0.175522026708444,0.00606799734382658
"26x22",0,0,0.714258708356301,0,0,0,0,0,0,0,0,0,0.0725417312243424,0,0.016720936683681,0.195016241695727,0
"26x24",0,0,0.645135596397816,0.0423880744006732,0,0,0.0147124045474787,0.00135070091087494,0,0.0108704757427997,0,0,0,0,0.00596823781466346,0.268865894129938,0.0104055130538562
"26x26",0.00778306454946035,0,0.704721511275314,0.0325061062080422,0.0250674275095553,0,0,0,0.00396089201369043,0,0,0,0.0170874166561152,0,0.00646289470444239,0.195876037901852,0.00627080045412528
"26x28",0,0,0.663473168252686,0.0022634302688335,0,0,0.0432684765494624,0.0114322802768631,0,0,0,0,0.001657036396586,0,0.0145687812539567,0.257704308114607,0.00533348782205543
"26x30",0,0,0.625704632036215,0,0,0.0234299217516273,0.0116849465929826,0,0,0,0,0,0,0,0.0253321435096476,0.305350213524857,0.00805140308698703
"26x32",0,0,0.674226065449408,0.0452872628552408,0,0,0.033026597282065,0,0,0.0598178964634344,0,0,0,0,0.0163065666684851,0.161999189249627,0.00897032398275269
"26x34",0,0,0.695826979890162,0.0525570035315558,0,0,0.00540961515950278,0,0,0.0238632906963627,0,0,0,0,0.0649322931758767,0.153183847673084,0.00396277767439451
"26x36",0,0,0.721195610991151,0.052329077147651,0,0,0,0.0129522625759661,0.00351857091623847,0,0,0,0.00219422611123769,0,0.0384855139831615,0.159786345103215,0.00932919781505255
"26x38",0,0,0.60122428405288,0,0,0,0,0,0.0111141533309358,0,0,0,0,0,0.0441097612085796,0.326525098543906,0.0165492886860175
"26x40",0,0,0.61344699674549,0,0,0,0.020987259657283,0,0,0,0,0,0,0,0.0213881658986306,0.314398667105137,0.0292378284146927
"26x42",0,0,0.661115607915211,0,0,0,0.0116130234222743,0,0,0.00311679206123906,0,0,0,0,0.0203108341652125,0.284502191471712,0.0187969699423449
"26x44",0.00379241721557851,0,0.70081401712473,0.00276402030146834,0,0,0,0.0162224726970237,0,0,0,0,0,0,0.039013773633656,0.21561474639579,0.0215405422977788
"26x46",0.0113160951624235,0,0.602554076192376,0,0,0.00423828148582676,0,0,0,0,0.0881269221074501,0,0,0,0.0721621509201894,0.166952483563699,0.0542648208128388
"26x48",0,0,0.685376077558351,0,0,0,0,0,0,0,0,0,0.0486307576862863,0,0,0.196446047856089,0.0690992105514335
"26x50",0,0,0.656412479599577,0,0,0,0,0.0385596397422199,0,0,0.00172829445481152,0.0568858995002134,0,0.0308673576179805,0.0366347108252992,0.126195823975718,0.0524032183553977
"26x52",0,0,0.542353735190092,0.0591967442059051,0,0.0158985070910331,0,0,0,0.0396247450703049,0.079707545332224,0,0,0,0.0105947202704104,0.208450157831208,0.0439813028417919
"26x54",0,0,0.67463353571314,0.00667990194928935,0,0,0,0,0,0,0,0,0.0116040229560507,0.00476794680374113,0.0439382986460651,0.23704393600452,0.0210801774473379
"26x56",0,0,0.705180107954502,0.0518133353247139,0,0,0,0,0,0,0.0166136065017039,0,0,0,0.00929420341580522,0.20953564926309,0.00702214363087982
"26x58",0,0,0.652260099938624,0,0,0.00204426550235809,0,0,0,0.00410503190521975,0,0,0,0,0.0530473884474819,0.276360521496816,0.0117658641282755
"26x60",0,0,0.652924054795668,0.0145203534323009,0,0.00448639908648873,0.00588422622413005,0,0,0.0173494062909527,0,0,0,0,0.0281906886600745,0.265894656966582,0.0104532702265887
"26x62",0,0,0.715424213645453,0.030011527505185,0.0106196476765456,0,0,0,0,0,0,0,0,0,0.0381584465319301,0.197677874446477,0.00784487454194633
"27x21",0.00218506418988707,0,0.725142239553986,0.0172367238239635,0,0,0.0366857422553345,0,0,0.0073419896646431,0,0,0,0,0,0.19433435543305,0.0167996958480517
"27x23",0,0,0.695040098231465,0.0504028047117119,0,0,0,0.0357543996155115,0,0.0132553322791711,0.0178517947965228,0,0,0,0.0203203459369129,0.167132735928702,0
"27x25",0,0,0.63430216213053,0,0,0,0,0,0,0,0,0,0,0,0.00270558148647518,0.345211204601793,0.0173127902100821
"27x27",0,0,0.803132397917542,0.0528365843743248,0,0,0.00795624151606374,0,0,0,0,0,0,0,0.00971993440076231,0.113415976310235,0.0125244864535815
"27x29",0,0,0.68691080939343,0.0533655778905357,0,0,0.0516559135356073,0,0,0,0,0,0,0,0,0.197324168177991,0.00947266415856508
"27x31",0.00251186053591123,0,0.653719047855906,0.00574523866872598,0,0,0,0,0,0.00164746224133954,0,0,0.0176342761574311,0,0.00688476369375606,0.296939368340494,0.0147055784264
"27x33",0,0,0.704779440057628,0,0.00783141021083273,0,0,0.0221300996217053,0,0.00635549835587194,0,0,0,0,0.0324563194950556,0.21469019444182,0.0112223424788219
"27x35",0,0,0.710075878307996,0.0189737147025553,0,0,0,0,0,0,0.0124732248992482,0,0,0,0.0351080889012972,0.216345896778301,0.0067411869116584
"27x37",0,0,0.668316631727695,0.00982557791733316,0,0,0,0,0,0.00592377954230834,0.00576748395321923,0,0.00631581264759071,0,0,0.291298279498006,0.0122017890350799
"27x39",0,0,0.702406870184249,0.0103975894187055,0,0,0,0,0,0,0,0,0,0,0,0.272708771463511,0.0140362929304471
"27x41",0.00230693213043214,0,0.661844536744485,0.0663589994784463,0,0.0139289096058895,0,0,0,0.00951516472866952,0,0,0,0,0,0.222399115438661,0.0223998062297111
"27x43",0,0,0.701065942572799,0.0368041938073199,0,0,0,0,0,0,0,0,0,0,0.0140000631092006,0.23224437051279,0.0154594635426185
"27x45",0,0,0.632811633089247,0,0,0,0,0.0214316153282411,0,0.0307423379767489,0.0213473575903892,0,0,0,0.0571163284250646,0.170844247116827,0.065297461064559
