"","B cell_Jchain high","Erythroid cell_Hbb-bs high","Hepatocyte_Alb high","Hepatocyte_Fabp1 high","Kupffer cell","Erythroid cell_Hbb-bt high","Endothelial cell","Granulocyte","NK cell_Gzma high","Macrophage_Chil3 high","Dendritic cell","B cell_Fcmr high","T cell_Trbc2 high","Plasmacytoid dendritic cell_Siglech high","Hepatocyte_Spp1 high","Hepatocyte_Car3 high","Hepatic stellate cell"
"12x40",0,0,0.736410432707589,0,0,0,0,0,0,0,0.0706133169187731,0,0,0,0.0486221855990741,0.142614858503729,0.00144281217907122
"12x42",0,0,0.714308889429134,0,0,0,0,0,0.0238461159460411,0,0,0,0,0,0,0.261199252060801,0
"12x44",0,0,0.672051825839525,0,0,0,0,0,0,0,0,0,0,0,0.0428336733414439,0.270580458088268,0.0140818927351474
"12x46",0,0,0.75039789377181,0,0,0,0.027765028916888,0,0,0,0,0,0,0,0,0.197748209285143,0.0235922620735721
"12x48",0,0,0.770909381728506,0.0564107527258431,0,0,0,0.0337733373840513,0,0,0,0,0,0,0.00892446768456745,0.110376562450654,0.0193124824636337
"12x50",0,0,0.70271514288402,0.0204482960544241,0,0,0,0.0355660981658096,0,0,0,0,0.00343118088700319,0,0.0449560746807453,0.185799279144505,0.00679774944282658
"12x52",0.00697911055430564,0,0.66702267788867,0,0,0,0,0,0.00160990563168103,0,0,0,0,0,0,0.296293489838483,0.0276598786020208
"12x54",0,0,0.695558238359305,0,0,0,0,0,0,0,0,0,0,0.0139817808355822,0,0.226028269148263,0.0640927174391928
"13x37",0,0,0.705236787784836,0.0848344603919518,0,0,0,0,0,0,0,0,0.00298859286321722,0,0.0552362896814728,0.151486961662265,0
"13x39",0.00302000963513932,0,0.695381491639096,0,0,0,0.00312087492615482,0.00645925409381804,0,0,0,0,0,0,0.0205214890859524,0.259444217425637,0.0116814136518281
"13x41",0,0,0.702702354821176,0,0,0,0,0,0,0,0.00556987138042616,0,0,0.028647175036322,0.0178441274534152,0.244180246547651,0
"13x43",0.0109722338631461,0,0.678894117586516,0,0.00284688495935393,0,0,0,0,0,0,0,0,0,0,0.287323699409855,0.0195075198623199
"13x45",0,0,0.691054272168689,0.0199288728065489,0,0,0.0142729571411929,0,0,0,0,0,0,0,0,0.25965673955891,0.0146809284351403
"13x47",0,0,0.742505947695785,0,0.0132054659908993,0,0,0,0,0,0,0,0.00726108935276193,0,0.0305987091721864,0.19485257375765,0.0112153628230095
"13x49",0,0,0.715073764464832,0.0558220334423608,0,0,0,0,0,0,0,0.0168482825917312,0.0394234793874342,0,0,0.142839315641531,0.0296644541531114
"13x51",0,0,0.713728147400375,0.026399584812521,0,0,0,0,0,0.0257555477290218,0.00260684457539777,0,0,0,0.0130962431658433,0.185179306823562,0.0328449965413816
"13x53",0.0246220141661615,0,0.634413257048408,0.0430692834204666,0,0,0,0,0,0,0.113432777898865,0,0,0,0,0.144556128596592,0.0396508075736162
"13x55",0,0,0.664017224390583,0.122187590951778,0,0,0,0,0,0,0.0278522511977072,0,0.00596354639260258,0,0,0.148214952055405,0.0315346152901388
"14x32",0.00202955179711275,0,0.584141125855213,0,0,0,0,0,0,0,0.0383886000088525,0,0,0,0.0590118891294691,0.299344394872383,0.0166482429053523
"14x34",0,0,0.728476212726487,0.0826516911915039,0,0,0.0220870973224426,0,0.0071822315399671,0,0,0,0,0,0,0.13919863916399,0.0201019668088331
"14x36",0,0,0.746697107243299,0,0.0128161148101312,0,0,0,0.010951252815965,0,0,0,0,0,0.0126278959421847,0.190400861289261,0.0261108823534892
"14x38",0.00238026316398604,0,0.691532783979963,0.00569433454926499,0.00446906226871323,0,0,0,0,0,0.00333163032032066,0,0,0,0.0204941791941356,0.263174208985733,0.00861169396677296
"14x40",0.0208685348934239,0,0.666761329848039,0.00481925121340025,0,0,0,0,0,0,0,0,0,0,0.0329395685911952,0.252525674195824,0.0218275853514438
"14x42",0,0,0.724029730720199,0.00870309202924953,0,0,0.0143190184849564,0.00406861973145276,0,0,0,0,0,0,0.037135135550915,0.17694850298352,0.0345243281293269
"14x44",0.0117446253229359,0,0.65982001111161,0,0,0,0,0,0.0159726249770076,0,0,0,0.00154738843921773,0,0.00931688113176921,0.300449502643927,0
"14x46",0,0,0.663232415871178,0,0,0,0.0259793585406306,0,0,0.00550046127639427,0,0,0,0,0.0100352954974397,0.280996847741357,0.0138406928720241
"14x48",0,0,0.720994737038193,0,0,0,0,0,0.00659984504923981,0,0,0,0,0.0152114152625372,0.00765951718405939,0.209010003519605,0.0398089113834533
"14x50",0,0,0.695187705339124,0,0,0,0,0.011857752542707,0,0,0.00211012055982727,0,0,0,0,0.255823550903564,0.0344367074652951
"14x52",0,0,0.646372813187712,0,0,0,0.0234613656206495,0,0.0170896732309138,0,0.00880262356942596,0,0,0,0.0186331646426516,0.260418658849947,0.0248101532785805
"14x54",0,0,0.663154920427021,0.0351238025616997,0,0,0.0574705706640471,0,0,0,0,0,0,0,0,0.158113946677544,0.0859095623248516
"15x29",0.0239027186211256,0,0.70211223338547,0.0838144660414745,0,0,0,0,0,0,0,0,0,0,0.0178897094811278,0.1719208742197,0
"15x31",0.00386573746412693,0,0.746947651470074,0,0,0.00141021906726898,0,0.0142657950955117,0,0,0,0,0,0,0.0108993624629191,0.209098597765025,0.0131252264463285
"15x33",0,0,0.614288340323677,0,0,0.0101197412214631,0,0,0,0,0,0,0,0,0.0221794500662471,0.339898559375045,0.0130743077356818
"15x35",0,0,0.579207491047994,0,0,0.0264248891750361,0,0,0.00466832263510235,0.00496948811264315,0,0,0,0.014878624027445,0.0282414686864365,0.313485749824501,0.0277963853691296
"15x37",0.014521042035184,0,0.731669828032855,0,0,0,0,0,0,0,0,0,0,0.0081540292160495,0.0264305944511958,0.211893699463729,0.00690528229196991
"15x39",0,0,0.667945522844206,0,0,0,0,0.0540989169325851,0,0.00626613468641366,0,0,0,0,0.00970831466263986,0.241541682998056,0.0200405871624456
"15x41",0,0.0151580112505258,0.733454899882098,0.0433778690764592,0,0,0,0,0.016248743391325,0,0.0289497947495182,0,0,0,0.0265898411097778,0.135886667987329,0
"15x43",0,0,0.731804324221136,0.0175692538506296,0,0,0,0,0,0,0,0,0,0,0.0185658692287492,0.226480916232999,0.00527858148197904
"15x45",0.00111033964375447,0,0.679876326804217,0.00900688693232449,0.00113932064757186,0,0.0200283357035914,0,0,0.0260896548350526,0,0,0,0,0.0208975660413343,0.229295384854082,0.012372898132296
"15x47",0,0,0.716653254332214,0.0229527567810359,0.0159695673370181,0,0,0.0128483747314353,0,0,0,0,0,0,0.012906515975843,0.203406202567641,0.0150294093753702
"15x49",0,0.0332159551328806,0.691055692223177,0.0858543085584563,0,0,0,0,0.0116451154410986,0,0,0,0.0100099228958013,0.0183132487922831,0,0.131416407606859,0.0181173282688655
"15x51",0,0,0.685749266059185,0.0112740447455987,0,0,0,0,0,0,0,0.015813353497623,0.00591348536825399,0,0.0338334681932144,0.233470933716054,0.0136535707044853
"15x53",0,0,0.723922766135998,0,0,0,0,0,0,0,0.039533002900511,0,0,0,0.00823573414762656,0.190066956861428,0.0376471754096105
"15x55",0,0,0.674797333453259,0,0,0,0.0245078797271837,0.00113674081351487,0,0,0,0,0,0,0,0.193887242235167,0.105229552744638
"16x28",0.00586012967283454,0,0.714091972515118,0.0818174328013008,0,0,0,0,0.021939379382304,0,0,0,0,0,0.0374733421119895,0.113045756652285,0.0254694622882278
"16x30",0.0051593900260425,0,0.714619370553085,0.0485549751087921,0,0,0,0,0,0,0,0.00332893051229955,0.0299645246817478,0,0.0183968815496652,0.179644101077519,0
"16x32",0,0,0.681597993884388,0,0,0,0,0,0,0,0,0,0,0.0292553964919143,0.0200946246370283,0.251849009535904,0.016745595099721
"16x34",0,0,0.632980212388922,0,0,0,0.041203334959476,0,0.0193553891914771,0,0,0,0,0,0.0120396224381461,0.284493583414101,0.00958436204731641
"16x36",0,0,0.734209561360203,0,0,0,0,0,0,0.00750535744452994,0,0,0,0,0.00977732572508258,0.224481218455769,0.0235608026408671
"16x38",0,0,0.761106699659236,0,0,0,0.0122395980040032,0,0.00157361314717262,0,0,0,0,0,0.00674622736948736,0.197342738467486,0.020567150730661
"16x40",0,0,0.736977595673468,0.0148015326824409,0,0,0,0,0,0,0,0,0,0,0.034806264866151,0.197426417731761,0.0155674880059699
"16x42",0.0172594371697606,0,0.755355519271651,0,0,0,0,0,0,0,0,0,0,0,0.0413475182520941,0.169857307816211,0.015742972046109
"16x44",0,0,0.725580869380676,0.00153096033262503,0,0,0,0,0,0,0,0,0,0,0.020819519046602,0.241102308914352,0.0105463043586604
"16x46",0,0,0.647873238770819,0,0,0,0,0,0,0,0,0,0,0,0,0.318575057750655,0.0330176355959529
"16x48",0,0,0.714557467959018,0.0216984918316392,0.00709797980135164,0,0,0,0,0,0.00783196121929124,0,0,0.0131487811801472,0.00415319255411818,0.210761397855605,0.0204238678447137
"16x50",0.0121419176802641,0,0.637816942181207,0.00859130444173219,0.00418272901472833,0,0.00160598060293798,0,0.01201036662423,0,0,0,0,0.011312482545573,0,0.290898419924956,0.0210991524706694
"16x52",0,0,0.713913999157057,0,0,0,0,0,0,0,0,0,0,0,0.0198457739753495,0.265771516324083,0
"16x54",0,0,0.700774706776553,0.110190958686163,0,0,0,0,0,0,0,0,0.0781559532282204,0,0,0.0684299918683455,0.042140346168035
"17x27",0,0,0.776725202398609,0,0,0,0,0,0,0,0,0,0,0,0.0306124718214732,0.191295735731988,0
"17x29",0,0,0.685581978108288,0,0,0,0,0,0.0138033364993287,0,0,0,0,0,0.0131584920208083,0.274518850908152,0.0124042816636606
"17x31",0,0,0.695064731005262,0,0,0,0.00630932640544891,0,0.015386546295982,0,0,0.0170045050811182,0,0,0.0117115249387227,0.249868174772964,0.00416329797210566
"17x33",0,0,0.654684016475065,0,0,0.00686248027521307,0.0186194959978804,0,0.00474402177434569,0,0,0,0,0,0.0277361375705404,0.269082830992915,0.0179148993014316
"17x35",0.00404097134728953,0,0.692806468977745,0,0,0,0,0,0,0,0.0200447886995073,0,0.0151736934098914,0,0.0198089453070497,0.247677470730537,0
"17x37",0.00580474123211844,0,0.658948034712006,0,0,0,0,0,0,0,0,0,0,0,0.0165907525859948,0.304032358804704,0.0140237261896034
"17x39",0.0203126417770977,0,0.685023575775842,0,0,0.0418505925733658,0,0,0,0,0,0,0,0,0,0.236168893100681,0.0155019249501855
"17x41",0.00966064162363203,0,0.705583318018496,0,0,0,0,0.00326349741650762,0,0,0.00605663705698857,0,0,0,0.0101435443533304,0.264892368396718,0
"17x43",0,0,0.740938388397315,0,0.00229148856727016,0,0,0,0,0,0,0,0,0.0148244056875306,0.0103441307762563,0.213721657046095,0.0174853751204296
"17x45",0.00374785876349981,0,0.697958901116842,0.00140156403642646,0,0,0,0,0,0,0,0,0,0,0,0.264901767368697,0.0316720102355934
"17x47",0.0120288852829725,0,0.701812204081947,0.0519398047068081,0,0,0.00298312985099875,0,0,0,0.0158981042490679,0,0,0,0,0.201980579425476,0.0130869374434423
"17x49",0,0,0.702014108265542,0.0359590748396945,0,0,0,0.0116514550292766,0,0,0,0,0,0,0.0449480629918684,0.200725196495439,0.00433414840191972
"17x51",0.00191084244324832,0,0.819553460768368,0.0150849778236735,0,0,0,0,0,0.00827151546198518,0,0,0,0,0.0221952183275472,0.11037593191396,0.0224078307636933
"17x53",0.00464061148689792,0,0.675868747443955,0.027707133084128,0,0.0219681365745176,0,0,0.014566733481689,0.013113140031604,0,0,0.0218241041552413,0,0.0123068528303853,0.186381510002902,0.0214647787457844
"17x55",0,0,0.594835038115984,0,0,0,0,0,0.0813222774714114,0,0,0,0,0,0.0559944474812177,0.190263252713908,0.0774380889427707
"18x26",0,0,0.666779959639581,0.0258900935618955,0,0,0.00915788722953311,0.0319517254110372,0,0,0,0,0,0,0.00644863024755584,0.241809772695338,0.0176980316810294
"18x28",0,0,0.676288041057514,0.0172697346829073,0,0,0,0,0,0,0,0,0,0,0.0349822184266584,0.251514491807044,0.0194790782142583
"18x30",0,0,0.719820271319284,0.0270033025110416,0.0132227389975591,0,0,0,0.0106209897931811,0,0,0,0.0307145868283057,0,0,0.188607680289262,0.00967837483586921
"18x32",0.00243590617113437,0,0.769170437293083,0.0275744185462201,0,0,0,0,0.0321292054832725,0,0,0,0.00967259447667444,0.0154756135691411,0.0105321816794233,0.121639665182797,0.0110939794226311
"18x34",0,0,0.723380162316929,0.0173265809616214,0.0434371290039376,0,0,0,0,0,0,0,0,0,0.0210769782049353,0.177883805424932,0.0165223235744106
"18x36",0.00599419654490099,0,0.785452918159633,0.00972967161545937,0.00166929480855234,0,0,0,0,0,0.0382935301419576,0,0.0141771129315977,0,0.00835031884691488,0.132543544939973,0.00351575775845533
"18x38",0.0156236941091231,0,0.686778852045602,0.00706223515310101,0,0.016131394280371,0.0028246833100163,0,0,0.0024545177629479,0,0,0,0,0,0.251030030492754,0.017783425690525
"18x40",0,0,0.792157464212259,0.0178161036513341,0.00774645459788854,0,0,0,0,0,0,0,0,0,0.00799648608605022,0.155196670115613,0.0188014018544509
"18x42",0.0221724205038783,0,0.612182558153076,0,0,0,0,0,0.0357854009519813,0,0,0,0,0,0.011865694048623,0.288063636123766,0.028987011394801
"18x44",0,0,0.76545522446133,0,0,0,0.00313425692904019,0,0.00466033707251852,0,0,0,0,0,0.0590570889205519,0.143826849655006,0.0228880061273089
"18x46",0,0,0.601727603809865,0,0,0.0166938793469106,0,0.0265944224502624,0,0,0,0,0,0,0.00762028508712591,0.34101858615955,0.0058829179373242
"18x48",0.00344623957689509,0,0.731560564555627,0,0,0,0.0230513717691026,0,0,0,0,0,0,0,0.0321364093405291,0.194305696899006,0.0150815413564441
"18x50",0.00794731833579214,0,0.665765107930491,0,0,0,0,0,0,0,0,0,0.0467421522011836,0,0.00465758442570698,0.253515656977714,0.0209287066308508
"18x52",0,0,0.691736494529684,0,0,0,0.0304739396364602,0,0,0,0,0.00866184502564032,0,0,0.00598758193064957,0.235624445981049,0.0260342886127852
"18x54",0.00771299123231923,0,0.724177373600901,0,0,0.0118919831609065,0,0,0,0,0,0,0,0,0.0049690432901002,0.203240323329382,0.0475398028340674
"19x25",0,0,0.720850657168477,0.0275204552808925,0,0,0,0,0,0,0,0,0,0,0.0172613871971058,0.222457261246543,0.0116134543751537
"19x27",0.00215897751696126,0,0.630409933994861,0.0279200282668924,0,0,0.00781432235689669,0,0,0,0,0,0,0.0171631286388445,0.0127875808920103,0.298452787780912,0.00308646100823986
"19x29",0.00945362209803598,0,0.744564950562476,0.0122913012971861,0,0,0,0,0,0,0,0,0.00410923167864336,0,0.0298253091419604,0.199035388137831,0
"19x31",0,0,0.690867427530066,0.0502478039889281,0,0,0,0,0.00363731673996195,0,0,0,0,0,0.0052083999756519,0.234226465387007,0.0154413857217182
"19x33",0,0,0.768413584027872,0,0,0,0,0,0,0.0419239942110933,0,0,0.0122783655152213,0,0.0106990410939933,0.144383095395024,0.0218456307262829
"19x35",0.012439352822034,0,0.749085442700567,0,0,0.00767046788408165,0,0,0,0.0104514996996378,0,0,0,0,0.0183270046451451,0.188420933983199,0.0131800988776721
"19x37",0,0,0.747117987468636,0,0,0.00522202544661045,0,0,0,0,0,0,0,0,0,0.235831772183013,0.0113618397836426
"19x39",0,0,0.70474379506606,0,0,0,0,0,0,0,0,0,0.0176303151752921,0,0.021547206666509,0.25082640194857,0.00480821853457489
"19x41",0.00869472051544883,0,0.645403233409052,0,0,0,0.00218839456350599,0,0.0111644647015884,0,0.0171972021212528,0,0,0,0,0.287765429590689,0.0271910191597485
"19x43",0.0156669440142072,0,0.740552815948444,0,0.0226517364858064,0,0,0,0,0.00378285088518283,0,0,0,0,0.0168852139940295,0.197677799028196,0.0023830905075753
"19x45",0,0,0.724428950371615,0,0,0,0,0,0,0,0,0,0,0,0.036388063429564,0.233553426482846,0.00501482625881772
"19x47",0,0,0.66838458138565,0,0,0,0.0142818173072415,0,0.00252477443302228,0,0,0,0,0,0,0.307242044172341,0.0070650618847645
"19x49",0,0,0.73952293601873,0.0403073115836025,0,0,0,0.0107348584717407,0,0.0171577682811483,0,0,0,0,0.0369655961658686,0.129418652360242,0.0244012792695623
"19x51",0,0,0.67295941226526,0.0408498651577056,0.0192769193956839,0,0,0.0290447752296716,0,0,0,0,0,0,0.00658103115374798,0.212207500079081,0.0187468386603712
"19x53",0,0,0.72378112518973,0,0,0,0,0,0.0213953642842128,0,0,0,0,0,0.0117217409747654,0.224951450887017,0.0175894194320659
"19x55",0,0,0.814772438595956,0.0934584986260914,0,0,0,0,0,0.00284641542270455,0,0,0,0,0.011813876352307,0,0.0766429615546651
"20x24",0,0,0.73901788799036,0,0,0,0,0,0.00213676965512232,0.0101400635550263,0,0,0,0,0.0240878346919393,0.204728863895999,0.0196266124829397
"20x26",0.0123266754768781,0,0.684908253491213,0.0320744503087778,0,0,0,0,0,0,0.00285797243274803,0,0,0,0.0141579221652089,0.238392295490718,0.0149474762272535
"20x28",0,0,0.656864340593184,0,0,0,0,0,0,0,0,0,0,0,0.00767729403126241,0.322119118633118,0.0128722167938983
"20x30",0,0,0.735256351331984,0,0.0379903818324363,0.00965679122936159,0,0,0,0,0,0,0,0,0,0.216325262429489,0
"20x32",0,0,0.704577253395588,0.00424792777105278,0,0,0,0,0,0,0.0447245977806544,0,0,0,0,0.237538995023963,0.00851315865754871
"20x34",0,0,0.75543211125978,0,0.00245420476656746,0,0,0,0,0,0,0,0.00647337574186568,0.0357718917373736,0.0174000680451076,0.17300452779081,0.00904645886179343
"20x36",0.00911750405772426,0,0.736623059562864,0.0161874301978362,0,0,0.00279955945833364,0,0,0,0.00476676583995802,0,0,0,0.0287655570174067,0.192726914886909,0.00877752115392764
"20x38",0,0,0.701788692549179,0,0.00871758418172794,0.012407249444887,0.0100537096664781,0,0,0,0.00188805189463593,0,0.0258373762783491,0.00672745860519666,0.00722509912456817,0.223106810114192,0.00178719064601785
"20x40",0.0147560234065163,0,0.73496363996838,0.00532062397645256,0,0.00883392289058075,0,0,0,0,0,0,0,0,0,0.229623335429425,0.00617249911869471
"20x42",0,0,0.703328398313262,0,0,0,0,0,0.021506046718895,0,0,0,0,0,0.00612801459526173,0.251043688697779,0.0175202035223062
"20x44",0,0,0.730036098720506,0,0,0,0.0215557745641962,0,0,0,0,0,0,0,0.0108995442795668,0.222113679694728,0.0142588948721482
"20x46",0,0,0.708345650280263,0,0,0,0,0,0,0,0,0,0,0,0.00593025687836204,0.27045658747555,0.0147758528749704
"20x48",0,0,0.689067303301878,0.0396997800514273,0,0,0,0,0,0,0,0,0,0,0,0.246976209031432,0.0231159198090594
"20x50",0,0,0.691198448957489,0.0167274858826755,0,0,0.0131506232746768,0.0112097141678373,0.0321004359224337,0,0,0.0256151465014712,0,0,0.00947957872673805,0.186474288484521,0.0138335123656658
"20x52",0,0,0.723877558256241,0.177690245229212,0,0,0.00289682959964505,0,0.00271948661825228,0,0,0,0,0,0.0236254397814207,0.052996711910325,0.0159537746182854
"20x54",0,0,0.746013097662529,0,0,0,0.0421552877942317,0,0,0,0,0,0,0,0.010663714385112,0.162187787970343,0.0386464207722115
"21x25",0,0,0.705313377529903,0.00349926319493246,0,0,0,0.0239578236088385,0,0,0,0,0,0.0206371807720341,0,0.238731773195351,0.00748730223188682
"21x27",0,0,0.618979510665878,0,0,0,0,0,0,0.00350689995358204,0,0,0,0,0.00467214980998653,0.340669411390385,0.0316962588513698
"21x29",0,0,0.76693038061794,0,0,0,0.0697999907351257,0,0,0,0,0,0,0,0.0190465048573617,0.144017523266819,0
"21x31",0,0,0.827289836415007,0.0126889517690698,0.00618393524131194,0,0,0,0,0,0,0,0,0,0,0.143128835096008,0.0102795130902845
"21x33",0,0,0.750690931936741,0,0.00940135190724423,0.0147769989854168,0.0157517701846765,0,0,0,0,0,0,0,0.0434696869176008,0.156865830404791,0.00866513844395388
"21x35",0,0,0.74806676166708,0,0,0,0,0.00245863023029451,0.00239267143331957,0,0,0,0,0,0.0320574079463734,0.191176761745581,0.0234389417439719
"21x37",0,0,0.711909564925273,0.0110296732934675,0,0.0298982813575087,0.00147136812727686,0,0,0,0,0,0,0,0.0267149337277591,0.205054839598269,0.0135460290877868
"21x39",0,0,0.700601436535928,0.00690502484973238,0,0,0.0102723600487905,0.00963175553130006,0,0,0,0.0266174382914573,0,0.0100211709540656,0,0.208706089595394,0.0268968128372144
"21x41",0,0,0.604592242816569,0,0,0,0,0,0.0197657351739414,0,0,0,0,0,0.0188273600166408,0.330667821801589,0.0256308628840911
"21x43",0,0,0.673421967003578,0.00684961870389862,0,0,0,0,0,0,0.0162556344024164,0,0,0.0268791617682746,0.0203508020229994,0.24145129682901,0.0145219889374045
"21x45",0.00421098451417917,0,0.73105201211456,0.0533662351948814,0.0237063630672583,0,0.011375182421567,0,0,0,0,0,0,0,0.00992974685484183,0.16612002452982,0
