"","B cell_Jchain high","Erythroid cell_Hbb-bs high","Hepatocyte_Alb high","Hepatocyte_Fabp1 high","Kupffer cell","Erythroid cell_Hbb-bt high","Endothelial cell","Granulocyte","NK cell_Gzma high","Macrophage_Chil3 high","Dendritic cell","B cell_Fcmr high","T cell_Trbc2 high","Plasmacytoid dendritic cell_Siglech high","Hepatocyte_Spp1 high","Hepatocyte_Car3 high","Hepatic stellate cell"
"27x45",0.0225244878604777,0,0.707484075414071,0,0,0,0,0,0,0.0112715521585192,0,0,0,0,0.0136392496750106,0.202378429838068,0.0423167408532575
"27x47",0,0,0.633795300851414,0,0,0,0.00457016000277772,0,0,0,0,0,0,0,0.0244678179412394,0.318748350057194,0.0179302618905655
"27x49",0,0,0.614572774441035,0,0.0257585314051292,0.00718144297231238,0,0,0,0,0,0,0,0,0.0183195692470845,0.316474896654806,0.0172080811925604
"27x51",0,0,0.700807311592841,0,0,0,0,0,0.0118354629380154,0,0,0,0,0,0.00851028426035498,0.264343039498008,0.0140481729018602
"28x16",0,0,0.70062967568051,0,0,0,0,0,0,0.0111755508037481,0,0,0.00145617244879245,0,0.0454758637771855,0.20924288593845,0.0316184448451449
"28x18",0,0,0.651041056929154,0,0.00521437552556371,0,0,0,0,0,0,0,0,0,0.0413063937028587,0.269825116634442,0.0321769882331857
"28x20",0,0,0.620671884569748,0,0,0,0,0,0,0,0,0,0,0,0.0912686180225117,0.280394395254409,0.00711846138424636
"28x22",0,0,0.658882451741841,0.0242391116529417,0,0,0,0,0,0.00198575412492488,0,0,0,0,0.0163801139783821,0.263220207927616,0.0349733514257484
"28x24",0.00225937274732214,0,0.546776265668982,0,0,0,0,0,0.0284322213698642,0,0,0,0,0,0.0379488801163026,0.309040707822894,0.0750157945263844
"28x26",0,0,0.646700349215504,0.0198931333985772,0.0240596667222579,0.0114818087439292,0,0,0,0,0,0,0,0,0.0308910063066874,0.21633659045483,0.0502889102545484
"28x28",0,0,0.657597190104372,0.073852836962176,0,0,0,0,0.0476006009502137,0.00533607165658724,0,0,0,0,0.0196406988496274,0.170639466143415,0.0250044410197636
"28x30",0,0,0.696120399113467,0.0152465979768869,0,0,0,0,0,0,0.0294369992268511,0,0,0,0.0423789614095602,0.184582403429017,0.0311662004498132
"28x32",0,0,0.738321738274421,0,0.0184828756370437,0,0,0,0,0.00126185867734489,0,0,0,0,0.014226354271077,0.19506272135594,0.0321998759312269
"28x34",0,0,0.694300488562675,0,0,0,0,0.013090549582823,0,0,0,0,0.0146639516042507,0,0.0623260793699469,0.215155566440193,0
"28x36",0.0119810758180201,0,0.637045615739518,0.0349907504941586,0,0.0198182118094348,0,0.0126830127249193,0,0,0,0,0.0148491113243172,0,0,0.228205130855176,0.0400806431287726
"28x38",0,0,0.696695358263326,0.0377818887513095,0,0,0.0031948834664141,0,0,0,0,0,0,0,0.0321409639694159,0.206950429973115,0.0227981655866755
"28x40",0.00344176910217305,0,0.57398424865712,0.0328974657102071,0,0,0,0,0.00755077554356666,0,0,0,0,0,0.00883592445392574,0.336724665727779,0.0362359859400347
"28x42",0.0134636169431483,0,0.597578323747715,0.00128096751449116,0,0.0113384117598423,0,0,0,0,0,0,0,0,0,0.292036480934577,0.0839156840920274
"28x44",0.00138985870489279,0,0.650399904315153,0,0,0.0217062297982345,0.0187951152260856,0,0,0,0,0,0,0,0.0107151500923816,0.246213738317633,0.0505247677115225
"28x46",0.00662019199192054,0,0.652524923332529,0.0423315407248193,0,0,0,0,0.00189353273769234,0,0,0,0,0,0.0163650670544557,0.259100168156393,0.0207773095029853
"28x48",0,0,0.704780251573681,0.0285728442698555,0,0.00638036617339832,0.025190786339497,0,0,0,0,0,0,0,0,0.204010440926111,0.0306007195937412
"28x50",0.0023021997224485,0,0.614025215349127,0,0,0,0,0,0,0,0,0,0,0,0,0.353903320033748,0.0291830240890541
"28x52",0,0,0.710743376692226,0,0,0.00801298821051299,0,0,0,0,0,0,0,0,0.0199490948360994,0.23605104653135,0.0246330230046149
"29x15",0.0283371531152747,0,0.694410917851821,0,0,0.00913949514772571,0,0,0,0,0.00847656531834595,0,0.00851669749528802,0,0.0366671261736947,0.19107722103029,0.0230580850525
"29x17",0,0,0.579172657905881,0,0,0,0.0383383662792434,0,0,0,0,0,0,0,0.0454787144615544,0.304544503576463,0.0314679465595849
"29x19",0,0,0.679680276349877,0.0122586953674851,0,0.00619988386853339,0,0,0,0,0,0,0,0,0.0441463159773787,0.236178656417588,0.0211583058211382
"29x21",0,0,0.533164951289233,0.012693310293464,0,0.0207004252651021,0,0,0,0.00735281985589618,0,0,0,0,0.0227610780214942,0.362176595119778,0.0407459923366702
"29x23",0,0,0.658114513152433,0.079001964971372,0,0.0117707783707956,0,0.0318443860401551,0,0,0,0,0.00417718703713393,0,0.039121889652354,0.169258200689628,0.00650404848613176
"29x25",0,0,0.709964097060819,0,0,0,0.00204260981635532,0,0.00931933112596977,0,0,0,0,0,0.0432762887840291,0.220774082729544,0.0141411558163166
"29x27",0,0,0.782108526465378,0.134423814013562,0.0120624135543113,0,0.0292499769567202,0,0,0,0,0,0,0,0.0201637044604282,0.0023831199400773,0.0194447512074553
"29x29",0,0,0.587133603031869,0.00561868898391792,0.019738974142263,0,0,0,0,0,0,0,0.0520292062937496,0.017298147896192,0.00821366724513413,0.253175659485936,0.0563998518325829
"29x31",0,0,0.682104264283098,0.00662640320959606,0,0,0.0148107615299985,0,0,0,0,0,0,0,0.0533630920675312,0.242808175378017,0
"29x33",0.0130151271589127,0,0.729291515539557,0,0,0,0.0199617357733094,0,0,0,0,0,0,0,0.0493161282841639,0.167311631520716,0.0205227746862732
"29x35",0,0,0.719386264455979,0,0,0,0.0112831732909065,0,0,0.00675942977336665,0,0,0.012821525118037,0,0.0461889960333309,0.173877394626217,0.0284805789349578
"29x37",0.0132377932500485,0,0.727105811958703,0.0227612464554409,0,0.00357590447581806,0,0.00550785020328043,0,0,0,0,0,0,0.0447297545936782,0.167204278822664,0.0155710136282476
"29x39",0,0,0.742204088011605,0.0309130536566091,0.01654753523362,0,0,0.00674687896179674,0,0,0,0,0,0,0.0264715112558151,0.156509643916689,0.0203643415462106
"29x41",0.00425964854178902,0,0.678010606032708,0.030483578566621,0,0,0,0.0098953688090699,0,0,0,0,0.0245773392757574,0,0.00448680711356636,0.215359008029177,0.0326246029243934
"29x43",0,0,0.590245739053709,0,0,0.00359498675755129,0.00678674483629598,0,0,0,0,0,0,0,0.0225328561310138,0.288466828269375,0.0878753837931866
"29x45",0,0,0.545042899665696,0.0100698213386262,0,0.00383010043676046,0.0137224161766732,0,0.00737083998698598,0,0,0,0,0,0,0.378475885024886,0.0411498462924288
"29x47",0,0,0.683356204552406,0,0,0,0.0248942351886358,0,0,0.0113534033457442,0,0,0.00501656550225986,0,0,0.25643634330701,0.0179294969063918
"29x49",0.0205542497495966,0,0.671123563315266,0.0133631757477341,0,0,0,0,0,0,0,0,0,0,0.0162339281938599,0.252348008833591,0.026008142658722
"29x51",0,0,0.732203713902132,0.0745250806911649,0,0,0,0.0114121260671812,0,0,0,0,0,0,0.025760997064696,0.146633329846404,0.00852402349221132
"29x53",0,0,0.742068613712911,0,0,0,0.0196650714030985,0,0,0,0,0,0,0.00617251528289014,0.0222953584132637,0.152914788896856,0.0564465907725559
"30x12",0.0424523604803902,0,0.623253172180005,0,0,0.0102048352481206,0,0,0,0,0.0398745392034108,0,0,0.0213197911818486,0.0674378537982118,0.195143599940094,0
"30x14",0,0,0.685873812221047,0,0,0.0167500974212242,0,0,0,0.0083425994438209,0,0,0.00449856786181554,0,0.0296243819971143,0.216772688401716,0.0378214715720605
"30x16",0,0,0.65516510867154,0,0,0,0,0,0,0,0,0,0,0,0.0969631615422197,0.235422965569426,0.0119336112281347
"30x18",0.00503723967197222,0,0.640825601087812,0.0291421391139444,0,0,0,0,0,0.00727672197934606,0,0,0,0.00315877323773657,0.025037709972481,0.257178908387938,0.0321305546909524
"30x20",0,0,0.670083503962135,0.0222427360165539,0,0.0114467176947407,0,0,0,0,0,0,0,0,0.0386073045590784,0.239879856897031,0.0174565989458945
"30x22",0.00451113025612385,0,0.681139869942735,0,0,0.0155541915441577,0,0,0,0.00689512696966816,0,0,0,0,0.0621688679364093,0.195157292558154,0.0340437263098096
"30x24",0,0,0.719448815001703,0.0696026403963273,0,0.0162416779886723,0,0,0.0179764057964546,0,0,0,0,0,0,0.144366618197723,0.03199723332267
"30x26",0,0,0.737193978804337,0.0654138791333697,0,0,0,0,0,0.0188925586215477,0.0115695567763372,0,0,0,0.010800821464864,0.11786681495001,0.0370765349152205
"30x28",0,0,0.488483147181753,0,0,0.181133338630691,0,0,0,0.00192462013780346,0,0,0,0,0.0242961808785108,0.257847335990463,0.0457683441177794
"30x30",0.014680666390149,0,0.67319333726963,0.0243689813211475,0,0,0,0,0.00354876301038554,0,0,0,0,0,0.0226002393583587,0.231344811892478,0.0297108243431347
"30x32",0,0,0.669502505476261,0,0,0,0,0.02536167551505,0,0,0.00665045466158936,0,0.00113539085945758,0,0.0978568199306158,0.188767975614148,0.010337345661927
"30x34",0,0,0.63893411431508,0.102259114095444,0,0,0.00141095843926568,0,0.0116178396754228,0,0.0447111024452299,0,0,0,0.0108298126659424,0.132769787431824,0.0571488395344386
"30x36",0.028337433635284,0,0.724985230750238,0.0193401078466361,0,0,0,0,0,0,0,0,0,0,0.0328750436807388,0.166157822590385,0.0278845858694066
"30x38",0,0,0.688948738061406,0,0.00805040600479793,0,0.00827205518376282,0,0,0.0148917223434735,0.00502905166775243,0,0,0,0.0475047697916876,0.21450708109103,0.0122697915276881
"30x40",0,0,0.715733944218721,0.0391142507625636,0.0150896372996158,0,0,0,0,0,0,0,0,0,0.0228375426788874,0.188999598322324,0.0170286848925056
"30x42",0,0,0.766108566822228,0,0,0.00929277536595366,0,0,0,0.0113554260491404,0.00422597982147186,0,0,0,0.014079805442548,0.176375563316466,0.0180771848581316
"30x44",0,0,0.601538740522996,0,0,0,0.0143234218335245,0.00173795037798332,0,0,0.0545396018437939,0,0,0,0.00978672419193298,0.275326930157297,0.0424242869004573
"30x46",0,0,0.629093219185369,0,0,0.018164930790985,0.0385601635483765,0,0,0,0,0,0,0.0385639783125611,0.012138625457776,0.2252996255337,0.037743979683437
"30x48",0,0,0.745219862201562,0,0.0504744928482831,0,0,0,0,0,0,0,0,0,0,0.177739639901995,0.026216992113799
"30x50",0,0,0.710963690326111,0.0170384080792843,0,0,0.0162443353615454,0,0,0,0.00756558832807661,0,0,0,0.0241214508883565,0.189725733387449,0.034091688859861
"30x52",0,0,0.699590981791714,0,0,0,0.00506852495928102,0,0,0.0109936484275822,0,0,0,0,0.0129071071025139,0.233722710639907,0.0371079020221568
"31x13",0,0,0.655649508501932,0.0497233699869048,0,0.00359963394107127,0,0,0,0,0,0.0204946221323205,0,0,0.079214482300111,0.171894627240871,0.0191958396939901
"31x15",0,0,0.715514596815582,0.00310583477132628,0,0,0,0,0,0,0,0,0,0,0.0576261329218013,0.185482307741043,0.0378629510279648
"31x17",0.0243681652453316,0,0.687801308167882,0.0242925236835182,0,0,0,0,0,0,0.0481605221176974,0,0,0,0.0380489504185556,0.172618305806786,0.00437622763936946
"31x19",0.0230790113645112,0,0.69532275405629,0.0296882741760613,0,0,0,0,0,0,0.0261405093630872,0,0,0,0.00220138598829665,0.185503285004843,0.0377291787187647
"31x21",0.0271009751777669,0,0.661924660085639,0.0670100019699243,0.00583363187402831,0.0051375058997073,0,0,0,0,0,0,0,0,0.0170004648095242,0.197413911430327,0.0182819561220025
"31x23",0,0,0.74020965555288,0.0146105752968796,0,0,0,0,0,0,0,0,0,0.0445004290832161,0.0471845504590864,0.119584769258044,0.0325618246209244
"31x25",0,0,0.73504199476964,0,0,0,0,0,0,0.0503092574208717,0,0,0,0,0.0253812196881822,0.160815031296036,0.0279315494426185
"31x27",0,0,0.661816593093043,0,0,0.00858197911478732,0,0,0.00302082999238877,0,0,0,0,0,0,0.262502148317559,0.06363726238623
"31x29",0,0,0.617556481493164,0,0,0.00573760993664857,0,0,0.00918961032028853,0,0,0,0,0.00813655163161963,0.00772430526247172,0.271571666553666,0.0796870589539225
"31x31",0,0,0.715540752402908,0,0,0,0.00585432359538182,0.0101758882947515,0,0,0,0,0,0,0.0480699884103117,0.204140783246514,0.0157827089683516
"31x33",0,0,0.73388368918563,0.0221356068963676,0,0,0.0176992375373232,0.0221243240945231,0,0.00175740282643865,0.0121608529785693,0,0,0.00740202725632993,0.0124319066889676,0.144548481088961,0.0256130696403995
"31x35",0,0,0.436239945280731,0,0,0.00186423062732822,0.0342797951568927,0,0,0,0.11492146401009,0,0,0.0383295495741713,0.079400326869532,0.188700025430523,0.105823176816394
"31x37",0,0,0.75778545365972,0.0957379170435595,0,0,0,0,0,0,0,0,0.021707587332248,0,0.0317428628885709,0.0676631665629901,0.0249748240429181
"31x39",0.00359132434795367,0,0.700252650857748,0.0375334181906878,0,0,0.00303204320798674,0,0,0,0.0183114018837449,0,0,0,0.0391804685775533,0.176049608405799,0.0216148222122711
"31x41",0.00101739827301889,0,0.730093474840361,0.00914284012891757,0,0,0,0,0,0.00120183440674155,0,0,0.00997927983140816,0,0.0342385372224019,0.201478033219959,0.0125384948462673
"31x43",0,0,0.635246599483329,0.00882296845008059,0,0,0.0154752954187885,0.00425304794370019,0,0,0,0,0,0,0.0160099603557646,0.295643759077669,0.0234878338565594
"31x45",0.0114249778348296,0,0.576339325168207,0,0,0,0.0322715228395994,0,0,0,0.00589512132914876,0,0.0238514386006519,0,0.0103276885122958,0.252848481290972,0.0860255394010489
"31x47",0,0,0.738398198869778,0,0,0,0,0,0.00977115320517555,0,0,0,0,0,0.00518606993153579,0.194703763333133,0.051325734138906
"31x49",0,0,0.710716435827208,0,0,0,0,0,0,0,0,0,0,0.0029396350969839,0.0705674257823756,0.184161949638928,0.0311812356900006
"31x51",0,0,0.594606413324493,0,0,0.010278549259647,0.0234260111154386,0,0,0.00134257795636113,0.0164559655945597,0,0,0,0.0459681679244267,0.23921936196451,0.0684556614708743
"31x53",0,0,0.489543179649202,0,0,0.0091313284434488,0.00803101102427966,0,0,0.0176904459314423,0.0457232169522661,0,0,0,0.0384111398636003,0.192823315716335,0.198250218388954
"31x55",0,0,0.618448371259716,0,0,0.00494353294885944,0,0,0,0,0,0,0,0.00800345736880789,0.0459285373453547,0.259323192685003,0.063122687991437
"32x12",0,0,0.581721444534568,0,0,0,0,0,0,0.00332118204100299,0,0,0.0513556863922842,0,0.0468056439468637,0.265831595008203,0.0504790914604999
"32x14",0,0,0.662070541817355,0.00678293635823109,0,0,0,0,0,0,0,0,0,0,0.0235195368156453,0.239876429117395,0.0663266718102303
"32x16",0,0,0.702911464116487,0.04732537684229,0.0238609193992808,0,0,0,0,0,0,0,0,0,0.0493616435303224,0.17162102538615,0.00415796901224923
"32x18",0,0,0.691299572674192,0,0,0,0,0,0.00338409262486221,0.0118454233999925,0,0,0,0,0.0816360552997326,0.195929794478686,0.0154406483527843
"32x20",0,0,0.671010301092874,0.0230168661588637,0,0,0,0,0,0,0,0,0.00659782513730977,0,0.0566367144524066,0.205877955197297,0.0365714213228976
"32x22",0,0,0.751280488997616,0.0269570550318907,0,0,0,0,0,0,0,0,0,0,0.0418181442055168,0.157050678233179,0.0224774251282597
"32x24",0,0,0.685412566449552,0.0846021206759959,0,0,0,0,0.0113318038792796,0,0,0,0,0,0.0324863330382553,0.149467238688151,0.0362977743030918
"32x26",0,0,0.626389851025735,0.0187000974495897,0,0.0117413828972299,0,0,0,0,0,0.0311139438617112,0,0,0.00598026077132184,0.261090764547261,0.0444104017301011
"32x28",0,0,0.66208331055319,0.031942998872047,0,0.00661125132229924,0,0,0.0140633817427573,0,0,0,0.0199161235528304,0,0.0189554302828605,0.192655002055885,0.0535635406010154
"32x30",0,0,0.64210882758393,0.0713865037456476,0,0,0.0434217196718305,0,0.00362662296311011,0,0,0,0.0137536673341704,0,0.0369969906712462,0.181161133228898,0.00729706645444425
"32x32",0,0,0.729114158271597,0.016251419665285,0,0.0203735504146912,0,0,0,0,0,0,0,0,0.0320776598202677,0.18324004191885,0.0185659358274299
"32x34",0,0,0.681354556809178,0.0410327953642709,0,0.00466025130310367,0,0,0.0444660249144639,0.00592848781659699,0.0195682019346999,0,0,0,0.027387395018256,0.140387950642167,0.0350330594541229
"32x36",0,0,0.613742870767337,0.0418163656713853,0,0.0371039725348405,0,0,0,0,0.0391760005316228,0,0,0,0.0451276368601588,0.13367904826988,0.0890946088678601
"32x38",0,0,0.653203736830845,0.00983654862454811,0.0430226837196052,0,0,0.00284293405718788,0,0,0,0,0,0.00125351958546978,0.0556204957315185,0.228912908427212,0.00510344373872825
"32x40",0,0,0.614408786012445,0.0124165976803503,0,0,0.0115972126538755,0,0,0,0,0,0,0,0.0401707915262461,0.307924651571479,0.0131162019727377
"32x42",0,0,0.684854484588264,0.0138414255007032,0,0.0195570239651172,0,0,0,0.00903065600905804,0,0.0137149460194824,0,0,0.00523989783526406,0.226071124968597,0.0273853879663278
"32x44",0,0,0.647917299539484,0.00346748548322379,0,0,0.011281273061571,0,0,0,0,0,0,0,0.0057499143208797,0.301246042924375,0.0296738268019719
"32x46",0,0,0.683486353940491,0,0.00778913503589762,0,0,0,0,0,0,0,0,0,0.00690617435478998,0.271217579423559,0.0302931941533425
"32x48",0,0.00854954136336937,0.717937899517193,0,0,0.00267508048314046,0,0.0226944376035184,0.00426727259401552,0.00131518971957836,0,0,0,0,0.0037981662045092,0.216572215582723,0.0218064378902002
"32x50",0,0,0.667288080616204,0,0,0,0,0,0,0.016855675860457,0.0072424894831371,0,0,0.0118126251233594,0.00524529470046116,0.23946130921189,0.0517633563885134
"32x52",0,0,0.743714920751608,0.0331319704139337,0,0,0,0,0,0.00737725864588601,0.013707089403192,0,0,0,0.0297191657594022,0.11768733744807,0.0544223566890751
"32x54",0.00554739322732108,0,0.507297032720747,0,0,0,0.0216410721308549,0,0.00184782652455441,0,0.0649704647269569,0,0,0,0.0906002282393698,0.150139044282897,0.156744534836482
"33x13",0,0,0.621787755083054,0,0,0,0,0,0,0,0.0594969410427737,0,0,0,0.0177853525455371,0.240470158870136,0.0599683026515369
"33x15",0.00386088275650356,0,0.490517761765666,0,0,0.00873126881647751,0.0215905797971311,0,0.00356058667748363,0,0,0,0.0383300148631378,0,0.0255399919100715,0.36185788418288,0.0456228681794196
"33x17",0,0,0.752705751510459,0.0663062704231066,0.0300728772834383,0,0,0,0,0,0,0,0,0,0,0.101191757207532,0.0493048128300033
